epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.3868507627046333,0.6577619893903293,0.9260774530079912,0.9260774530079912,0.7629011413118947,0.5514075825578628,0.6815256474088826,0.9968709945678711,0.5321877598762512,0.0,0.0,0.6881193518638611,0.49624091386795044,0.5018298625946045,0.03313310071825981,0.4489983320236206,0.4823231101036072,0.5169937610626221,0.5455562472343445,0.053913965821266174,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
2,0.3509008857439149,0.6364678780013622,0.8712159343261927,0.8712159343261927,0.7629011413118947,0.551942876029995,0.6841228826561473,0.996563196182251,0.0627853274345398,0.0,0.0,0.6424976587295532,0.44228747487068176,0.4537491798400879,0.02350982464849949,0.3817862570285797,0.42274367809295654,0.4747493267059326,0.4915778636932373,0.05589546635746956,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
3,0.34525565662474,0.6202875923129996,0.8307426906604283,0.8307426906604283,0.7629011413118947,0.5458813775489705,0.6750985684247672,0.9938445687294006,0.06452936679124832,0.0,0.00046165683306753635,0.6852302551269531,0.42701593041419983,0.43343573808670044,0.012223057448863983,0.359371155500412,0.4036305546760559,0.45254337787628174,0.47874876856803894,0.06359515339136124,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
4,0.34224536081530016,0.6193766662664186,0.8302248437292323,0.8302248437292323,0.7629011413118947,0.5430299914962483,0.6722790674948433,0.9954347014427185,0.06381123512983322,0.0,0.0,0.6668869853019714,0.42567694187164307,0.4266054034233093,0.020217040553689003,0.37783560156822205,0.40683719515800476,0.44937458634376526,0.4824535548686981,0.05570538714528084,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
5,0.3414823832939256,0.6146656998449017,0.8196108368407806,0.8196108368407806,0.7629011413118947,0.5439272541464563,0.668634307752402,0.9932803511619568,0.0026673506945371628,0.0,0.0005642472533509135,0.520420491695404,0.38486447930336,0.39577895402908325,0.010285903699696064,0.3236103951931,0.3656032681465149,0.4155747890472412,0.4347940683364868,0.05512569099664688,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
6,0.3396175854610947,0.6201319201008687,0.8346406710803167,0.8346406710803167,0.7629011413118947,0.5396985961217458,0.6644214485979206,0.9925621747970581,0.04395999014377594,0.0,0.0010259040864184499,0.6296497583389282,0.3911822736263275,0.396879106760025,0.007001779042184353,0.318888783454895,0.36614400148391724,0.41918015480041504,0.4551301896572113,0.06547840684652328,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
7,0.34016989930620734,0.6111025732379087,0.8118678991189419,0.8118678991189419,0.7629011413118947,0.537601398482041,0.6615872716663168,0.9931777119636536,0.0512952022254467,0.0,0.0005642472533509135,0.6133490204811096,0.40144088864326477,0.3992667496204376,0.010292715393006802,0.343919575214386,0.37579429149627686,0.4340744614601135,0.47416558861732483,0.06378220021724701,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
8,0.3384516044607702,0.6030213100742843,0.7919309647886165,0.7919309647886165,0.7629011413118947,0.5403552339496271,0.6670049044946692,0.9927160739898682,0.0046165683306753635,0.0,0.000769428035710007,0.5705019235610962,0.3677869737148285,0.3773822486400604,0.008457306772470474,0.2988102436065674,0.3487001061439514,0.3971305191516876,0.42386913299560547,0.05761758238077164,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
9,0.3376308778546891,0.6012417305144651,0.7903455136952935,0.7903455136952935,0.7629011413118947,0.5400215569139292,0.6703369718194364,0.9913824200630188,0.009027956053614616,0.0,0.002154398476704955,0.59711092710495,0.3695063889026642,0.3748317360877991,0.004422810394316912,0.31004178524017334,0.3494974970817566,0.3976256847381592,0.4273339807987213,0.05886109545826912,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
10,0.3377591659437935,0.6052686352113011,0.7975128491638033,0.7975128491638033,0.7629011413118947,0.5395761073405104,0.6655274606662153,0.9915875792503357,0.01077199261635542,0.0,0.0021031033247709274,0.602836549282074,0.359510600566864,0.3678431808948517,0.004994761664420366,0.28643056750297546,0.3355918228626251,0.38931727409362793,0.42076292634010315,0.06221432611346245,0.5891492032389197,0.7629011413118947,0.5891492131531539,0.762901145486309
