epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_loss,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_train_prefix_aggregate_future_mse,val_expert_containment_at_10,val_expert_rank_median,val_expert_regret_mean,val_final_t_expert_regret_mean,val_final_t_oracle_action_acc,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_oracle_action_acc,val_selected_individual_future_mse,val_spearman,val_t1_ndcg_at_10,val_t1_oracle_action_acc
1,0.183945357323785,0.0,16.79146385192871,1.0,3.1672058753429155e-08,0.19627386169663427,False,0.08264956623315811,0.028909681364893913,0.23984704911708832,0.04098730228341891,0.44057257744868455,0.006367924528301887,0.04445754716981132,0.025387466307277628,0.12991688364848114,1048.562314690027,575.2269541778976,0.5397604541637184,8.453319398412164,8070.324528301887,0.9640071732657296,0.006367924528301887,0.6913228073370746,0.37007298627532076,0.40561350716574174,0.03987418831168831,1025.4811688311688,0.8104154400938711,0.8320014496733036,0.004261363636363636,0.7171669565532934,0.9554175174178241,0.004312094155844155,1.0635110344846623,0.38713249642908953,0.9567814149059258,0.003804788961038961
2,0.17672297717542518,0.0,15.047261238098145,1.0,2.7045167882988608e-08,0.27622302879553723,False,0.08309487253427505,0.026790373027324677,0.24346238374710083,0.03678942169939497,,0.007816711590296496,0.050387466307277626,0.029430592991913748,0.11426733088467177,922.248281671159,493.64474393531,0.5315710201939804,8.415139309865124,8070.324528301887,0.9645662618454576,0.007816711590296496,0.6829240936474659,0.3576449150178623,0.39785436713149286,0.03858056006493507,993.316396103896,0.8097278430190107,0.8253350012343038,0.004312094155844156,0.7310433741811798,0.9554956673608197,0.004109172077922077,1.062810590422059,0.3824139771965223,0.9567572292569396,0.00390625
3,0.1865804961953964,0.0,14.743205070495605,1.0,2.7045167882988608e-08,0.3455275945756737,False,0.08293020725250244,0.02947206050157547,0.24874675273895264,0.03639059711777072,,0.00761455525606469,0.05168463611859838,0.029363207547169812,0.10702177254744176,863.7699797843666,460.6797843665768,0.5234040315260463,8.396649857287137,8070.324528301887,0.9649062903100911,0.00761455525606469,0.6750707393948923,0.3550016425357264,0.3950333445942948,0.039437905844155845,971.4954545454545,0.8158914038243207,0.8239272347615136,0.0035511363636363635,0.7394972920956658,0.9555330590865054,0.004235998376623375,1.0690747986907478,0.37529542397728016,0.9560944224139313,0.005123782467532468
4,0.18653761848804612,0.0,13.16454029083252,1.0,2.5725086061356706e-08,0.4060396525036901,False,0.08385278284549713,0.011363326571881771,0.2627032995223999,0.03519771470825532,,0.007462938005390836,0.05160040431266846,0.029144204851752023,0.10207420562486845,823.8271563342319,440.810781671159,0.5274558125721477,8.384130654245054,8070.324528301887,0.9648972983630199,0.007462938005390836,0.6787775137112789,0.35645374514680145,0.39714627871616187,0.03916396103896104,969.1381493506494,0.8195817580316579,0.8278112315584893,0.00390625,0.7405832600455218,0.9556597620345556,0.00408887987012987,1.07266956694914,0.3761390294106754,0.956547257478361,0.004515016233766234
5,0.18437068930531292,0.0,12.248367309570312,1.0,2.665600717932648e-08,0.4583441385951329,False,0.08382998406887054,0.01680837571620941,0.2707943320274353,0.03334367455878797,0.45155558910356536,0.007530323450134771,0.05323450134770889,0.030222371967654985,0.0981596844024188,792.2369946091644,423.88840970350407,0.5239157576405135,8.373909414039467,8070.324528301887,0.9650140705455666,0.007530323450134771,0.6753948901019328,0.3540422388193543,0.3915079680836265,0.039935064935064934,949.6800324675326,0.8175076853595795,0.8409531849206655,0.003956980519480519,0.7414790474075206,0.95561382951481,0.004393262987012987,1.0707755408561246,0.38401952993263244,0.9566918581530646,0.005123782467532468
6,0.1841306985387275,0.0,11.101234436035156,1.0,2.7301524596623494e-08,0.5028531001414238,False,0.08396541327238083,0.01599786803126335,0.2722383141517639,0.03202349315870573,,0.007092318059299192,0.05459905660377359,0.030340296495956872,0.09316330864706084,751.9125,399.8048517520216,0.5292517374628638,8.364416349159097,8070.324528301887,0.9650637869564992,0.007092318059299192,0.6808265282298034,0.3576967360835031,0.39084808073355504,0.04107142857142857,940.6939935064935,0.8184595060292874,0.8217041054377695,0.00487012987012987,0.7433102079911029,0.9557226916121971,0.004657061688311688,1.0716907364921038,0.3668379039462679,0.9559408498855381,0.005326704545454545
