epoch,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction
1,0.0,42.31491470336914,1.0,2.7045167882988608e-08,0.19816163220354382,False,0.024911371991038322,0.9176673293113708,0.08619273453950882
2,0.0,40.96242141723633,1.0,2.7932127721896904e-08,0.2613960861303037,False,0.026861876249313354,0.9039120674133301,0.08901146054267883
3,0.0,39.73097610473633,1.0,2.5860126484644752e-08,0.31250228781975287,False,0.025599755346775055,0.9119491577148438,0.09244393557310104
4,0.0,39.274757385253906,1.0,2.4045514024351178e-08,0.35761266930756064,False,0.027249865233898163,0.9004324674606323,0.0984729528427124
5,0.0,38.45180892944336,1.0,2.986070057886536e-08,0.39761876735780616,False,0.02673829160630703,0.9047552943229675,0.09418755769729614
6,0.0,36.76383590698242,1.0,2.9626496811374636e-08,0.43296459961491374,False,0.02695113979279995,0.9021539688110352,0.10602293908596039
