b1_global_mse,b1_oracle_mse,b2_global_mse,b2_oracle_mse,b3_global_mse,b3_oracle_mse,block1_regret,block2_regret,block3_regret,block_mse,delta_block_vs_global,global10_mse,global30_mse,globalU_mse,overlap_b1_b2,overlap_b1_b3,overlap_b2_b3,overlap_g_b1,overlap_g_b2,overlap_g_b3,query_id,rank_b1_of_b3,rank_b3_of_b1,rank_g_of_b1,rank_g_of_b3,relative_gain_block_vs_global,split,unique_u
0.04108862951397896,0.009449688717722893,0.17959481477737427,0.07552607357501984,0.2122899889945984,0.17732994258403778,0.031638940796256065,0.10406874120235443,0.03496004641056061,0.12101129442453384,0.05755344778299332,0.17856474220752716,0.16182735562324524,0.16182735562324524,0.0,0.0,0.0,0.0,0.01904761977493763,0.1428571343421936,41,11245.0712890625,11598.9140625,8675.990234375,1550.6334228515625,0.32231137609520333,train,30.0
0.04156530648469925,0.008715752512216568,0.18257614970207214,0.0758213922381401,0.21221010386943817,0.17870689928531647,0.03284955397248268,0.10675475746393204,0.033503204584121704,0.1217462420463562,0.05783325433731079,0.179579496383667,0.1596238911151886,0.1596238762140274,0.0,0.0,0.0,0.0,0.02380952425301075,0.1428571492433548,42,10410.4482421875,11443.8388671875,8316.34765625,1569.2716064453125,0.3220482042880415,train,30.0
0.056102268397808075,0.007688332814723253,0.17801888287067413,0.07610160112380981,0.2135995626449585,0.17149092257022858,0.04841393558308482,0.10191728174686432,0.04210864007472992,0.11785414069890976,0.06288554519414902,0.18073968589305878,0.16140440106391907,0.16137753427028656,0.004761904943734407,0.0,0.0,0.0,0.01904761977493763,0.15714286267757416,43,10235.263671875,12301.67578125,9162.890625,1351.2333984375,0.34793435035268094,train,29.952381134033203
0.041488733142614365,0.008197124116122723,0.1801155060529709,0.07732626050710678,0.20888108015060425,0.17679241299629211,0.03329160902649164,0.1027892455458641,0.032088667154312134,0.12115766108036041,0.05581590533256531,0.17697356641292572,0.16116714477539062,0.16116714477539062,0.0,0.0,0.0,0.004761904943734407,0.02380952425301075,0.16190476715564728,44,10205.76171875,12218.8662109375,9111.9091796875,1124.642822265625,0.31539119917113595,train,30.0
0.04184018820524216,0.0079986322671175,0.18106107413768768,0.07618771493434906,0.2090274542570114,0.17789523303508759,0.03384155593812466,0.10487335920333862,0.031132221221923828,0.1213398426771164,0.05607384443283081,0.1774136871099472,0.16080544888973236,0.16080544888973236,0.0,0.0,0.0,0.004761904943734407,0.02380952425301075,0.16190476715564728,45,10026.533203125,12812.2705078125,9754.9990234375,1100.5380859375,0.3160626744546524,train,30.0
0.04820888489484787,0.007014001253992319,0.18385574221611023,0.07866290956735611,0.21548695862293243,0.17738106846809387,0.04119488364085555,0.10519283264875412,0.03810589015483856,0.12175941467285156,0.060880064964294434,0.182639479637146,0.1588890105485916,0.1588890105485916,0.0,0.0,0.0,0.004761904943734407,0.02380952425301075,0.18095238506793976,46,9652.6669921875,12722.2265625,9614.580078125,994.0618286132812,0.33333463873882163,train,30.0
0.04559367150068283,0.0067325434647500515,0.1842590570449829,0.07832895219326019,0.2129201591014862,0.1781684160232544,0.03886112803593278,0.10593010485172272,0.03475174307823181,0.12203045934438705,0.05902581661939621,0.18105627596378326,0.16002538800239563,0.16002538800239563,0.0,0.0,0.0,0.004761904943734407,0.02857143059372902,0.1904761642217636,47,9807.8388671875,11598.9052734375,8584.5712890625,1196.7427978515625,0.32600812264139994,train,30.0
0.04779898375272751,0.007693036459386349,0.1821116954088211,0.07637530565261841,0.21367627382278442,0.17424480617046356,0.04010594729334116,0.1057363897562027,0.03943146765232086,0.11941473931074142,0.06162302941083908,0.1810377687215805,0.1602725088596344,0.1602725088596344,0.0,0.0,0.0,0.0,0.02380952425301075,0.20476190745830536,48,9781.0859375,11880.4521484375,8770.6611328125,1113.8094482421875,0.34038769835707405,train,30.0
0.04548954591155052,0.006951894145458937,0.18536365032196045,0.07696251571178436,0.2146921157836914,0.17787016928195953,0.038537651766091585,0.10840113461017609,0.03682194650173187,0.1214451789855957,0.060910433530807495,0.1823556125164032,0.15879026055335999,0.15879026055335999,0.0,0.0,0.0,0.0,0.01904761977493763,0.1952381134033203,49,9405.533203125,12572.5390625,9485.7001953125,949.3477783203125,0.334020064917544,train,30.0
0.0524025596678257,0.00929532665759325,0.18295758962631226,0.07897991687059402,0.22016465663909912,0.1787605583667755,0.04310723301023245,0.10397767275571823,0.04140409827232361,0.12290497124195099,0.06248904764652252,0.1853940188884735,0.15754160284996033,0.15754160284996033,0.0,0.0,0.0,0.009523809887468815,0.03809523954987526,0.19999998807907104,50,9028.7529296875,12873.005859375,9850.62890625,885.0477294921875,0.3370607532064652,train,30.0
0.045996468514204025,0.006685127038508654,0.17453686892986298,0.07712912559509277,0.21022574603557587,0.1683080792427063,0.03931134147569537,0.0974077433347702,0.04191766679286957,0.11636536568403244,0.060066841542720795,0.17643220722675323,0.15945035219192505,0.15945035219192505,0.0,0.0,0.0,0.02380952425301075,0.02857143059372902,0.20952379703521729,51,9048.791015625,12295.7109375,9304.748046875,930.3713989257812,0.34045281463560684,train,30.0
0.049398552626371384,0.006581105757504702,0.17167127132415771,0.07735893130302429,0.21243712306022644,0.18060290813446045,0.04281744686886668,0.09431234002113342,0.03183421492576599,0.1229853481054306,0.054124683141708374,0.17711003124713898,0.1580488532781601,0.15804888308048248,0.0,0.0,0.0,0.02380952425301075,0.02857143059372902,0.22380951046943665,52,9556.3046875,11994.951171875,9044.5859375,1121.3189697265625,0.30559919593816176,train,30.0
0.0391707643866539,0.006657914724200964,0.1710076630115509,0.07679598778486252,0.20973794162273407,0.1773160696029663,0.032512849662452936,0.09421167522668839,0.03242187201976776,0.12105495482683182,0.053030602633953094,0.1740855574607849,0.15792056918144226,0.15792056918144226,0.0,0.0,0.0,0.02857143059372902,0.02857143059372902,0.22380951046943665,53,9531.6005859375,11761.361328125,8931.1103515625,956.7619018554688,0.3046237919300051,train,30.0
