epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_choice_ce,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_train_prefix_aggregate_future_mse,val_expert_containment_at_10,val_expert_rank_median,val_expert_regret_mean,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_oracle_action_acc,val_selected_individual_future_mse,val_spearman,val_val_choice_ce
1,2.2111422119262882,0.0,46.439571380615234,1.0,2.717364822046875e-08,0.1685226298103323,False,0.06954325735569,0.3424329161643982,0.08806494623422623,0.7373940289693083,0.42419341574479147,7.27942059354962,0.010394204851752022,0.07060309973045822,0.041088274932614556,0.10385567259314568,838.1849056603774,429.20161725067385,0.5224839468609612,8070.324528301887,0.9650729628264744,0.010394204851752022,0.673827472787019,0.41182534060837517,0.3916993262873827,0.05303875811688311,799.5426948051947,0.8396061265520606,0.7561559868993194,0.9541890316872628,0.005844155844155844,1.0930512073201843,0.3041214621573042,7.534162026179302
2,1.9476478350721205,0.0,49.8370246887207,1.0,2.8303746901769955e-08,0.2267120192761799,False,0.0723363608121872,0.2968444526195526,0.08061083406209946,0.7052311658198528,,7.032776064242957,0.012196765498652291,0.08517520215633423,0.048433288409703505,0.08884688037261869,717.083507412399,351.67708894878706,0.5145666544890468,8070.324528301887,0.9657069405455474,0.012196765498652291,0.6659117192110283,0.3791777691762705,0.38057839955602374,0.054905641233766234,759.0563311688312,0.8378249111295037,0.7511245859142419,0.9549844709019382,0.005869521103896104,1.0911996491077995,0.2897837640915288,7.439629156790771
3,1.9120988354945838,0.0,50.59663391113281,1.0,2.742880589323704e-08,0.2716429727889872,False,0.07229243963956833,0.29184195399284363,0.0772973820567131,0.68690935315346,,6.9242244594502,0.013746630727762802,0.09235175202156334,0.05417789757412399,0.0825195425722059,666.0174528301886,315.91590296495957,0.5100255481557383,8070.324528301887,0.966006217009295,0.013746630727762802,0.6615724673409347,0.37156018534171376,0.3802077709785048,0.060019277597402595,717.9569805194805,0.8220432387181111,0.7442231620988439,0.9559267981292366,0.006118100649350649,1.0754273961775922,0.3217133271301972,7.362160166594889
4,1.875367081910891,0.0,52.49443817138672,1.0,2.5860126484644752e-08,0.31154341928782764,False,0.07395584881305695,0.2629428803920746,0.07115469127893448,0.6742762465410477,,6.864516616317461,0.014369946091644204,0.09711927223719677,0.05621630727762803,0.07916956504585969,638.9745619946092,302.02533692722375,0.5086535602044866,8070.324528301887,0.9662167025383592,0.014369946091644204,0.6598055693097513,0.37164007309197794,0.37787384005248387,0.06386465097402598,747.3038961038961,0.8147878711628909,0.7383890508118731,0.9562276128824656,0.006909496753246753,1.068274896039156,0.30497451368595974,7.342411813023802
5,1.8859411350781,0.0,53.27631759643555,1.0,2.717364822046875e-08,0.347141531100206,False,0.07432851195335388,0.2508385479450226,0.07153593748807907,0.6706107818805206,0.42540070313623995,6.807035915806608,0.014403638814016172,0.10286388140161726,0.06069743935309973,0.07628446071612023,615.6914757412399,291.2199460916442,0.5071463310152212,8070.324528301887,0.9665388559395413,0.014403638814016172,0.6585750846287632,0.3689740774967818,0.3776524364335759,0.06359070616883117,728.7060064935065,0.8111898060107918,0.743240811868023,0.9565370202451557,0.006523944805194806,1.064599363967873,0.32667090800260234,7.3489930789966085
6,1.8542683449891566,0.0,55.09229278564453,1.0,2.6525018625989105e-08,0.3813115206604984,False,0.07508997619152069,0.2411574274301529,0.0679025650024414,0.6690447257513374,,6.7729057186054735,0.014858490566037736,0.10360512129380053,0.05983827493261455,0.07403630787717565,597.5474225067386,279.6102425876011,0.49840524150836824,8070.324528301887,0.9668148783018005,0.014858490566037736,0.6499746253066307,0.37038409198823913,0.3763141728837214,0.06290584415584416,728.2405844155844,0.8181413668126183,0.7493872667203946,0.9563740908712534,0.0068131087662337666,1.071580441629623,0.3055916473666303,7.354749573902651
7,1.8694716398586555,0.0,55.87105941772461,1.0,2.5038959350354162e-08,0.41349808359605955,False,0.07394403964281082,0.25997522473335266,0.06448188424110413,0.6686770824475353,,6.728457395085749,0.015431266846361187,0.1073955525606469,0.062483153638814015,0.07150576146962147,577.1232311320755,268.933692722372,0.5006266787929355,8070.324528301887,0.9667950125717409,0.015431266846361187,0.6520129789480302,0.3674235103016304,0.3763390880951663,0.06026278409090909,722.0543831168831,0.8057358558362278,0.7400124266992076,0.9573217584618499,0.006386972402597403,1.0591891088051262,0.27896826960705207,7.341344389358124
8,1.851457918042994,0.0,56.056602478027344,1.0,2.2239458274952995e-08,0.4435797841355637,False,0.07576563209295273,0.22134745121002197,0.06646150350570679,0.6545385906486101,,6.699859340235872,0.01650943396226415,0.11194407008086253,0.06480795148247978,0.07002828726356704,565.1905323450135,263.15633423180594,0.4984343809509936,8070.324528301887,0.9670083220756921,0.01650943396226415,0.6498444668065023,0.3699406120160704,0.37454316775512825,0.0664265422077922,743.0095779220779,0.7993445785190039,0.7381589442899508,0.9578807808749087,0.007056615259740261,1.0529500266349596,0.30410933792253736,7.373419392573369
9,1.8407864289769647,0.0,56.873077392578125,1.0,2.345895033784018e-08,0.47124444077189337,False,0.07523560523986816,0.2331836074590683,0.06463738530874252,0.6620425267305308,,6.661212874358555,0.016475741239892185,0.11457210242587601,0.06721698113207547,0.06797605447930527,548.6228773584905,259.4867924528302,0.49571728472600407,8070.324528301887,0.9670787885503949,0.016475741239892185,0.6471458876871998,0.36756113585032935,0.3742578758745181,0.06501116071428573,720.3806818181818,0.7990988858757758,0.7371522057554024,0.9576455847202958,0.006808035714285715,1.0525799961542928,0.30623297069886285,7.336367933161847
10,1.8525963707418505,0.0,58.02193069458008,1.0,2.915244223800073e-08,0.4983597301378637,False,0.07543503493070602,0.23193328082561493,0.05914873629808426,0.652779106436438,0.42578666493529277,6.629550912245264,0.017200134770889487,0.11634097035040432,0.06976078167115903,0.06565186462554619,529.8688679245283,243.21617250673853,0.4908075042008711,8070.324528301887,0.9674517494970255,0.017200134770889487,0.6424198391302577,0.3653293293024699,0.3726777090176418,0.06633522727272727,713.8693181818182,0.80779473973293,0.7439042640975589,0.9574959849866179,0.007462459415584416,1.061388041788422,0.30485917025860776,7.332903474104869
