step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,6.909148141161188,0.6842046983754746,0.00882711038961039,0.08056006493506493,0.041040990259740256,0.08008367053163919,676.6269277597403,487.55357142857144,0.4932284738865451,,8449.0,0.9721385336347989,0.00882711038961039,0.6842046983754746,0.34898444322896593
2,6.9103516413793935,0.5544312613193768,0.009892451298701298,0.07868303571428571,0.040584415584415584,0.08031251348533165,678.4801136363636,487.40097402597405,0.49723878669153365,0.1297734370319076,8448.0,0.9716661736949698,0.009892451298701298,0.6884917636135859,0.35011982562923033
3,6.916783323535672,0.5058639936826446,0.00872564935064935,0.07832792207792208,0.04225852272727273,0.08035412786491426,678.7513189935065,485.39285714285717,0.506146638271665,0.048567267636732234,8447.0,0.971370743079619,0.00872564935064935,0.6977406820545409,0.3508862660471919
4,6.91783477656253,0.478718702608792,0.007406655844155844,0.07746550324675325,0.041446834415584416,0.08022523516278439,677.5823356331168,484.1801948051948,0.5060344303885548,0.027145291073852544,8446.0,0.9711799482246498,0.007406655844155844,0.6979189758104357,0.351052199994709
5,6.918903515323416,0.4613788380686726,0.009892451298701298,0.07817573051948051,0.04210633116883117,0.08020994313576554,677.3729707792207,485.64285714285717,0.5068951443354781,0.01733986454011945,8445.0,0.9710174368379952,0.009892451298701298,0.6989962722223204,0.3511088192033458
6,6.922162720522323,0.451450326579756,0.008066152597402598,0.0760450487012987,0.03916396103896104,0.0801659302753676,676.9211140422078,485.5892857142857,0.5173138813387796,0.009928511488916618,8444.0,0.9707856150223063,0.008066152597402598,0.7097892920401964,0.35103480866490966
7,6.924574332964885,0.44266963656235775,0.010856331168831168,0.07518262987012987,0.041497564935064936,0.08020127408221393,677.139356737013,485.27272727272725,0.5176293395411271,0.008780690017398205,8443.0,0.9706812523208656,0.010856331168831168,0.7103838500349069,0.35095739186321534
8,6.931123167663426,0.43698562817366843,0.006645698051948052,0.07127637987012987,0.03789569805194805,0.08023654232408274,677.3568892045455,485.71753246753246,0.527243497170653,0.0056840083886893445,8442.0,0.9706049781147535,0.006645698051948052,0.7203788554247517,0.350872367104496
9,6.9303869341875055,0.43158583117757815,0.007761769480519481,0.07229099025974026,0.03901176948051948,0.08022307750098816,677.1629971590909,485.3961038961039,0.5204738459773603,0.005399796996090271,8441.0,0.9705452366502254,0.007761769480519481,0.7138563925128236,0.3507567035216901
10,6.931775463865949,0.42783381536076837,0.007355925324675325,0.07386363636363637,0.03835227272727273,0.08024236807770128,677.2455864448052,485.15909090909093,0.5306995421006986,0.0037520158168097787,8440.0,0.9703190234767927,0.007355925324675325,0.7243542457725127,0.3506552789678716
