step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,7.432784486513634,0.6797264949116227,0.00877637987012987,0.06686282467532467,0.037439123376623376,0.10403796771576011,879.0167918019481,616.0292207792207,0.48875026835443136,,8449.0,0.9701784695317219,0.00877637987012987,0.6797264949116227,0.17462761732158594
2,5.502757241586586,0.5467980877955916,0.033329951298701296,0.2372159090909091,0.139356737012987,0.017091297003094336,144.38727678571428,74.20292207792208,0.23627979170482655,0.1329284071402213,8448.0,0.7250310095002899,0.033329951298701296,0.7298665922921296,0.34219291402612506
3,5.447169867428866,0.49526254788899865,0.03617086038961039,0.24832589285714285,0.14864042207792208,0.014494797007713502,122.43755073051948,60.60551948051948,0.16181051173525585,0.05153553990356914,8447.0,0.6887132731544507,0.03617086038961039,0.7391418106793487,0.2592804529341094
4,5.439448348113468,0.46918199971838337,0.033887987012987016,0.2471083603896104,0.14234983766233766,0.013371762472562804,112.93790584415585,57.07142857142857,0.12602823113798853,0.026080548170615326,8446.0,0.6683211169362843,0.033887987012987016,0.7438197670286739,0.21313871241112337
5,5.449973456271283,0.45268889593093525,0.03160511363636364,0.2396002435064935,0.13864650974025974,0.013096103124128119,110.5965909090909,56.19642857142857,0.1028378482230685,0.016493103787448112,8445.0,0.6555073088542982,0.03160511363636364,0.7375442996294564,0.18341260823443958
6,5.456159261527,0.44063223600569,0.028916396103896104,0.240919237012987,0.14179180194805194,0.013011296835063515,109.86739042207792,53.98863636363637,0.08606451096817512,0.012056659925245232,8444.0,0.646169006534211,0.028916396103896104,0.7450977894840399,0.16112734487516875
7,5.460883117341376,0.4318545173381927,0.03211241883116883,0.23878855519480519,0.137987012987013,0.012862575093449423,108.5987215909091,54.47077922077922,0.0744526091745341,0.008777718667497303,8443.0,0.6387026846505605,0.03211241883116883,0.7505729117539602,0.14369532525387063
8,5.4786994573357815,0.42443394435376125,0.029778814935064936,0.23188920454545456,0.13367491883116883,0.013157911547467222,111.07908887987013,56.00487012987013,0.06470985926971952,0.0074205729844314715,8442.0,0.6320111264365834,0.029778814935064936,0.7504343243146484,0.12988833273026248
9,5.487652382293305,0.4193436915006537,0.028764204545454544,0.2273234577922078,0.1288555194805195,0.012990066105968172,109.64914772727273,57.27435064935065,0.05820994553089674,0.00509025285310753,8441.0,0.6262203193717188,0.028764204545454544,0.7582652544747893,0.11756537824033207
10,5.499296378005635,0.4152162232883758,0.026734983766233768,0.2242288961038961,0.12555803571428573,0.013028967850937965,109.96448863636364,57.71915584415584,0.05250816932326038,0.004127468212277858,8440.0,0.6220411490407083,0.026734983766233768,0.7614204596800657,0.1083701801478531
