epoch,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction
1,0.0,51.72237014770508,1.0,2.678635624420167e-08,0.18737317263379,False,0.07700955867767334,0.2183656394481659,0.09110265970230103
2,0.0,54.77860641479492,1.0,2.7932127721896904e-08,0.2659609379117996,False,0.0784829705953598,0.1928699016571045,0.07663802057504654
3,0.0,55.655147552490234,1.0,2.986070057886536e-08,0.32972302305721657,False,0.0811925083398819,0.13845530152320862,0.07473571598529816
4,0.0,54.740116119384766,1.0,2.950869593121297e-08,0.3825343144871221,False,0.08136402815580368,0.13406510651111603,0.0724092498421669
5,0.0,53.70118713378906,1.0,3.134040227337209e-08,0.4303394248282162,False,0.08329839259386063,0.09087206423282623,0.07364995032548904
6,0.0,52.936790466308594,1.0,3.156189265496323e-08,0.4725199263694684,False,0.08339962363243103,0.0886201485991478,0.07279679924249649
