step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,7.107520934823271,0.6751461396501823,0.008624188311688312,0.06945008116883117,0.03596793831168831,0.08974399407584728,758.2470068993506,573.7597402597403,0.48416991753642774,,8449.0,0.9717724809979463,0.008624188311688312,0.6751461396501823,0.40910426036070224
2,6.54446216682335,0.5806825515910886,0.018922483766233768,0.15173498376623376,0.08548092532467533,0.07651553749822702,646.4032568993506,548.8814935064935,0.26761744621318656,0.09446358805909366,8448.0,0.6890819747146074,0.018922483766233768,0.9605769527132635,0.4098615539780538
3,6.698217988014221,0.548979663147966,0.013545048701298702,0.12180397727272728,0.06392045454545454,0.09531149928174178,805.0962357954545,696.5162337662338,0.221270547236328,0.03170288844312263,8447.0,0.6504820813606311,0.013545048701298702,1.095927878125728,0.2995895466167617
4,6.81619302715574,0.5330797939881827,0.01065340909090909,0.1049614448051948,0.05489042207792208,0.1084361430114402,915.851663961039,804.1915584415584,0.19629127191464332,0.01589986915978325,8446.0,0.6311105225090082,0.01065340909090909,1.1803793771216622,0.24618900462391702
5,6.900782151655718,0.5208864901880068,0.010907061688311688,0.09618506493506493,0.048904220779220776,0.11701430742977646,988.1858258928571,873.6477272727273,0.1774619251773874,0.01219330380017591,8445.0,0.6201706399487985,0.010907061688311688,1.232755941810546,0.2125104834159141
6,6.970294212366079,0.5123060184603484,0.007964691558441558,0.08867694805194805,0.04337459415584415,0.1236886189262214,1044.4266943993507,929.5,0.16464316681807548,0.008580471727658402,8444.0,0.6114074668133413,0.007964691558441558,1.2617761163440133,0.18563760714630367
7,7.0250745663395175,0.5050848093452295,0.008573457792207792,0.0864448051948052,0.04241071428571429,0.12909161567678257,1089.920505275974,974.5827922077922,0.15375088829722547,0.007221209115118949,8443.0,0.6053858244573915,0.008573457792207792,1.253765847727463,0.16366037755854887
8,7.068128184064642,0.4998823803541093,0.006594967532467532,0.08416193181818182,0.04200487012987013,0.13307262503019648,1123.3990969967533,1009.7597402597403,0.14559806061624367,0.005202428991120164,8442.0,0.6003332819257464,0.006594967532467532,1.2813031210914834,0.14633926363315222
9,7.100529002678859,0.49563536904873207,0.007305194805194805,0.08395900974025974,0.04372970779220779,0.13646553621106544,1151.9055905032467,1038.1038961038962,0.13877270239641187,0.004247011305377274,8441.0,0.5962292542802049,0.007305194805194805,1.283042872953531,0.13096069970761245
10,7.128237661603209,0.492584178169778,0.00882711038961039,0.08497362012987013,0.044997970779220776,0.13935968193561768,1176.195718344156,1067.5925324675325,0.1334444284333255,0.003051190878954027,8440.0,0.592665192900927,0.00882711038961039,1.3288765811881462,0.11850107842134881
