step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,7.1020025022618185,0.6903025332956224,0.00974025974025974,0.06863839285714286,0.03962053571428571,0.08843780812212454,747.211038961039,558.137987012987,0.4993263062939362,,8449.0,0.9710377319292589,0.00974025974025974,0.6903025332956224,0.31905065273422034
2,7.225159658627077,0.571072002788159,0.008573457792207792,0.06513798701298701,0.037337662337662336,0.09814242950989109,829.1072443181819,614.112012987013,0.5207909390182149,0.11923053050746343,8448.0,0.9697384666893389,0.008573457792207792,0.7121041882465678,0.34287493883101217
3,7.246864060302833,0.5268870182002762,0.008116883116883116,0.06260146103896104,0.033735795454545456,0.09979320779520649,842.953226461039,621.4188311688312,0.5415776047565333,0.04418498458788283,8447.0,0.9690061826016996,0.008116883116883116,0.7331565112939903,0.34891049769619525
4,7.269219832760947,0.5033167371913404,0.005935470779220779,0.05894886363636364,0.032822646103896104,0.1012245410971658,854.9424715909091,634.9058441558442,0.5589277439723517,0.023570281008935788,8446.0,0.9685701850753325,0.005935470779220779,0.7508009569598483,0.35179274595228793
5,7.281063216073172,0.4894564223775108,0.008269074675324676,0.05869521103896104,0.03449675324675325,0.10222786569752847,863.3143262987013,643.0584415584416,0.5601486947097174,0.013860314813829572,8445.0,0.968284685890396,0.008269074675324676,0.7521833946880001,0.35310992463576574
6,7.293685967271978,0.4788426071293531,0.006645698051948052,0.05783279220779221,0.03206168831168831,0.10305431024697738,870.1905945616883,648.8068181818181,0.5625764155842049,0.010613815248157684,8444.0,0.9681084043793864,0.006645698051948052,0.7548144338637373,0.3540036916806863
7,7.3038571407268575,0.471005394722202,0.007153003246753247,0.056767451298701296,0.03170657467532467,0.10378870053495853,876.2879971590909,653.7012987012987,0.5637134117158976,0.007837212407151116,8443.0,0.9678742191814756,0.007153003246753247,0.7561888551980547,0.35436978869194996
8,7.31289818612012,0.4653123298269854,0.006189123376623377,0.057274756493506496,0.030844155844155844,0.10429894355585528,880.4916801948052,655.1331168831168,0.5717231646942144,0.005693064895216617,8442.0,0.9676263095303015,0.006189123376623377,0.7644930942733954,0.3543716762449777
9,7.319176927789465,0.45995226638186,0.005986201298701299,0.056057224025974024,0.029626623376623376,0.10484084153783926,884.9615462662338,656.0324675324675,0.5638641311617737,0.005360063445125404,8441.0,0.9674299658312426,0.005986201298701299,0.7568861306342599,0.35425958371278116
10,7.324109439726,0.4566478144374446,0.00684862012987013,0.05539772727272727,0.028916396103896104,0.1052152956428661,888.0170961850649,658.7353896103896,0.5773868308940829,0.003304451944415349,8440.0,0.9671759731196737,0.00684862012987013,0.7706673198210244,0.3539351093161524
