delta_candidate_mse,delta_uniform_mse,learned_candidate_mse,learned_uniform_mse,query_id,raw_candidate_mse,raw_uniform_mse,split
0.42621326446533203,0.26404860615730286,5.647108554840088,0.6759607791900635,0,0.2151046246290207,0.16998066008090973,train
0.3204430937767029,0.1811118721961975,0.16143997013568878,0.1202469915151596,1,0.19922365248203278,0.1581236869096756,train
0.2683993875980377,0.1475471705198288,5.636654853820801,0.6485863924026489,2,0.19503182172775269,0.1492035686969757,train
0.2856181263923645,0.14416395127773285,5.616353988647461,0.6396350264549255,3,0.18513014912605286,0.14462880790233612,train
0.25967440009117126,0.11788645386695862,0.1585635244846344,0.12066920846700668,4,0.1739824265241623,0.14162905514240265,train
175.82923889160156,17.707040786743164,1.9934327602386475,0.2678424119949341,5,0.25240588188171387,0.1461845189332962,train
0.34661126136779785,0.18375995755195618,9.243327140808105,0.9660852551460266,6,0.23001332581043243,0.11149068921804428,train
175.7764434814453,17.62480354309082,5.655165672302246,0.6544575691223145,7,0.21747048199176788,0.10924941301345825,train
0.24243272840976715,0.08665663003921509,0.18834492564201355,0.08416717499494553,8,0.2552778720855713,0.11491946876049042,train
0.30356431007385254,0.12430720031261444,0.1737978756427765,0.08465495705604553,9,0.23212137818336487,0.11716565489768982,train
0.3111173212528229,0.13047930598258972,0.15524962544441223,0.07813575863838196,10,0.24991968274116516,0.12935340404510498,train
0.29700496792793274,0.11292999237775803,0.16327835619449615,0.07533536851406097,11,0.2839275002479553,0.150894433259964,train
0.2323937863111496,0.07679858803749084,0.13776928186416626,0.09413716942071915,12,0.25181224942207336,0.15280787646770477,train
0.1861729919910431,0.06872037798166275,0.1436842679977417,0.09904178231954575,13,0.22821994125843048,0.14044234156608582,train
175.71925354003906,17.63055992126465,0.19705121219158173,0.13900712132453918,14,0.18922141194343567,0.11675115674734116,train
175.84449768066406,17.719173431396484,0.11730946600437164,0.06284055858850479,15,0.1973496824502945,0.1287611722946167,train
175.7487030029297,17.675085067749023,0.12076765298843384,0.05763871222734451,16,0.23908932507038116,0.1488467901945114,train
175.71417236328125,17.618576049804688,0.12350398302078247,0.057223059237003326,17,0.1603941023349762,0.08479176461696625,train
0.21957220137119293,0.11714397370815277,0.15884052217006683,0.06064482033252716,18,0.22408325970172882,0.13199642300605774,train
0.23574227094650269,0.08967429399490356,0.09150318801403046,0.06837402284145355,19,0.17112334072589874,0.07301662862300873,train
175.77825927734375,17.652597427368164,0.13210824131965637,0.09481208771467209,20,0.19445718824863434,0.10489780455827713,train
0.23289024829864502,0.09379126131534576,0.10806483030319214,0.06751193851232529,21,0.14465688169002533,0.07221245020627975,train
175.7814178466797,17.67123794555664,0.0951511487364769,0.0647604689002037,22,0.1827905774116516,0.08318537473678589,train
0.18764784932136536,0.05611054226756096,0.14810097217559814,0.07994873821735382,23,0.1750917136669159,0.06983142346143723,train
0.25702548027038574,0.12229234725236893,0.1741054356098175,0.09564239531755447,24,0.17296017706394196,0.07035399973392487,train
0.17567621171474457,0.056528136134147644,0.0941239595413208,0.05712788552045822,25,0.1697334498167038,0.06255050003528595,train
0.1465187966823578,0.05576223507523537,0.09669375419616699,0.06089767441153526,26,0.15071715414524078,0.06521770358085632,train
0.24411670863628387,0.10971099138259888,0.09939809143543243,0.06564514338970184,27,0.15212996304035187,0.06071088835597038,train
0.21186226606369019,0.0825069323182106,0.12356394529342651,0.06058281287550926,28,0.17576278746128082,0.06118996813893318,train
0.18623138964176178,0.06045858561992645,0.1348109245300293,0.08332978934049606,29,0.18411198258399963,0.08193652331829071,train
0.27681395411491394,0.10352201759815216,0.09522680938243866,0.06291086971759796,30,0.1753448098897934,0.0682302713394165,train
0.16590258479118347,0.06991591304540634,0.13945037126541138,0.0754292756319046,31,0.15486891567707062,0.0713999792933464,train
0.1303732842206955,0.060299068689346313,0.08791770040988922,0.0670013353228569,32,0.2159726470708847,0.07884539663791656,train
2.0543124675750732,0.6783827543258667,7.462879180908203,0.8018786311149597,33,0.2427353411912918,0.07006772607564926,train
0.1750882863998413,0.09490662813186646,0.1434091329574585,0.11409959197044373,34,0.205306276679039,0.06547249853610992,train
0.165706604719162,0.07821531593799591,0.16675636172294617,0.1188083365559578,35,0.23456764221191406,0.06420028209686279,train
0.2979455590248108,0.0923299789428711,0.12668171525001526,0.09604507684707642,36,0.2204148918390274,0.07221610099077225,train
0.1900562196969986,0.0800478458404541,0.1363649219274521,0.08088133484125137,37,0.1691056787967682,0.0691620334982872,train
0.1601162850856781,0.07777174562215805,0.11538578569889069,0.0700216293334961,38,0.16217949986457825,0.06897787004709244,train
0.21777114272117615,0.10025525093078613,0.19470098614692688,0.11227185279130936,39,0.183285653591156,0.0852094516158104,train
0.18956711888313293,0.10313385725021362,0.20790360867977142,0.10414864122867584,40,0.2053825706243515,0.10977829247713089,train
0.20324242115020752,0.09664963185787201,0.15553775429725647,0.09213263541460037,41,0.21347635984420776,0.09886852651834488,train
175.80636596679688,17.71023941040039,0.22425490617752075,0.11025626212358475,42,0.3838737905025482,0.2273823469877243,train
0.30112048983573914,0.1410258263349533,0.15834851562976837,0.10429952293634415,43,0.20289841294288635,0.08393580466508865,train
0.22097937762737274,0.10503186285495758,0.13216304779052734,0.08201824128627777,44,0.22481316328048706,0.08387697488069534,train
0.2680029273033142,0.12558424472808838,0.12829048931598663,0.08176690340042114,45,0.24789555370807648,0.08985430002212524,train
0.22895567119121552,0.12176855653524399,0.21496997773647308,0.15165598690509796,46,0.23277246952056885,0.08688537031412125,train
0.23377391695976257,0.1213977187871933,0.2676064074039459,0.18425729870796204,47,0.2374652624130249,0.08684724569320679,train
0.31822484731674194,0.15043042600154877,0.27414441108703613,0.16968302428722382,48,0.2519402503967285,0.12156222015619278,train
0.2532494366168976,0.12321499735116959,0.2262207269668579,0.1625087410211563,49,0.2170521467924118,0.10609237104654312,train
0.24789750576019287,0.13051164150238037,0.21300356090068817,0.13788200914859772,50,0.222428098320961,0.09942680597305298,train
0.2675777077674866,0.13069714605808258,0.26345762610435486,0.18251782655715942,51,0.22551658749580383,0.12144983559846878,train
0.3460867702960968,0.19082315266132355,0.22568611800670624,0.13416779041290283,52,0.26717913150787354,0.12317655235528946,train
