epoch,epoch_wall_seconds,train_kl,train_loss,train_n_valid_mean,train_teacher_effective_positives,train_teacher_entropy,train_teacher_top1_mass,val_global_h720_mse,val_model_top10_individual_mse,val_n_queries_seen,val_ndcg_at_10,val_oracle_regret,val_oracle_top10_individual_mse,val_recall_at_10
1,253.3337845802307,3.8597798811650907,3.859779881165089,4608.740873893806,50.073402742368984,3.348803415536579,0.2533615860951459,1.6226485890327778,2.0478553300399716,2161,0.9389143920018841,1.1597772672533035,0.8880780481603414,0.03391287178973366
2,246.60960268974304,3.364760994383719,3.3647609943837207,4610.386891592921,50.17376909032935,3.3484003904043647,0.2533955422386659,1.843081527450722,2.240173606143764,2161,0.9321375927748901,1.3520955035129651,0.8880780481603414,0.035591988394263085
3,244.9719042778015,3.0887108457224106,3.0887108457224115,4614.133296460177,50.34498336839616,3.353417215094102,0.25294543742749714,1.9977500649731685,2.3793690007448656,2161,0.9275111656569753,1.4912909213144465,0.8880780481603414,0.034970583221905605
4,247.2257730960846,2.879916036777038,2.879916036777038,4608.526548672567,49.98797195177765,3.3484177408568025,0.25317626823488665,1.9249570938224336,2.3033979845478854,2161,0.9310096145078117,1.415319902343508,0.8880780481603414,0.03472598763619269
5,211.76536464691162,2.6758809323256596,2.6758809323256583,4608.526548672567,49.99067544462407,3.3475710322748395,0.253725417052524,2.0330140958690057,2.4068186120614343,2161,0.9260215035526359,1.5187405467529862,0.8880780481603414,0.03294771012511549
6,212.81624484062195,2.5450105975310207,2.5450105975310215,4612.260094026548,50.24939920763602,3.349884611616846,0.25320760702170364,1.8701301751736017,2.2317838998546033,2161,0.9345584036440687,1.3437058592596034,0.8880780481603414,0.03507635446362985
