epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.38361509700991075,0.6584668779042966,0.9279333839113206,0.9279333839113206,0.7116540968739151,0.5532466432503413,0.6843716649038115,1.0,0.5710694789886475,0.0,0.0,0.739982545375824,0.5204219818115234,0.5063069462776184,0.319283664226532,0.4769108295440674,0.4891173243522644,0.544773280620575,0.5889185667037964,0.04611341655254364,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
2,0.34864298543840083,0.6433888454849805,0.890720790808574,0.890720790808574,0.7116540968739151,0.5425054796233059,0.6663087306903592,1.0,0.13670171797275543,0.0,0.0,0.6645108461380005,0.4711656868457794,0.4696926772594452,0.1335637867450714,0.43826526403427124,0.45633742213249207,0.4831712245941162,0.5102023482322693,0.0338313952088356,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
3,0.3441205770339606,0.6334323679553939,0.8648656878846828,0.8648656878846828,0.7116540968739151,0.5435882242885504,0.6705006908675366,0.9999486804008484,0.055911771953105927,0.0,0.0,0.616862952709198,0.45590877532958984,0.4567001461982727,0.09806795418262482,0.4262625277042389,0.4436679482460022,0.4688194990158081,0.4877493679523468,0.030388345941901207,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
4,0.34210685514054207,0.6356087457566034,0.8723494787608354,0.8723494787608354,0.7116540968739151,0.54177903329204,0.6674548616855279,0.9999486804008484,0.10392408072948456,0.0,0.0,0.6962757706642151,0.45277735590934753,0.44720175862312317,0.08955855667591095,0.4116872251033783,0.4329027533531189,0.46446049213409424,0.5021175742149353,0.04763544350862503,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
5,0.34018636441455696,0.6471856945690421,0.9035883673339906,0.9035883673339906,0.7116540968739151,0.5406372443889974,0.6593610257238998,0.9999486804008484,0.033136703073978424,0.0,0.0,0.6119764447212219,0.43030956387519836,0.4331088364124298,0.08227618038654327,0.38865184783935547,0.41473284363746643,0.4476536512374878,0.4688607454299927,0.037376951426267624,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
6,0.3392543370431324,0.6184986520855102,0.8267669717521762,0.8267669717521762,0.7116540968739151,0.5441773605314068,0.6738123701241848,0.9998974204063416,0.04847396910190582,0.0,0.0,0.6547893285751343,0.43545085191726685,0.4340825080871582,0.07050574570894241,0.3950532376766205,0.41741231083869934,0.45597559213638306,0.48186784982681274,0.04018503054976463,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
7,0.33868133999266714,0.6282379675453684,0.8532908711054696,0.8532908711054696,0.7116540968739151,0.5425196715233682,0.6655276339696372,0.9997948408126831,0.015491151250898838,0.0,0.0,0.6641979813575745,0.41679248213768005,0.4195348620414734,0.05702105909585953,0.36944714188575745,0.39660459756851196,0.44007956981658936,0.4637816846370697,0.042243897914886475,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
8,0.33889470561495366,0.6325551579199745,0.8649920596376875,0.8649920596376875,0.7116540968739151,0.5400956839631335,0.6614789158378471,0.9996922016143799,0.021338805556297302,0.0,0.0,0.6400842070579529,0.413429319858551,0.4146713316440582,0.05388490483164787,0.367988258600235,0.3947986960411072,0.4337640404701233,0.46163055300712585,0.042356833815574646,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
9,0.33791608473040025,0.6202605202573686,0.833224807527928,0.833224807527928,0.7116540968739151,0.5376943335182964,0.6576826936171137,0.9993331432342529,0.02492946945130825,0.0,0.0,0.6737101674079895,0.41689494252204895,0.4155758023262024,0.04133186861872673,0.37396153807640076,0.3974972665309906,0.4391411542892456,0.4674364924430847,0.042972415685653687,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
10,0.33765615314807534,0.6209652934857512,0.835588766536499,0.835588766536499,0.7116540968739151,0.5402016386880195,0.6646827682752104,0.999487042427063,0.038984354585409164,0.0,0.0,0.6568801403045654,0.4164067208766937,0.4135304093360901,0.0481446273624897,0.36917153000831604,0.3948940932750702,0.43899157643318176,0.4705263674259186,0.04585646465420723,0.5696192085472878,0.7116540968739151,0.5696192075036841,0.7116541010483296
