epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.3939636656698191,0.6241858664420749,0.8360405448808561,0.8360405448808561,0.7930403891634592,0.5590064782306273,0.6947782008538055,0.9985637068748474,0.09002308547496796,0.0,0.0,0.761710524559021,0.41804856061935425,0.4220450520515442,0.03498542308807373,0.33810484409332275,0.38722723722457886,0.451164186000824,0.4947739839553833,0.06953348219394684,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
2,0.35562104543425005,0.6065666084749388,0.7982568583162746,0.7982568583162746,0.7930403891634592,0.5432267164158762,0.6670120384547,0.9941010475158691,5.129520286573097e-05,0.0,0.00015388561587315053,0.5004839897155762,0.3376084566116333,0.34903913736343384,0.010152498260140419,0.27279961109161377,0.31404513120651245,0.3748634159564972,0.3899843096733093,0.05367950350046158,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
3,0.3496862236058937,0.595767922738561,0.7741258605887893,0.7741258605887893,0.7930403891634592,0.5442313021835714,0.6709464914505019,0.9912285208702087,0.0,0.0,0.00015388561587315053,0.4813707768917084,0.31119805574417114,0.32316315174102783,0.006018550135195255,0.24298129975795746,0.2858058214187622,0.3483053743839264,0.36440980434417725,0.0542154423892498,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
4,0.3479806772380505,0.5954561151173662,0.7747787828454403,0.7747787828454403,0.7930403891634592,0.5420637667377841,0.6681137184755531,0.9888176321983337,0.0011797896586358547,0.0,0.00030777123174630105,0.5704395771026611,0.2943721115589142,0.3049882650375366,0.0050362832844257355,0.2041267603635788,0.25932690501213074,0.3338823914527893,0.36156290769577026,0.06672000139951706,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
5,0.3441865659547302,0.5912954686410999,0.7638862339830851,0.7638862339830851,0.7930403891634592,0.5419618042532253,0.665495754015938,0.9855347275733948,0.0,0.0,0.00020518081146292388,0.49462175369262695,0.28263527154922485,0.2915983200073242,0.006219364702701569,0.1969728320837021,0.2486773580312729,0.3212169408798218,0.35093414783477783,0.06505519896745682,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
6,0.34339711643614856,0.5879543044520839,0.7573935660784332,0.7573935660784332,0.7930403891634592,0.5441763204173613,0.6705100076386304,0.9818927645683289,0.00025647602160461247,0.0,0.00020518081146292388,0.5499782562255859,0.28028708696365356,0.28739091753959656,0.0062209805473685265,0.20202714204788208,0.24806734919548035,0.31800973415374756,0.3506733477115631,0.06394247710704803,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
7,0.3425793220412056,0.5885715203172296,0.7589295291142392,0.7589295291142392,0.7930403891634592,0.5450650689580904,0.668986553480108,0.9805591106414795,0.0005129520432092249,0.0,0.0003590664127841592,0.5422651171684265,0.2677667737007141,0.27359041571617126,0.008228723891079426,0.18586096167564392,0.23125723004341125,0.30895528197288513,0.34305277466773987,0.06551714241504669,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
8,0.3427678601359421,0.5882297330792565,0.7591538089029176,0.7591538089029176,0.7930403891634592,0.5412129497307941,0.6657722352967055,0.979789674282074,0.00015388561587315053,0.0,0.0009233136661350727,0.5174901485443115,0.2620032727718353,0.27033382654190063,0.0038454271852970123,0.1707223802804947,0.2302749752998352,0.2981082797050476,0.3351355791091919,0.06799130141735077,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
9,0.3426839170590886,0.5815703961852677,0.7442173506710746,0.7442173506710746,0.7930403891634592,0.5420763407913733,0.6648250225824077,0.9816363453865051,0.00015388561587315053,0.0,0.00020518081146292388,0.530532717704773,0.2621971070766449,0.2673044204711914,0.006113213486969471,0.18833047151565552,0.2299814522266388,0.2977508306503296,0.328596830368042,0.061131469905376434,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
10,0.3412682870086634,0.5864016579289391,0.7556636304807243,0.7556636304807243,0.7930403891634592,0.5413822580751542,0.6678761692671651,0.9828161001205444,0.001897922600619495,0.0,0.00020518081146292388,0.5568413138389587,0.2741607427597046,0.27708280086517334,0.009365936741232872,0.18450036644935608,0.24024885892868042,0.30864471197128296,0.3605940043926239,0.07102876156568527,0.6086008469121033,0.7930403891634592,0.608600851852914,0.7930403889025583
