epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.382072488541873,0.6683987141267004,0.9560643583788386,0.9560643583788386,0.7170683862490971,0.5507248790995671,0.6772395820386127,1.0,0.8341625928878784,0.0,0.0,0.6570931673049927,0.5220212936401367,0.5213644504547119,0.18536360561847687,0.4892616271972656,0.5086555480957031,0.5346189737319946,0.5611594915390015,0.0323323979973793,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
2,0.34825120883167915,0.6529022752785159,0.915601727378932,0.915601727378932,0.7170683862490971,0.5477219471944095,0.6750108857638736,1.0,0.42195433378219604,0.0,0.0,0.6849104762077332,0.4941273629665375,0.4959900379180908,0.15427318215370178,0.45851215720176697,0.48047053813934326,0.5111103057861328,0.5307067036628723,0.03545044735074043,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
3,0.34340200401702015,0.6394291119421813,0.880051401899321,0.880051401899321,0.7170683862490971,0.5427655203317775,0.6667695322596865,0.9996922016143799,0.15419338643550873,0.0,0.0,0.6771949529647827,0.46591344475746155,0.47184672951698303,0.07363428175449371,0.4072059690952301,0.4469147324562073,0.48941004276275635,0.5138024687767029,0.04947342351078987,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
4,0.3405377504960546,0.6352867448025201,0.870498911621245,0.870498911621245,0.7170683862490971,0.5438764128285901,0.6710646235128545,0.9996922016143799,0.23000769317150116,0.0,0.0,0.7233043313026428,0.47782886028289795,0.4707121253013611,0.07614850997924805,0.4355994164943695,0.45460593700408936,0.4966745674610138,0.5366666316986084,0.04701068997383118,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
5,0.3393811175845704,0.6339294053493754,0.8682893568464372,0.8682893568464372,0.7170683862490971,0.5447019226114659,0.6675323997693886,0.9994357824325562,0.017030008137226105,0.0,0.0,0.6172502636909485,0.42932066321372986,0.43966951966285706,0.06246909499168396,0.3711906969547272,0.41045626997947693,0.4566783010959625,0.47250303626060486,0.04495585709810257,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
6,0.3377260547763896,0.6379324415111843,0.8811448357396119,0.8811448357396119,0.7170683862490971,0.5393824946098656,0.6605897863491933,0.9993331432342529,0.07499358803033829,0.0,0.0,0.6546230316162109,0.4411562979221344,0.44210004806518555,0.0497579388320446,0.39396247267723083,0.42246925830841064,0.46060895919799805,0.4891839027404785,0.04496901109814644,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
7,0.3383836846306639,0.6278916460291447,0.853651795538509,0.853651795538509,0.7170683862490971,0.5366195998477602,0.657054733950796,0.9993331432342529,0.10987433046102524,0.0,0.0,0.7104098796844482,0.44598889350891113,0.4443429410457611,0.05002984777092934,0.3963077664375305,0.4226822257041931,0.4720240831375122,0.5033127665519714,0.049265049397945404,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
8,0.3369408225113491,0.6196407807956672,0.8311093167564834,0.8311093167564834,0.7170683862490971,0.5410980196399465,0.6653318685945959,0.9993331432342529,0.010412926785647869,0.0,0.0,0.631990909576416,0.4172455370426178,0.42311903834342957,0.048467691987752914,0.36862608790397644,0.3999510407447815,0.4408857524394989,0.4592423141002655,0.04197045415639877,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
9,0.336012032459367,0.6153977768578325,0.8235706144432191,0.8235706144432191,0.7170683862490971,0.53914619583426,0.6665979150075978,0.998615026473999,0.048422671854496,0.0,0.0,0.6433952450752258,0.426575630903244,0.4274597465991974,0.027417916804552078,0.3750871419906616,0.40436193346977234,0.4528166651725769,0.48080775141716003,0.04793844744563103,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
10,0.33634276165152494,0.6217285486941889,0.8373899555883011,0.8373899555883011,0.7170683862490971,0.5387284607197104,0.660564635600393,0.9985637068748474,0.029186971485614777,0.0,0.0,0.6454154253005981,0.4120163023471832,0.4164275825023651,0.027268975973129272,0.3526879549026489,0.39150795340538025,0.4378453493118286,0.4661281108856201,0.05003891512751579,0.5720395606002553,0.7170683862490971,0.5720395600784536,0.7170683884749078
