query_start_idx,channel,retmse10_native_p16,retmse10_p24,retmse10_p48,retmse10_p120,winner_arm,winner_retmse10
1440,0,0.2958676517009735,0.35721904039382935,0.2956177890300751,0.4028441607952118,p48,0.2956177890300751
1440,1,0.5820655822753906,0.6916385889053345,0.7012709379196167,0.7111025452613831,native_p16,0.5820655822753906
1440,2,0.25550878047943115,0.29836350679397583,0.30293112993240356,0.29565516114234924,native_p16,0.25550878047943115
1440,3,0.3434174954891205,0.5394684672355652,0.5073487162590027,0.44618043303489685,native_p16,0.3434174954891205
1440,4,1.2938621044158936,1.2047338485717773,1.3500763177871704,1.3744637966156006,p24,1.2047338485717773
1440,5,1.9142483472824097,2.2332191467285156,2.200712203979492,1.992910385131836,native_p16,1.9142483472824097
1440,6,0.4007299542427063,0.6772741675376892,0.3401210308074951,0.6169466972351074,p48,0.3401210308074951
1441,0,0.30837178230285645,0.43155404925346375,0.3526552617549896,0.36172524094581604,native_p16,0.30837178230285645
1441,1,0.4559800326824188,0.6913514733314514,0.8456354141235352,0.6687926650047302,native_p16,0.4559800326824188
1441,2,0.25225088000297546,0.39395269751548767,0.33292141556739807,0.29578897356987,native_p16,0.25225088000297546
1441,3,0.31094464659690857,0.5553749203681946,0.7111210823059082,0.49193260073661804,native_p16,0.31094464659690857
1441,4,1.0473400354385376,1.0704882144927979,1.1785203218460083,1.230305790901184,native_p16,1.0473400354385376
1441,5,2.3236358165740967,2.160160779953003,2.087132215499878,1.9941402673721313,p120,1.9941402673721313
1441,6,0.5040712952613831,0.5024709701538086,0.3479144275188446,0.6408659815788269,p48,0.3479144275188446
1442,0,0.35795941948890686,0.49076732993125916,0.44816064834594727,0.7129513621330261,native_p16,0.35795941948890686
1442,1,0.8499595522880554,0.8590249419212341,0.6858808994293213,0.6979340314865112,p48,0.6858808994293213
1442,2,0.2637200355529785,0.41577622294425964,0.34681376814842224,0.36561596393585205,native_p16,0.2637200355529785
1442,3,0.32154926657676697,0.6368862390518188,0.46283555030822754,0.5053966641426086,native_p16,0.32154926657676697
1442,4,1.0515717267990112,1.1725151538848877,1.2151380777359009,1.2425035238265991,native_p16,1.0515717267990112
1442,5,2.1755483150482178,2.10060977935791,2.002700090408325,2.2053475379943848,p48,2.002700090408325
1442,6,0.567949116230011,0.3563292920589447,0.3984237611293793,0.5522148013114929,p24,0.3563292920589447
1443,0,0.2936389148235321,0.4003901481628418,0.42737412452697754,0.6416449546813965,native_p16,0.2936389148235321
1443,1,0.6544510722160339,0.7614649534225464,0.6752063035964966,0.6940120458602905,native_p16,0.6544510722160339
1443,2,0.22536547482013702,0.3495120704174042,0.40263310074806213,0.32352086901664734,native_p16,0.22536547482013702
1443,3,0.3328504264354706,0.5710551142692566,0.49555259943008423,0.6866642236709595,native_p16,0.3328504264354706
1443,4,0.997906506061554,1.1528722047805786,1.2300065755844116,1.3014135360717773,native_p16,0.997906506061554
1443,5,2.2114200592041016,2.1385562419891357,2.540226936340332,2.290153980255127,p24,2.1385562419891357
1443,6,0.5274779200553894,0.3323136270046234,0.401663601398468,0.5469056963920593,p24,0.3323136270046234
1444,0,0.26389095187187195,0.3648281693458557,0.3747088313102722,0.6176590919494629,native_p16,0.26389095187187195
1444,1,0.5503415465354919,0.5768457651138306,0.6979435682296753,0.5803471207618713,native_p16,0.5503415465354919
1444,2,0.21567845344543457,0.2590272128582001,0.30864110589027405,0.303200364112854,native_p16,0.21567845344543457
1444,3,0.3354437053203583,0.9134136438369751,1.2422164678573608,0.5927395224571228,native_p16,0.3354437053203583
1444,4,1.0205811262130737,1.0991756916046143,1.2630226612091064,1.3419866561889648,native_p16,1.0205811262130737
1444,5,2.361792802810669,2.0855743885040283,2.3825721740722656,2.274430990219116,p24,2.0855743885040283
1444,6,0.31278952956199646,0.35798534750938416,0.3321702778339386,0.58327716588974,native_p16,0.31278952956199646
1445,0,0.2502588927745819,0.3597489595413208,0.44535714387893677,0.5211020708084106,native_p16,0.2502588927745819
1445,1,0.5884320139884949,0.706342339515686,0.6611200571060181,0.6584722995758057,native_p16,0.5884320139884949
1445,2,0.21016712486743927,0.2903006970882416,0.3590939939022064,0.29383134841918945,native_p16,0.21016712486743927
1445,3,0.33523011207580566,0.5702134370803833,0.60029536485672,0.6222392916679382,native_p16,0.33523011207580566
1445,4,1.0218538045883179,1.0988198518753052,1.3227583169937134,1.4933929443359375,native_p16,1.0218538045883179
1445,5,1.875512719154358,2.1507866382598877,2.012181043624878,2.444807529449463,native_p16,1.875512719154358
1445,6,0.25120770931243896,0.3524359166622162,0.36776280403137207,0.4498780369758606,native_p16,0.25120770931243896
1446,0,0.33753514289855957,1.0513569116592407,0.5491801500320435,0.5711938738822937,native_p16,0.33753514289855957
1446,1,0.5998069047927856,0.76320880651474,0.7838660478591919,0.7546031475067139,native_p16,0.5998069047927856
1446,2,0.25838133692741394,0.6372861862182617,0.36549314856529236,0.47841840982437134,native_p16,0.25838133692741394
1446,3,0.3544420003890991,1.060301423072815,0.9431474804878235,0.9004867672920227,native_p16,0.3544420003890991
1446,4,1.0421382188796997,1.1623115539550781,1.295730471611023,1.5333988666534424,native_p16,1.0421382188796997
1446,5,1.858603835105896,2.072011947631836,1.9831640720367432,2.439429998397827,native_p16,1.858603835105896
1446,6,0.46448880434036255,0.44209009408950806,0.47367411851882935,0.5730478167533875,p24,0.44209009408950806
1447,0,0.32218942046165466,0.8901163339614868,0.5271400809288025,0.4582245349884033,native_p16,0.32218942046165466
1447,1,0.6173178553581238,0.6651008725166321,0.5566509366035461,0.6528640985488892,p48,0.5566509366035461
1447,2,0.27511587738990784,0.3910551965236664,0.35855135321617126,0.46401530504226685,native_p16,0.27511587738990784
1447,3,0.3413366675376892,0.8834665417671204,0.6901532411575317,0.5103368759155273,native_p16,0.3413366675376892
1447,4,1.1146539449691772,1.1363775730133057,1.2854137420654297,1.4796336889266968,native_p16,1.1146539449691772
1447,5,1.7815487384796143,1.8954252004623413,2.1663777828216553,2.071945905685425,native_p16,1.7815487384796143
1447,6,0.43108510971069336,0.4232860207557678,0.5165467858314514,0.5174660086631775,p24,0.4232860207557678
1448,0,0.27593305706977844,0.41135022044181824,0.3932114243507385,0.3919329345226288,native_p16,0.27593305706977844
1448,1,0.5982813835144043,0.6686959266662598,0.5573470592498779,0.5474804639816284,p120,0.5474804639816284
1448,2,0.24075880646705627,0.45905575156211853,0.27425625920295715,0.31403884291648865,native_p16,0.24075880646705627
1448,3,0.49550023674964905,0.7575332522392273,0.5315591096878052,0.5313803553581238,native_p16,0.49550023674964905
1448,4,1.0847476720809937,1.233378291130066,1.1526397466659546,1.286411166191101,native_p16,1.0847476720809937
1448,5,1.7000656127929688,2.011528730392456,1.937418818473816,2.1025586128234863,native_p16,1.7000656127929688
1448,6,0.4439198672771454,0.4284428656101227,0.5090206861495972,0.519109845161438,p24,0.4284428656101227
1449,0,0.26836568117141724,0.4013685882091522,0.4832422733306885,0.4132363796234131,native_p16,0.26836568117141724
1449,1,0.6159601807594299,0.6853781938552856,0.6186180114746094,0.6745264530181885,native_p16,0.6159601807594299
1449,2,0.247606560587883,0.4211733937263489,0.2969275414943695,0.2999129891395569,native_p16,0.247606560587883
1449,3,0.5185524821281433,0.5781376361846924,0.5390813946723938,0.46695804595947266,p120,0.46695804595947266
1449,4,1.144574761390686,1.3355597257614136,1.1514922380447388,1.347860336303711,native_p16,1.144574761390686
1449,5,1.7512260675430298,1.757406234741211,2.0443241596221924,2.2196457386016846,native_p16,1.7512260675430298
1449,6,0.3741699755191803,0.4361424148082733,0.5428999066352844,0.47818508744239807,native_p16,0.3741699755191803
1450,0,0.3682379424571991,0.6940506100654602,0.7285892367362976,0.830173134803772,native_p16,0.3682379424571991
1450,1,0.7081681489944458,0.8078954815864563,0.8599726557731628,0.7874154448509216,native_p16,0.7081681489944458
1450,2,0.3113628923892975,0.4837411940097809,0.48027658462524414,0.5565947890281677,native_p16,0.3113628923892975
1450,3,0.49294033646583557,1.0384581089019775,0.8629164099693298,0.7059021592140198,native_p16,0.49294033646583557
1450,4,1.127237319946289,1.2364915609359741,1.2310603857040405,1.4963593482971191,native_p16,1.127237319946289
1450,5,1.9296926259994507,1.856256127357483,2.1633620262145996,2.479065418243408,p24,1.856256127357483
1450,6,0.36954978108406067,0.32848578691482544,0.4611986577510834,0.36672288179397583,p24,0.32848578691482544
1451,0,0.29355481266975403,0.7826345562934875,0.6419913172721863,0.8960167765617371,native_p16,0.29355481266975403
1451,1,0.6261913180351257,0.7167572379112244,0.7455356121063232,0.5898714065551758,p120,0.5898714065551758
1451,2,0.28363028168678284,0.5435475707054138,0.4797278046607971,0.5946967005729675,native_p16,0.28363028168678284
1451,3,0.6048312187194824,1.5365432500839233,1.104142189025879,0.8350456357002258,native_p16,0.6048312187194824
1451,4,1.051159381866455,1.1359442472457886,1.0610032081604004,1.2412761449813843,native_p16,1.051159381866455
1451,5,1.9088159799575806,1.9913800954818726,2.1810669898986816,2.343353033065796,native_p16,1.9088159799575806
1451,6,0.33443164825439453,0.26541250944137573,0.44756707549095154,0.3417060375213623,p24,0.26541250944137573
1452,0,0.2665925920009613,0.40289202332496643,0.4047497808933258,0.45878782868385315,native_p16,0.2665925920009613
1452,1,0.5350901484489441,0.594193160533905,0.5542192459106445,0.5197063684463501,p120,0.5197063684463501
1452,2,0.2212260216474533,0.42257124185562134,0.3480324447154999,0.422415554523468,native_p16,0.2212260216474533
1452,3,0.3805227279663086,0.7932361364364624,0.591772198677063,0.45333096385002136,native_p16,0.3805227279663086
1452,4,1.0992399454116821,1.1522283554077148,1.133302927017212,1.1683785915374756,native_p16,1.0992399454116821
1452,5,1.8303221464157104,2.0479114055633545,1.95254385471344,2.6067490577697754,native_p16,1.8303221464157104
1452,6,0.34242796897888184,0.38290467858314514,0.402304083108902,0.37896960973739624,native_p16,0.34242796897888184
1453,0,0.2726091146469116,0.32600292563438416,0.33172065019607544,0.435560941696167,native_p16,0.2726091146469116
1453,1,0.45802775025367737,0.6707092523574829,0.5483028292655945,0.5804301500320435,native_p16,0.45802775025367737
1453,2,0.24175432324409485,0.343709796667099,0.32517391443252563,0.3896946907043457,native_p16,0.24175432324409485
1453,3,0.2766876518726349,0.4172159731388092,0.3402520716190338,0.3971574008464813,native_p16,0.2766876518726349
1453,4,1.3245773315429688,1.1370830535888672,1.1035341024398804,1.3046875,p48,1.1035341024398804
1453,5,1.902495265007019,2.269681930541992,2.0139338970184326,2.197636127471924,native_p16,1.902495265007019
1453,6,0.4807075560092926,0.3585112690925598,0.3504008948802948,0.44903841614723206,p48,0.3504008948802948
1454,0,0.272815465927124,0.4530471861362457,0.5236622095108032,0.4506223797798157,native_p16,0.272815465927124
1454,1,0.5811871886253357,0.6960839629173279,0.5739820599555969,0.4496716558933258,p120,0.4496716558933258
1454,2,0.22190992534160614,0.27013731002807617,0.2704811096191406,0.33323532342910767,native_p16,0.22190992534160614
1454,3,0.3005686402320862,0.4805765748023987,0.4134080410003662,0.3988824486732483,native_p16,0.3005686402320862
1454,4,1.0414761304855347,1.1059890985488892,1.2902793884277344,1.1369602680206299,native_p16,1.0414761304855347
1454,5,1.9487193822860718,1.9320646524429321,1.9962509870529175,2.2991409301757812,p24,1.9320646524429321
1454,6,0.22187848389148712,0.39817070960998535,0.3093610107898712,0.35109296441078186,native_p16,0.22187848389148712
1455,0,0.3022909462451935,0.7258591651916504,0.5075882077217102,0.5298237204551697,native_p16,0.3022909462451935
1455,1,0.5418331027030945,0.6341508030891418,0.6771407723426819,0.49032530188560486,p120,0.49032530188560486
1455,2,0.20625749230384827,0.4815344512462616,0.3439895808696747,0.507575511932373,native_p16,0.20625749230384827
1455,3,0.5157881379127502,0.9072471857070923,0.7243874073028564,0.7063774466514587,native_p16,0.5157881379127502
1455,4,1.0423332452774048,1.1507571935653687,1.3239588737487793,1.3622925281524658,native_p16,1.0423332452774048
1455,5,1.7084839344024658,1.955966830253601,2.528778076171875,2.0318334102630615,native_p16,1.7084839344024658
1455,6,0.7245407104492188,0.4472026526927948,0.33398133516311646,0.4262867867946625,p48,0.33398133516311646
1456,0,0.2754788398742676,0.3708168566226959,0.3584524393081665,0.44710206985473633,native_p16,0.2754788398742676
1456,1,0.5682687163352966,0.6664537787437439,0.6067328453063965,0.5484992265701294,p120,0.5484992265701294
1456,2,0.2227279394865036,0.2515678107738495,0.27708134055137634,0.3501647710800171,native_p16,0.2227279394865036
1456,3,0.45624905824661255,0.7056596875190735,0.4514661431312561,0.4259660840034485,p120,0.4259660840034485
1456,4,1.1649916172027588,1.161062240600586,1.2228899002075195,1.3429151773452759,p24,1.161062240600586
1456,5,1.8448787927627563,1.9869422912597656,2.2806177139282227,2.085968494415283,native_p16,1.8448787927627563
1456,6,0.5127592086791992,0.406077116727829,0.2619944214820862,0.49201327562332153,p48,0.2619944214820862
1457,0,0.2562844455242157,0.46917420625686646,0.4784252345561981,0.4090600907802582,native_p16,0.2562844455242157
1457,1,0.5906781554222107,0.7064367532730103,0.6356491446495056,0.46314287185668945,p120,0.46314287185668945
1457,2,0.21717782318592072,0.2871093451976776,0.45205041766166687,0.36663565039634705,native_p16,0.21717782318592072
1457,3,0.3242625296115875,0.5467729568481445,0.528092086315155,0.4933948516845703,native_p16,0.3242625296115875
1457,4,1.0328065156936646,1.1669682264328003,1.157045602798462,1.3013534545898438,native_p16,1.0328065156936646
1457,5,2.124903440475464,2.2335329055786133,2.169682264328003,1.9875389337539673,p120,1.9875389337539673
1457,6,0.5836343765258789,0.5147501826286316,0.3364473879337311,0.42462778091430664,p48,0.3364473879337311
1458,0,0.2665388286113739,0.28075432777404785,0.37669166922569275,0.3604125380516052,native_p16,0.2665388286113739
