channel,arm,step,a_weighted_mean_this_batch,n_valid
0,dense_first,1,2.1658072471618652,32
0,dense_first,2,2.1635608673095703,32
0,dense_first,3,2.162492036819458,32
0,dense_first,4,2.1619057655334473,32
0,dense_first,5,2.16117000579834,32
0,dense_first,6,2.1606082916259766,32
0,dense_first,7,2.1585025787353516,32
0,dense_first,8,2.1577041149139404,32
0,dense_first,9,2.1560568809509277,32
0,dense_first,10,2.155609607696533,32
0,b0_first,1,1.3038487434387207,32
0,b0_first,2,1.3037872314453125,32
0,b0_first,3,1.3037683963775635,32
0,b0_first,4,1.3037478923797607,32
0,b0_first,5,1.3037354946136475,32
0,b0_first,6,1.3037233352661133,32
0,b0_first,7,1.3037127256393433,32
0,b0_first,8,1.3036984205245972,32
0,b0_first,9,1.3036885261535645,32
0,b0_first,10,1.3036803007125854,32
0,oracle_first,1,0.6583963632583618,32
0,oracle_first,2,0.6583675742149353,32
0,oracle_first,3,0.6583564877510071,32
0,oracle_first,4,0.6583435535430908,32
0,oracle_first,5,0.6583365201950073,32
0,oracle_first,6,0.6583313941955566,32
0,oracle_first,7,0.6583290100097656,32
0,oracle_first,8,0.6583249568939209,32
0,oracle_first,9,0.658321738243103,32
0,oracle_first,10,0.6583184003829956,32
1,dense_first,1,0.724214494228363,32
1,dense_first,2,0.7185688614845276,32
1,dense_first,3,0.7114809155464172,32
1,dense_first,4,0.7076995372772217,32
1,dense_first,5,0.7125346660614014,32
1,dense_first,6,0.7029850482940674,32
1,dense_first,7,0.702771782875061,32
1,dense_first,8,0.701591968536377,32
1,dense_first,9,0.7029922604560852,32
1,dense_first,10,0.7018876075744629,32
1,b0_first,1,0.6056623458862305,32
1,b0_first,2,0.6055740118026733,32
1,b0_first,3,0.60554039478302,32
1,b0_first,4,0.605480432510376,32
1,b0_first,5,0.6054397821426392,32
1,b0_first,6,0.6053944826126099,32
1,b0_first,7,0.6053546071052551,32
1,b0_first,8,0.6053268909454346,32
1,b0_first,9,0.6052883863449097,32
1,b0_first,10,0.6052646636962891,32
1,oracle_first,1,0.36110854148864746,32
1,oracle_first,2,0.36101752519607544,32
1,oracle_first,3,0.36097416281700134,32
1,oracle_first,4,0.3609379529953003,32
1,oracle_first,5,0.36090537905693054,32
1,oracle_first,6,0.36085402965545654,32
1,oracle_first,7,0.36079803109169006,32
1,oracle_first,8,0.36075136065483093,32
1,oracle_first,9,0.36069101095199585,32
1,oracle_first,10,0.3606390655040741,32
2,dense_first,1,2.335890769958496,32
2,dense_first,2,2.3338828086853027,32
2,dense_first,3,2.3321008682250977,32
2,dense_first,4,2.3296890258789062,32
2,dense_first,5,2.3282783031463623,32
2,dense_first,6,2.3273980617523193,32
2,dense_first,7,2.326540946960449,32
2,dense_first,8,2.326033353805542,32
2,dense_first,9,2.325993776321411,32
2,dense_first,10,2.325228214263916,32
2,b0_first,1,1.3935532569885254,32
2,b0_first,2,1.3934913873672485,32
2,b0_first,3,1.393468976020813,32
2,b0_first,4,1.3934476375579834,32
2,b0_first,5,1.3934366703033447,32
2,b0_first,6,1.3934236764907837,32
2,b0_first,7,1.3934104442596436,32
2,b0_first,8,1.3933939933776855,32
2,b0_first,9,1.3933831453323364,32
2,b0_first,10,1.3933708667755127,32
2,oracle_first,1,0.7061116695404053,32
2,oracle_first,2,0.7060975432395935,32
2,oracle_first,3,0.7060880661010742,32
2,oracle_first,4,0.7060790061950684,32
2,oracle_first,5,0.7060719728469849,32
2,oracle_first,6,0.7060668468475342,32
2,oracle_first,7,0.7060624361038208,32
2,oracle_first,8,0.7060574293136597,32
2,oracle_first,9,0.7060545086860657,32
2,oracle_first,10,0.7060500383377075,32
3,dense_first,1,0.7483080625534058,32
3,dense_first,2,0.7405343651771545,32
3,dense_first,3,0.7377538681030273,32
3,dense_first,4,0.7352882623672485,32
3,dense_first,5,0.7334535121917725,32
3,dense_first,6,0.7305161952972412,32
3,dense_first,7,0.729171872138977,32
3,dense_first,8,0.7281898856163025,32
3,dense_first,9,0.7266693711280823,32
3,dense_first,10,0.7236088514328003,32
3,b0_first,1,0.5236944556236267,32
3,b0_first,2,0.5236108303070068,32
3,b0_first,3,0.5235681533813477,32
3,b0_first,4,0.5235260725021362,32
3,b0_first,5,0.5234898328781128,32
3,b0_first,6,0.523452877998352,32
3,b0_first,7,0.52341628074646,32
3,b0_first,8,0.5233772993087769,32
3,b0_first,9,0.5233333110809326,32
3,b0_first,10,0.5232887268066406,32
3,oracle_first,1,0.33026087284088135,32
3,oracle_first,2,0.33007603883743286,32
3,oracle_first,3,0.32999399304389954,32
3,oracle_first,4,0.3299117088317871,32
3,oracle_first,5,0.32985955476760864,32
3,oracle_first,6,0.3298482894897461,32
3,oracle_first,7,0.32980719208717346,32
3,oracle_first,8,0.32980287075042725,32
3,oracle_first,9,0.3297843039035797,32
3,oracle_first,10,0.3297175467014313,32
4,dense_first,1,1.0590317249298096,32
4,dense_first,2,1.0302128791809082,32
4,dense_first,3,1.0044351816177368,32
4,dense_first,4,0.9839426279067993,32
4,dense_first,5,0.9666140079498291,32
4,dense_first,6,0.950771152973175,32
4,dense_first,7,0.9389519691467285,32
4,dense_first,8,0.9297339916229248,32
4,dense_first,9,0.9205201268196106,32
4,dense_first,10,0.9110075235366821,32
4,b0_first,1,0.6847915053367615,32
4,b0_first,2,0.684709906578064,32
4,b0_first,3,0.6845187544822693,32
4,b0_first,4,0.6844266057014465,32
4,b0_first,5,0.684322714805603,32
4,b0_first,6,0.684211254119873,32
4,b0_first,7,0.6841070652008057,32
4,b0_first,8,0.684005618095398,32
4,b0_first,9,0.6839042901992798,32
4,b0_first,10,0.6837655305862427,32
4,oracle_first,1,0.4318006634712219,32
4,oracle_first,2,0.4307143986225128,32
4,oracle_first,3,0.4297980070114136,32
4,oracle_first,4,0.4288891553878784,32
4,oracle_first,5,0.42813149094581604,32
4,oracle_first,6,0.4275227189064026,32
4,oracle_first,7,0.4263466000556946,32
4,oracle_first,8,0.42587214708328247,32
4,oracle_first,9,0.42499613761901855,32
4,oracle_first,10,0.4243914484977722,32
5,dense_first,1,0.46647483110427856,32
5,dense_first,2,0.4516090154647827,32
5,dense_first,3,0.45450159907341003,32
5,dense_first,4,0.46080559492111206,32
5,dense_first,5,0.45899373292922974,32
5,dense_first,6,0.46152445673942566,32
5,dense_first,7,0.46315181255340576,32
5,dense_first,8,0.4686039686203003,32
5,dense_first,9,0.4700198173522949,32
5,dense_first,10,0.4742542505264282,32
5,b0_first,1,0.40697765350341797,32
5,b0_first,2,0.4066272974014282,32
5,b0_first,3,0.40635162591934204,32
5,b0_first,4,0.40603017807006836,32
5,b0_first,5,0.40578386187553406,32
5,b0_first,6,0.40547165274620056,32
5,b0_first,7,0.40513819456100464,32
5,b0_first,8,0.4047418236732483,32
5,b0_first,9,0.4044192135334015,32
5,b0_first,10,0.4040493369102478,32
5,oracle_first,1,0.14816585183143616,32
5,oracle_first,2,0.15541070699691772,32
5,oracle_first,3,0.15378344058990479,32
5,oracle_first,4,0.15103644132614136,32
5,oracle_first,5,0.15035437047481537,32
5,oracle_first,6,0.15021686255931854,32
5,oracle_first,7,0.1496545374393463,32
5,oracle_first,8,0.1492106318473816,32
5,oracle_first,9,0.1515609323978424,32
5,oracle_first,10,0.15253925323486328,32
6,dense_first,1,0.5656854510307312,32
6,dense_first,2,0.49339428544044495,32
6,dense_first,3,0.45376086235046387,32
6,dense_first,4,0.4372727870941162,32
6,dense_first,5,0.42893320322036743,32
6,dense_first,6,0.4245375394821167,32
6,dense_first,7,0.4214721918106079,32
6,dense_first,8,0.42470020055770874,32
6,dense_first,9,0.4201895594596863,32
6,dense_first,10,0.4195210933685303,32
6,b0_first,1,0.4234890341758728,32
6,b0_first,2,0.4226202070713043,32
6,b0_first,3,0.42187127470970154,32
6,b0_first,4,0.42111706733703613,32
6,b0_first,5,0.4204276204109192,32
6,b0_first,6,0.41968464851379395,32
6,b0_first,7,0.419002503156662,32
6,b0_first,8,0.4182567000389099,32
6,b0_first,9,0.417527973651886,32
6,b0_first,10,0.41676756739616394,32
6,oracle_first,1,0.08348120003938675,32
6,oracle_first,2,0.08291777223348618,32
6,oracle_first,3,0.08244335651397705,32
6,oracle_first,4,0.08225134015083313,32
6,oracle_first,5,0.08195646852254868,32
6,oracle_first,6,0.08179353177547455,32
6,oracle_first,7,0.08173125237226486,32
6,oracle_first,8,0.08185552060604095,32
6,oracle_first,9,0.08205600827932358,32
6,oracle_first,10,0.08242904394865036,32
0,dense_first,1,2.439549446105957,32
0,dense_first,2,2.435899496078491,32
0,dense_first,3,2.432264804840088,32
0,dense_first,4,2.430150032043457,32
0,dense_first,5,2.4301352500915527,32
0,dense_first,6,2.4303395748138428,32
0,dense_first,7,2.4312901496887207,32
0,dense_first,8,2.432164430618286,32
0,dense_first,9,2.4332361221313477,32
0,dense_first,10,2.4335708618164062,32
0,b0_first,1,1.4088274240493774,32
0,b0_first,2,1.408762812614441,32
0,b0_first,3,1.4087496995925903,32
0,b0_first,4,1.4087376594543457,32
0,b0_first,5,1.4087294340133667,32
0,b0_first,6,1.4087235927581787,32
0,b0_first,7,1.4087162017822266,32
0,b0_first,8,1.408707857131958,32
0,b0_first,9,1.4087016582489014,32
0,b0_first,10,1.408693790435791,32
0,oracle_first,1,0.7212355136871338,32
0,oracle_first,2,0.7212297916412354,32
