epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_choice_ce,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_train_prefix_aggregate_future_mse,val_expert_containment_at_10,val_expert_rank_median,val_expert_regret_mean,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_oracle_action_acc,val_selected_individual_future_mse,val_spearman,val_val_choice_ce
1,3.410413325140789,0.0,40.83076858520508,1.0,2.639337992604851e-08,0.201252626291428,False,0.06992785632610321,0.33761247992515564,0.09642565250396729,0.8395847129918018,0.637853895214361,6.779829394500868,0.020879424778761063,0.125849399494311,0.07863859039190897,0.11364281913469607,529.0650284450063,247.4039190897598,0.6408288156620772,4608.526548672567,0.9414156680236725,0.020879424778761063,1.1056781102692432,0.3412352611068046,0.7348874327120302,0.0434750371009988,937.7386554621847,1.398302998381252,1.7651539615498206,0.9309703304236676,0.004848152496891111,2.2128761425113477,0.2267630657462935,7.904135172106638
2,3.707798192522939,0.0,43.33383560180664,1.0,2.7681611669549966e-08,0.28071725479369525,False,0.07759205996990204,0.19593121111392975,0.08406426757574081,0.8396358959774666,,5.952595356291375,0.043892225031605565,0.23467130214917825,0.15423514538558786,0.05567498347450751,259.613957806574,80.3653603034134,0.4357707834085532,4610.206858407079,0.9602108243593827,0.043892225031605565,0.9007073443962259,0.3795246333605568,0.6282437811270074,0.052711397099519976,1140.7241596638657,1.304577619053361,1.7459563076074514,0.9381969850729496,0.006171218488177583,2.119159329234928,0.2016131953490916,8.155087468804432
3,3.703814031229727,0.0,43.18620300292969,1.0,2.8056549083999016e-08,0.3405906012953919,False,0.07598087191581726,0.2255822718143463,0.0861450582742691,0.8155972503058337,,5.577958328534017,0.056810998735777496,0.29233170037926676,0.1922210809102402,0.038890556501037434,181.2912057522124,45.96270543615676,0.3581313250160172,4610.592643805309,0.967626458888711,0.056810998735777496,0.8220870846178377,0.3969054312476296,0.5838694375210858,0.0619913958513937,1052.7063025210082,1.2174998274323445,1.6986642504208085,0.9401343400864042,0.007795507910841404,2.0325003048107653,0.2068926807308363,8.131635996674289
4,3.5960742077953842,0.0,43.91643142700195,1.0,2.489946560046974e-08,0.3893839530122836,False,0.07718930393457413,0.2003939300775528,0.08256929367780685,0.782150665144057,,5.324361877103822,0.06743836915297093,0.3348806890012642,0.2234710809102402,0.029682773898869155,138.35076248419722,31.832490518331227,0.313396369550947,4608.526548672567,0.9715914338563396,0.06743836915297093,0.7778303272334574,0.4004757965602616,0.5595031018202886,0.060084419830569204,1111.954411764706,1.1776742991545244,1.677560765673749,0.9407802449179297,0.007404303634460983,1.9924193850397565,0.2360381829417353,8.29405766074397
5,3.495302274604547,0.0,43.90836715698242,1.0,2.489946560046974e-08,0.4315133494959363,False,0.07805851101875305,0.18452557921409607,0.08995944261550903,0.7766503552950431,0.6042716491164853,5.164182631315383,0.07514222503160556,0.3670591024020228,0.24668141592920353,0.02437844377162246,113.48342683312264,24.648546144121365,0.29063325083794544,4608.526548672567,0.9740876872681185,0.07514222503160556,0.7556838805112616,0.4012379400560527,0.5458090568500584,0.0657856525649794,1138.2149159663863,1.1886350018465344,1.7045081752916553,0.9402083186166628,0.008287892363840293,2.0035936543952766,0.222485318729083,8.297569847707988
6,3.3860724640491373,0.0,43.985172271728516,1.0,3.232515766171673e-08,0.4677034252882217,False,0.07703030854463577,0.20270133018493652,0.09185759723186493,0.744147269461221,,5.028293151771073,0.08098925410872314,0.396570796460177,0.26661267383059417,0.020240590589220474,94.32397676991151,21.29772439949431,0.2651465344048481,4612.217228982301,0.9762497971919937,0.08098925410872314,0.7297296249949374,0.4014688932146516,0.5326119806386728,0.062427397482410205,1101.3928571428569,1.1647175419543472,1.690811645317166,0.9416749997800139,0.008110247777790581,1.9796713409366227,0.26405707392153455,8.340403404055523
7,3.332845790442192,0.0,43.86410903930664,1.0,2.4045514024351178e-08,0.502655416905739,False,0.0771188735961914,0.20225045084953308,0.09026726335287094,0.7336385002582639,,4.9486130739735295,0.08663874841972187,0.4135192793931732,0.2837191845764855,0.017824058981342848,82.75890881795196,18.048040455120102,0.25281872204004513,4613.404590707964,0.9772480007369359,0.08663874841972187,0.7174864351918966,0.3994616053209233,0.5262022788074767,0.06113599857957173,1194.7220588235293,1.1405593854899538,1.6662937702265452,0.9419522600639768,0.007461458849211952,1.955322083448913,0.23058216651596827,8.398605507662316
8,3.274317767718833,0.0,43.913570404052734,1.0,3.020860361857558e-08,0.5333289826342696,False,0.07620811462402344,0.2228759080171585,0.08792583644390106,0.7213064742484621,,4.844785048898342,0.09503397597977244,0.44251738305941846,0.30436156763590394,0.015425050354255987,71.76771886852086,15.56826801517067,0.23609733640412917,4614.613384955752,0.9790316623095164,0.09503397597977244,0.701041577871319,0.4015139964727736,0.5184184970515492,0.06768760817172396,1170.7434873949578,1.1359742820654222,1.6832970635088877,0.9414789800383463,0.00852616782135823,1.9510128679458334,0.24633903758747194,8.414241550649916
9,3.2356810850483724,0.0,44.17881774902344,1.0,3.00930835805957e-08,0.5631122774070831,False,0.07527139782905579,0.24413594603538513,0.07994330674409866,0.6971869020977384,,4.8009622793282025,0.09906368520859671,0.45535714285714285,0.31814949431099876,0.014727260944210983,68.33695480404552,14.581542351453855,0.22826514820722502,4612.140071902655,0.9795229111700383,0.09906368520859671,0.6925906955291589,0.3986499840389871,0.5145786953654362,0.06384430614793125,1210.3088235294117,1.1753469788884165,1.7228028574410374,0.9422568746725049,0.008102524102109822,1.9903488578634854,0.22423043990092156,8.480229004491276
10,3.148159722883476,0.0,43.135440826416016,1.0,2.678635624420167e-08,0.5912003113412937,False,0.07582412660121918,0.2274327576160431,0.08995679020881653,0.6794121834887621,0.6099671283259681,4.742824917345976,0.10346871049304678,0.46845369785082175,0.3258335967130215,0.013194609363550481,61.21946112515803,13.557522123893806,0.22059047384383026,4608.526548672567,0.9802640421803471,0.10346871049304678,0.6852656535041317,0.39775410464752875,0.5097914833372974,0.06856617651441518,1237.347268907563,1.1483860735679747,1.696825966261632,0.9429533483225757,0.008728914362761903,1.9634452334753856,0.22643316338003813,8.507658453147952
