step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,7.902369721596982,0.9886267451303345,0.0011817226890756302,0.015675203906012184,0.007542171280737184,0.12010499201773689,864.8760469260336,699.8109243697479,0.5461869506525392,,7201.0,0.9576491459327585,0.0011817226890756302,0.9886267451303345,0.21292870782589532
2,7.013961592642199,0.7668604124807009,0.01687237394957983,0.10161270390601218,0.06046481092436975,0.07584652821474686,546.0950051956818,391.1932773109244,0.4408813125273886,0.22176633264963366,7200.0,0.9701452958984536,0.01687237394957983,0.8833538285073113,0.28903347975849336
3,6.956441001731808,0.695921154364067,0.02035189075630252,0.11500556104886933,0.06972163865546219,0.07479438261997674,538.4447601703034,384.5987394957983,0.4080655263783802,0.07093925811663396,7199.0,0.9714451021507007,0.02035189075630252,0.850950967410908,0.2934457728965295
4,6.952061081132969,0.6584042961075276,0.021402310924369748,0.11566207365391135,0.06971391497821618,0.07490328383072428,539.1538362903756,384.59033613445376,0.4064330066311635,0.03751685825653938,7198.0,0.9715838369702091,0.021402310924369748,0.8497527568217587,0.2945504391228924
5,6.961382493251512,0.6360529802050912,0.017725840336134453,0.1135689569950229,0.0670878645580481,0.07524223298572019,541.5183518033068,386.2920168067227,0.41499704070107524,0.02235131590243648,7197.0,0.971414303078371,0.017725840336134453,0.8588050745051949,0.2948677310197191
6,6.9712466742812085,0.6193385111371509,0.015756302521008403,0.10928617770775777,0.06465876791939265,0.07550528395564898,543.3360224170846,386.60084033613447,0.418780815709351,0.01671446906794019,7196.0,0.9711464593390456,0.015756302521008403,0.8629643927727427,0.29498123906357565
7,6.979336835757024,0.6077121852137962,0.015034138655462185,0.1066601272875897,0.06262357884376239,0.07571431189998515,544.764474019283,387.4579831932773,0.4348714679651776,0.011626325923354686,7195.0,0.9708634629970839,0.015034138655462185,0.879461987585831,0.2949448119654319
8,6.988283110265972,0.598078562118927,0.014107297331157351,0.10337756426237962,0.061376204894182565,0.07595184588405703,546.3975802830288,389.327731092437,0.4346025457777897,0.009633623094869261,7194.0,0.9706491573768503,0.014107297331157351,0.8795729470478386,0.2948274622384903
9,6.99666022052284,0.5898479733209149,0.015034138655462185,0.10121107266574096,0.06099002100840336,0.07615753526588072,547.8011501536649,390.0966386554622,0.43546737812678604,0.008230588798012053,7193.0,0.9704326314835989,0.015034138655462185,0.8807840939266842,0.29464633439350063
10,7.008299493990025,0.5830459279329085,0.013195903361344538,0.09792850964053088,0.057896688087459874,0.07641092330283884,549.547361678436,391.49789915966386,0.4435246065102455,0.006802045388006363,7192.0,0.9701335336230382,0.013195903361344538,0.8892048573857095,0.2945156704511325
