epoch,train_mse,val_mse,val_mae,val_has_nan
1,0.6215443637839225,1.4980839984772445,0.8553868185416713,False
2,0.5690831645025741,1.5160392430316836,0.8582036418192865,False
3,0.5641895195391919,1.5048073346476682,0.8501630502084665,False
4,0.5608162003008131,1.5056686496746527,0.8536589643449352,False
5,0.5612592513470861,1.5443728780641035,0.8608971967033285,False
6,0.5601953005537426,1.5323913220497014,0.8566534751861324,False
