epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_choice_ce,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_train_prefix_aggregate_future_mse,val_expert_containment_at_10,val_expert_rank_median,val_expert_regret_mean,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_oracle_action_acc,val_selected_individual_future_mse,val_spearman,val_val_choice_ce
1,3.096279616482635,0.0,40.75770568847656,1.0,2.950869593121297e-08,0.19991203999093934,False,0.07204276323318481,0.2995157241821289,0.09343271702528,0.7933401298967412,0.5821785725706858,5.8439901360368305,0.019338653603034134,0.11247629582806574,0.07020385587863463,0.12561005640602182,585.1756281605562,266.47914032869784,0.6811236077460416,4608.526548672567,0.9386079687761748,0.019338653603034134,1.1459729012605815,0.2666001387681275,0.7250226313476692,0.1302100068451289,173.4058823529412,0.40319574395225954,1.6760800854893554,0.6003278709791539,0.015470912630724556,2.153046039501283,0.261633573286441,6.050488154427344
2,2.7087095927905493,0.0,44.19690704345703,1.0,3.0666338801665916e-08,0.2668996157572098,False,0.07403863966464996,0.2631925344467163,0.08349670469760895,0.7668308144001745,,5.1826370838469105,0.029195638432364095,0.16681810998735777,0.10528603034134007,0.08709420215133307,406.5538084702908,147.24525916561313,0.598003505850411,4610.206858407079,0.947545999183064,0.029195638432364095,1.0629400677046492,0.27606930601591345,0.6435486632770142,0.14019092936538352,178.147268907563,0.38721288658635483,1.647828880222931,0.6124376976377323,0.01653214594771882,2.129153085496872,0.21284338360282548,6.040339210854859
3,2.5557648045796775,0.0,44.58501434326172,1.0,2.665600717932648e-08,0.31773271863189095,False,0.07431836426258087,0.26043763756752014,0.08112618327140808,0.7411078920416264,,5.06916421071618,0.03462784450063211,0.18613701011378003,0.11852085967130215,0.07788851925592243,363.4770069532238,122.1668773704172,0.5481631412216746,4610.592643805309,0.9517373732384177,0.03462784450063211,1.0121189013556795,0.29656185101828486,0.6178770796142697,0.15064106530220317,165.86071428571432,0.3976544038067815,1.6675638648801214,0.6066583646821375,0.01823174122783567,2.178159088992021,0.21938598226702574,5.917058423386902
4,2.408000652890711,0.0,45.106815338134766,1.0,2.8303746901769955e-08,0.35802775030848405,False,0.07445833832025528,0.2567400336265564,0.07740278542041779,0.6996203751590758,,4.987770038368428,0.03741308470290771,0.20415218078381794,0.1309062895069532,0.07162230328878084,334.20804361567633,108.14917825537295,0.5127854429128875,4608.526548672567,0.9551017144235738,0.03741308470290771,0.9772193963379233,0.3104497043216619,0.597480366526904,0.14620806048585083,178.77857142857144,0.3546250810443635,1.6082972288683353,0.6175251319127926,0.017604964782147348,2.0841033300275313,0.18701176434792166,5.960197299668769
5,2.34360353763058,0.0,44.987850189208984,1.0,2.867055037825139e-08,0.3956368552915099,False,0.07486309856176376,0.24808359146118164,0.08010070025920868,0.6976357107043609,0.5938348097771893,4.957256625183915,0.041719342604298354,0.21568821112515804,0.13841261061946902,0.06720653762495066,313.63752370417194,98.13084702907712,0.49356905464200695,4608.526548672567,0.9566484476085257,0.041719342604298354,0.9586196846120276,0.3200742976825259,0.5880434877426374,0.1528434720289494,182.9621848739496,0.3912266939424542,1.6682225704792037,0.610014623635206,0.018633758653925747,2.198591338079266,0.1933103946161518,5.972101603536045
6,2.285684762909944,0.0,45.60523986816406,1.0,3.609240550872528e-08,0.4287542490007959,False,0.07643549144268036,0.2179412990808487,0.08388622850179672,0.6758437456993591,,4.923005306615239,0.044346554993678886,0.22200932364096082,0.14560287610619468,0.06370118899135417,297.4775798040455,90.16308470290771,0.4570322847170414,4612.217228982301,0.9593031502478343,0.044346554993678886,0.9216153740920551,0.33266209928284396,0.5758108472552824,0.15230320075824233,185.0964285714286,0.3754600436338654,1.634331838038244,0.6201996792514785,0.017839764583730648,2.124136482179165,0.19654550489325823,6.003274168086653
7,2.2287088500986894,0.0,45.68339920043945,1.0,3.369681422782378e-08,0.46001945893658863,False,0.07596373558044434,0.22686250507831573,0.07875853031873703,0.6625594026549224,,4.904135720919719,0.04561077749683944,0.2300292351453856,0.1504424778761062,0.061380111595895966,286.6607735461441,85.75916561314791,0.45180393436596306,4613.404590707964,0.9603514342784278,0.04561077749683944,0.9164716484950556,0.34052614268407805,0.5694349836911323,0.1533926254780102,172.23445378151263,0.35731845844454846,1.613919077715808,0.6210213054128054,0.019162058209640388,2.103850223684386,0.20516741108569359,5.937293775993235
8,2.223432257908656,0.0,45.083412170410156,1.0,2.717364822046875e-08,0.48838507518608065,False,0.07680919766426086,0.2051807940006256,0.08668626099824905,0.6675545298182599,,4.878838172001121,0.04711204171934261,0.23777259797724398,0.1557759165613148,0.058487074400060464,273.2071942161821,79.54551201011378,0.4263620734045237,4614.613384955752,0.962086497154911,0.04711204171934261,0.8913063147539737,0.35182414235455556,0.5629341723173669,0.14956438462602117,189.08844537815122,0.37385864760531035,1.6010059985054093,0.6207540902583039,0.018663108629808457,2.0986070437998583,0.18170761420217826,6.033552815333134
9,2.168114015497797,0.0,45.6558723449707,1.0,3.264680970005429e-08,0.5162859511317273,False,0.07583113014698029,0.22730199992656708,0.07958924025297165,0.6540372108910185,,4.877939601915073,0.04906763590391909,0.24377765486725664,0.16174146649810367,0.05660415904483271,263.80777891908974,74.78445006321112,0.41185085078425865,4612.140071902655,0.9630258007989972,0.04906763590391909,0.8761763994390082,0.3536623111125369,0.5570918287417831,0.15091371111837878,189.2163865546218,0.3646307845083418,1.6206413339999566,0.6228871966673044,0.01937445934642764,2.1164986254913467,0.18245432008719348,6.010164588739892
10,2.1276419488963505,0.0,45.87967300415039,1.0,2.7681611669549966e-08,0.5420323941114924,False,0.07699190080165863,0.19935037195682526,0.07806216925382614,0.6487325047040434,0.6197892735338089,4.853243458587511,0.04898862199747155,0.25003950695322374,0.16525758533501897,0.05475383945923256,255.26321507585334,73.11630847029078,0.39836841247570803,4608.526548672567,0.9645057039149341,0.04898862199747155,0.8630435926234526,0.3595431057254386,0.5494408953591108,0.14313287819352222,188.46449579831932,0.3795694178099423,1.638088384103009,0.6207225214533445,0.017428478746510604,2.127723775262467,0.18460471992691113,6.02566365825028
