step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,8.239812434220514,1.028293457977912,0.0020351890756302522,0.01830125432618025,0.010357451805171846,0.15124731811013917,1089.1319395433954,911.7121848739496,0.5858536615279042,,7201.0,0.9550228831397385,0.0020351890756302522,1.028293457977912,0.11310976046946075
2,8.102101625514631,0.8939736199666973,0.0038077731092436974,0.03216911764705882,0.01720063025210084,0.1355658721427253,976.074278951693,781.7605042016806,0.5988267663271487,0.13431983801121472,7200.0,0.9558397902160132,0.0038077731092436974,1.0413360637651772,0.17093474022641097
3,8.091624812919553,0.8364549633585104,0.00505514705882353,0.03630514705882353,0.01884191176470588,0.13624704350568667,980.8424680052685,782.9453781512605,0.58423879847494,0.05751865660818685,7199.0,0.9562973162206281,0.00505514705882353,1.0268707290103956,0.17862493682372885
4,8.081710152265405,0.8004134875260481,0.004726890756302521,0.04090073529411765,0.023962710084033615,0.13701350911825644,986.2232376867984,781.4033613445379,0.5598465880191251,0.03604147583246231,7198.0,0.956946732617226,0.004726890756302521,1.0026922877408375,0.183501479256553
5,8.073549015181404,0.7749057623769054,0.0063025210084033615,0.043592436974789914,0.025932247899159665,0.1377665297208479,991.5057154423049,781.8025210084033,0.5397525419316748,0.02550772514914264,7197.0,0.9574774345930885,0.0063025210084033615,0.9828017521180025,0.18664616800827188
6,8.069395877733951,0.7560227059391367,0.006827731092436975,0.0467436974789916,0.02619485294117647,0.1385880002278459,997.2792495599314,788.5903361344538,0.5362809097723049,0.018883056437768855,7196.0,0.9577514452844107,0.006827731092436975,0.9795894739257187,0.18895449439058168
7,8.064904809999867,0.7420133309391868,0.007155987394957983,0.047064230104266594,0.027179621848739496,0.13919810732403973,1001.5303811465992,790.8340336134454,0.5317737397291705,0.014009374999949913,7195.0,0.9579680416764331,0.007155987394957983,0.9753055300469659,0.19050056969041432
8,8.05920764378139,0.7301668043741408,0.006499474789915967,0.04798334775132542,0.0273109243697479,0.1395297068505775,1003.776708458652,790.781512605042,0.528292491734654,0.011846526565045869,7194.0,0.9581263804135203,0.006499474789915967,0.972068733277441,0.191884908770806
9,8.055179674084448,0.7207706630261255,0.006565126050420168,0.048639860356367436,0.028689600840336133,0.13998144890275635,1006.8865585327148,792.9873949579832,0.5345711393140945,0.00939614134801536,7193.0,0.9581744456741991,0.006565126050420168,0.9786274491050163,0.19295927901573462
10,8.053597882014362,0.7125188044640196,0.006762079831932773,0.050142115670718065,0.02887883094460273,0.14055498110564785,1010.8714320078617,796.5651260504202,0.5318820706701705,0.008251858562105844,7192.0,0.9582309397328802,0.006762079831932773,0.9762148223817348,0.19360024574483856
