arm,step,base_mse,ret_mse,delta_mse
Individual-TF-Asym,212,0.443729043006897,0.5773297548294067,0.13360071182250977
Individual-TF-Asym,213,0.4391677677631378,0.5607872605323792,0.12161949276924133
Individual-TF-Asym,214,0.43029481172561646,0.5601898431777954,0.12989503145217896
Individual-TF-Asym,215,0.4550864100456238,0.549322247505188,0.09423583745956421
Individual-TF-Asym,216,0.4485896825790405,0.5299219489097595,0.081332266330719
Individual-TF-Asym,217,0.4835972487926483,0.5490169525146484,0.06541970372200012
Individual-TF-Asym,218,0.5203052759170532,0.5478137731552124,0.02750849723815918
Individual-TF-Asym,219,0.5145161151885986,0.554204523563385,0.03968840837478638
Individual-TF-Asym,220,0.4548112750053406,0.5592513084411621,0.10444003343582153
Individual-TF-Asym,221,0.45609384775161743,0.5701471567153931,0.11405330896377563
Individual-TF-Asym,222,0.4488848149776459,0.5713315010070801,0.1224466860294342
Individual-TF-Asym,223,0.4518294334411621,0.5659229159355164,0.11409348249435425
Individual-TF-Asym,224,0.45290762186050415,0.5731455683708191,0.12023794651031494
Individual-TF-Asym,225,0.4553363025188446,0.5739760398864746,0.11863973736763
Individual-TF-Asym,226,0.47080907225608826,0.5703796148300171,0.09957054257392883
Individual-TF-Asym,227,0.46387696266174316,0.5777063369750977,0.11382937431335449
Individual-TF-Asym,228,0.46155962347984314,0.5876539945602417,0.12609437108039856
Individual-TF-Asym,229,0.46667230129241943,0.5735809206962585,0.10690861940383911
Individual-TF-Asym,230,0.4561709761619568,0.5620942115783691,0.10592323541641235
Individual-TF-Asym,231,0.44666457176208496,0.5568509697914124,0.11018639802932739
Individual-TF-Asym,232,0.4441787302494049,0.573030948638916,0.1288522183895111
Individual-TF-Asym,233,0.4521741569042206,0.5810288786888123,0.12885472178459167
Individual-TF-Asym,234,0.4486110508441925,0.5846657752990723,0.13605472445487976
Individual-TF-Asym,235,0.4491158127784729,0.6031929850578308,0.1540771722793579
Individual-TF-Asym,236,0.467110812664032,0.5949790477752686,0.12786823511123657
Individual-TF-Asym,237,0.4848816990852356,0.5764688849449158,0.09158718585968018
Individual-TF-Asym,238,0.5152395963668823,0.5651790499687195,0.04993945360183716
Individual-TF-Asym,239,0.4920212924480438,0.5499405860900879,0.05791929364204407
Individual-TF-Asym,240,0.5020520091056824,0.5323243737220764,0.030272364616394043
Individual-TF-Asym,241,0.5262583494186401,0.5470762848854065,0.020817935466766357
Individual-TF-Asym,242,0.5568513870239258,0.5562050342559814,-0.0006463527679443359
Individual-TF-Asym,243,0.507162868976593,0.5545602440834045,0.04739737510681152
Individual-TF-Asym,244,0.47613975405693054,0.5579102039337158,0.08177044987678528
Individual-TF-Asym,245,0.4884204566478729,0.5675582885742188,0.07913783192634583
Individual-TF-Asym,246,0.4913392961025238,0.5671940445899963,0.07585474848747253
Individual-TF-Asym,247,0.4842495322227478,0.570923388004303,0.08667385578155518
Individual-TF-Asym,248,0.49438342452049255,0.5679829120635986,0.07359948754310608
Individual-TF-Asym,249,0.4904499053955078,0.5774289965629578,0.08697909116744995
Individual-TF-Asym,250,0.4851573705673218,0.5787605047225952,0.09360313415527344
Individual-TF-Asym,251,0.4682381749153137,0.5970337390899658,0.1287955641746521
Individual-TF-Asym,252,0.4462040662765503,0.6056351065635681,0.15943104028701782
Individual-TF-Asym,253,0.4460136294364929,0.5852848291397095,0.13927119970321655
Individual-TF-Asym,254,0.45059338212013245,0.5685604810714722,0.11796709895133972
Individual-TF-Asym,255,0.44761690497398376,0.5642461180686951,0.1166292130947113
Individual-TF-Asym,256,0.45049527287483215,0.5783766508102417,0.12788137793540955
Individual-TF-Asym,257,0.44818517565727234,0.5835562348365784,0.13537105917930603
Individual-TF-Asym,258,0.46109887957572937,0.5768145322799683,0.11571565270423889
Individual-TF-Asym,259,0.4506475031375885,0.5810586214065552,0.13041111826896667
Individual-TF-Asym,260,0.44782912731170654,0.5669593811035156,0.11913025379180908
Individual-TF-Asym,261,0.44737759232521057,0.5542765259742737,0.10689893364906311
Individual-TF-Asym,262,0.4454089105129242,0.5443828701972961,0.09897395968437195
Individual-TF-Asym,263,0.45068302750587463,0.5392124056816101,0.08852937817573547
Individual-TF-Asym,264,0.45264846086502075,0.52779221534729,0.07514375448226929
Individual-TF-Asym,265,0.4579852521419525,0.5437198281288147,0.08573457598686218
Individual-TF-Asym,266,0.45982879400253296,0.5550228953361511,0.09519410133361816
Individual-TF-Asym,267,0.4582791030406952,0.5681147575378418,0.1098356544971466
Individual-TF-Asym,268,0.4570090174674988,0.5751035809516907,0.1180945634841919
Individual-TF-Asym,269,0.46688053011894226,0.59611976146698,0.12923923134803772
Individual-TF-Asym,270,0.4743013083934784,0.6042101383209229,0.12990882992744446
Individual-TF-Asym,271,0.47828879952430725,0.6051658987998962,0.126877099275589
Individual-TF-Asym,272,0.46931830048561096,0.5904943346977234,0.12117603421211243
Individual-TF-Asym,273,0.4808257818222046,0.585639476776123,0.10481369495391846
Individual-TF-Asym,274,0.4827769994735718,0.5837476253509521,0.10097062587738037
Individual-TF-Asym,275,0.507161021232605,0.5872603058815002,0.08009928464889526
Individual-TF-Asym,276,0.5246467590332031,0.5944050550460815,0.06975829601287842
Individual-TF-Asym,277,0.5039523243904114,0.5852832198143005,0.08133089542388916
Individual-TF-Asym,278,0.5317755341529846,0.5752077102661133,0.04343217611312866
Individual-TF-Asym,279,0.4814186096191406,0.5828788876533508,0.1014602780342102
Individual-TF-Asym,280,0.47953617572784424,0.5982329845428467,0.11869680881500244
Individual-TF-Asym,281,0.45280733704566956,0.6115164160728455,0.1587090790271759
Individual-TF-Asym,282,0.46195781230926514,0.618036150932312,0.15607833862304688
Individual-TF-Asym,283,0.4448070526123047,0.6315400004386902,0.1867329478263855
Individual-TF-Asym,284,0.44282588362693787,0.6176583170890808,0.17483243346214294
Individual-TF-Asym,285,0.44486308097839355,0.5844866037368774,0.1396235227584839
Individual-TF-Asym,286,0.4800306260585785,0.5657277703285217,0.08569714426994324
Individual-TF-Asym,287,0.4928075671195984,0.5452009439468384,0.05239337682723999
Individual-TF-Asym,288,0.49573296308517456,0.5271068215370178,0.03137385845184326
Individual-TF-Asym,289,0.4732644855976105,0.5473591685295105,0.07409468293190002
Individual-TF-Asym,290,0.4543403089046478,0.5532661080360413,0.09892579913139343
Individual-TF-Asym,291,0.44436541199684143,0.5531189441680908,0.10875353217124939
Individual-TF-Asym,292,0.4594261050224304,0.5658878684043884,0.10646176338195801
Individual-TF-Asym,293,0.4572296738624573,0.5743938684463501,0.11716419458389282
Individual-TF-Asym,294,0.4712460935115814,0.5857839584350586,0.11453786492347717
Individual-TF-Asym,295,0.4692234992980957,0.5797244310379028,0.11050093173980713
Individual-TF-Asym,296,0.4660848379135132,0.569469690322876,0.10338485240936279
Individual-TF-Asym,297,0.4533088505268097,0.5683895945549011,0.11508074402809143
Individual-TF-Asym,298,0.4507105052471161,0.5645702481269836,0.11385974287986755
Individual-TF-Asym,299,0.4430236518383026,0.5762922763824463,0.13326862454414368
Individual-TF-Asym,300,0.4533862769603729,0.5855411291122437,0.13215485215187073
Individual-TF-Asym,301,0.44943156838417053,0.5691832304000854,0.11975166201591492
Individual-TF-Asym,302,0.4331403076648712,0.5616337656974792,0.12849345803260803
Individual-TF-Asym,303,0.45848652720451355,0.5559353232383728,0.09744879603385925
Individual-TF-Asym,304,0.45017364621162415,0.572934091091156,0.12276044487953186
Individual-TF-Asym,305,0.4313315749168396,0.5791987180709839,0.1478671431541443
Individual-TF-Asym,306,0.43532365560531616,0.5866550803184509,0.15133142471313477
Individual-TF-Asym,307,0.4308137893676758,0.6029036641120911,0.17208987474441528
Individual-TF-Asym,308,0.436150461435318,0.5845194458961487,0.1483689844608307
Individual-TF-Asym,309,0.43538323044776917,0.5576600432395935,0.12227681279182434
Individual-TF-Asym,310,0.4386909008026123,0.5438559055328369,0.10516500473022461
Individual-TF-Asym,311,0.44258877635002136,0.5402970910072327,0.0977083146572113
Individual-TF-Asym,312,0.43501922488212585,0.5267568230628967,0.09173759818077087
Individual-TF-Asym,313,0.45259836316108704,0.547162652015686,0.094564288854599
Individual-TF-Asym,314,0.47165215015411377,0.5541016459465027,0.08244949579238892
Individual-TF-Asym,315,0.46427661180496216,0.5550332069396973,0.09075659513473511
Individual-TF-Asym,316,0.4409201443195343,0.566249668598175,0.12532952427864075
Individual-TF-Asym,317,0.4410494267940521,0.5692883729934692,0.12823894619941711
Individual-TF-Asym,318,0.4424096941947937,0.5742316246032715,0.13182193040847778
Individual-TF-Asym,319,0.44656944274902344,0.5686047077178955,0.12203526496887207
Individual-TF-Asym,320,0.45035263895988464,0.550107479095459,0.09975484013557434
Individual-TF-Asym,321,0.4450923800468445,0.5433465838432312,0.09825420379638672
Individual-TF-Asym,322,0.4473622739315033,0.5444092750549316,0.09704700112342834
Individual-TF-Asym,323,0.4381912648677826,0.5460654497146606,0.10787418484687805
Individual-TF-Asym,324,0.4323982000350952,0.5523103475570679,0.11991214752197266
Individual-TF-Asym,325,0.4343877136707306,0.5403798222541809,0.10599210858345032
Individual-TF-Asym,326,0.4390471577644348,0.5368419289588928,0.09779477119445801
Individual-TF-Asym,327,0.4437524974346161,0.5439749956130981,0.10022249817848206
Individual-TF-Asym,328,0.4752322733402252,0.5618374347686768,0.08660516142845154
Individual-TF-Asym,329,0.4414729177951813,0.5683569312095642,0.12688401341438293
Individual-TF-Asym,330,0.4307294189929962,0.57600998878479,0.14528056979179382
Individual-TF-Asym,331,0.45273756980895996,0.5854517817497253,0.13271421194076538
Individual-TF-Asym,332,0.4672609269618988,0.5755937695503235,0.10833284258842468
Individual-TF-Asym,333,0.48141464591026306,0.5502744317054749,0.06885978579521179
Individual-TF-Asym,334,0.46920889616012573,0.5416171550750732,0.07240825891494751
Individual-TF-Asym,335,0.45305001735687256,0.5385977625846863,0.08554774522781372
Individual-TF-Asym,336,0.4567350149154663,0.5298474431037903,0.07311242818832397
Individual-TF-Asym,337,0.4458755850791931,0.5446440577507019,0.09876847267150879
Individual-TF-Asym,338,0.4456374943256378,0.5432697534561157,0.0976322591304779
Individual-TF-Asym,339,0.43945619463920593,0.5444672703742981,0.10501107573509216
Individual-TF-Asym,340,0.4374164342880249,0.5624308586120605,0.12501442432403564
Individual-TF-Asym,341,0.43865084648132324,0.5736876726150513,0.13503682613372803
Individual-TF-Asym,342,0.4794977307319641,0.5706018209457397,0.09110409021377563
Individual-TF-Asym,343,0.4537653923034668,0.5625124573707581,0.10874706506729126
Individual-TF-Asym,344,0.44668805599212646,0.5484954714775085,0.10180741548538208
Individual-TF-Asym,345,0.45540449023246765,0.5445042252540588,0.08909973502159119
Individual-TF-Asym,346,0.45125317573547363,0.5470277667045593,0.0957745909690857
Individual-TF-Asym,347,0.45496514439582825,0.5470812320709229,0.0921160876750946
Individual-TF-Asym,348,0.4934968650341034,0.5576645135879517,0.06416764855384827
Individual-TF-Asym,349,0.4815846085548401,0.5476689338684082,0.06608432531356812
Individual-TF-Asym,350,0.484627366065979,0.5439562201499939,0.05932885408401489
