epoch,train_loss,val_base_mae,val_base_mse,val_final_mae,val_final_mse,val_gate_max,val_gate_mean,val_gate_min,val_gate_saturation_rate,val_gate_std,val_ret_mae,val_ret_mse
1,0.4209882623744461,0.5721741133575166,0.7317208563149195,0.5662166606873399,0.7177692013173325,0.500560998916626,0.12380798906087875,3.723409273146882e-23,0.3290587365627289,0.12819276750087738,1.1209868978738602,2.505183108880029
2,0.3657476874454966,0.5608219125204191,0.7174009544722818,0.5573424456618307,0.7059653797526334,0.6117958426475525,0.09172511845827103,4.78145573652845e-26,0.4096435010433197,0.10973898321390152,1.1209868978738602,2.505183108880029
3,0.358442371521356,0.5593453575324083,0.7155748409216777,0.5568395990158255,0.7062893996230963,0.8776950240135193,0.08436786383390427,1.1147490518547315e-26,0.46340087056159973,0.11941279470920563,1.1209868978738602,2.505183108880029
4,0.3555044845027744,0.5560571471921417,0.7093097707965776,0.5524756077162025,0.6977186339486713,0.8536815047264099,0.07444415986537933,5.2553069948508165e-27,0.48355987668037415,0.1037634089589119,1.1209868978738602,2.505183108880029
5,0.3551483784081801,0.5563917182863009,0.7123061688953031,0.5529200649693592,0.6988396201142288,0.9520982503890991,0.08354826271533966,1.2964352161288985e-27,0.4614516496658325,0.11810596287250519,1.1209868978738602,2.505183108880029
6,0.3527317474473198,0.5535349511688485,0.7036137056053118,0.5500882654645824,0.6901987441556111,0.9835669994354248,0.08823578804731369,1.4379539447416823e-28,0.4680687487125397,0.1285351812839508,1.1209868978738602,2.505183108880029
7,0.3501321278371901,0.553810137190798,0.7066216165595272,0.550590156349064,0.6939594464637565,0.9539060592651367,0.07781416177749634,3.320795877003369e-27,0.4966401755809784,0.11880473047494888,1.1209868978738602,2.505183108880029
8,0.35073747033218167,0.55115544049365,0.6966397234993408,0.5496105904231431,0.6851995547877485,0.9387010335922241,0.09515061229467392,1.160097287214765e-27,0.455911785364151,0.14337272942066193,1.1209868978738602,2.505183108880029
9,0.3500476207373277,0.5528648557954031,0.7062766958365351,0.5501967666311591,0.6931996859413259,0.9354087114334106,0.08365868031978607,2.1807252375002184e-26,0.4719158709049225,0.12537987530231476,1.1209868978738602,2.505183108880029
10,0.3497603547460628,0.5507725716044864,0.6995356981516027,0.5482411341289276,0.6892940630329423,0.9504714012145996,0.06520495563745499,1.928818454117828e-27,0.5345985889434814,0.10382471978664398,1.1209868978738602,2.505183108880029
