epoch,train_loss,val_base_mae,val_base_mse,val_final_mae,val_final_mse,val_gate_max,val_gate_mean,val_gate_min,val_gate_saturation_rate,val_gate_std,val_ret_mae,val_ret_mse
1,0.420858837073704,0.5722827891646323,0.7319682214630459,0.5660430680567091,0.717723861355817,0.4964393675327301,0.12143593281507492,8.338789251625679e-23,0.3331623375415802,0.12638992071151733,1.1183775460953447,2.4967160870236618
2,0.3659168630276086,0.5607551232600728,0.7174996756545252,0.5574210031344217,0.7069184816524678,0.513658344745636,0.08606788516044617,6.173917569313603e-26,0.42539113759994507,0.10564196854829788,1.1183775460953447,2.4967160870236618
3,0.3587927956063792,0.5593662968841263,0.716010632302564,0.5565144823179843,0.7054709026280902,0.7306515574455261,0.07850462943315506,2.0755588314033823e-26,0.47350603342056274,0.10737541317939758,1.1183775460953447,2.4967160870236618
4,0.3554144105821286,0.5563154249443216,0.7097401866894905,0.5527569743662989,0.6981249631444868,0.6702126264572144,0.07279888540506363,1.3373545059516214e-26,0.4873044490814209,0.10066994279623032,1.1183775460953447,2.4967160870236618
5,0.3550963635714549,0.5561578164235582,0.7120731796639042,0.5528953198562313,0.6996813579003933,0.7737234830856323,0.07387225329875946,1.3540061732879912e-27,0.4879712760448456,0.10538456588983536,1.1183775460953447,2.4967160870236618
6,0.352908999964876,0.5545727239385205,0.7051000878659438,0.5513541093858744,0.6914938867097228,0.9417129158973694,0.09581195563077927,1.984412371966634e-28,0.44760194420814514,0.13616684079170227,1.1183775460953447,2.4967160870236618
7,0.3505007806532788,0.5528977260963014,0.7046117338572057,0.5499717428672617,0.6920718651505997,0.9069146513938904,0.07448313385248184,9.650626180518467e-27,0.4966914653778076,0.11133451759815216,1.1183775460953447,2.4967160870236618
8,0.3510882924187858,0.5512065074255683,0.6966219766125512,0.5498280076702569,0.6850639713007212,0.9004669785499573,0.09504630416631699,6.951452504236261e-28,0.45550140738487244,0.14115864038467407,1.1183775460953447,2.4967160870236618
9,0.35047421573467974,0.5528351229582626,0.7072324180619334,0.5503129091447894,0.6943955998446397,0.8471428155899048,0.08293692767620087,3.126760823259486e-26,0.470274418592453,0.12299244105815887,1.1183775460953447,2.4967160870236618
10,0.3497884677266175,0.5512516976625805,0.7002370833209145,0.5487091273336907,0.6887441049246256,0.7916387319564819,0.07098750025033951,1.331800278066404e-26,0.5083867907524109,0.10917916893959045,1.1183775460953447,2.4967160870236618
