epoch,train_loss,val_base_mae,val_base_mse,val_final_mae,val_final_mse,val_gate_max,val_gate_mean,val_gate_min,val_gate_saturation_rate,val_gate_std,val_ret_mae,val_ret_mse
1,0.42061534647671683,0.5723506654522669,0.7322320112032881,0.5664731865225974,0.7172496300920967,0.5098922848701477,0.13129658997058868,9.331624185615696e-24,0.30864325165748596,0.13209021091461182,1.133044230841139,2.5725756738882364
2,0.3653657641613258,0.5609703282469346,0.7179642508781454,0.557567005266723,0.7058727039540335,0.6468218564987183,0.09634730964899063,7.988850470253167e-26,0.390664279460907,0.11296644061803818,1.133044230841139,2.5725756738882364
3,0.3580275668850485,0.5593922446688658,0.7159593763479445,0.556320204355273,0.704530340799503,0.8399759531021118,0.08668909221887589,4.1073694707852286e-26,0.43559888005256653,0.11390704661607742,1.133044230841139,2.5725756738882364
4,0.35490545709178134,0.5560152856266335,0.7089005899702452,0.5525699123354195,0.6961339925612875,0.8452513813972473,0.08402721583843231,1.6479566236539373e-27,0.44380611181259155,0.11360571533441544,1.133044230841139,2.5725756738882364
5,0.3541441932039441,0.5586098158696864,0.7186103774490872,0.5525992557290498,0.6988138449317401,0.8937775492668152,0.08513928204774857,1.1427224909621761e-26,0.4190305173397064,0.10968456417322159,1.133044230841139,2.5725756738882364
6,0.35232908512061495,0.5536206679251638,0.7038261737254397,0.5504399941682387,0.6903923179467968,0.9728496074676514,0.09272264689207077,1.9883535709307038e-27,0.43416261672973633,0.1327519565820694,1.133044230841139,2.5725756738882364
7,0.3500009959879911,0.5534766017264501,0.7063863242743637,0.551397233630201,0.6949479350536575,0.935438871383667,0.07712291181087494,3.3846927629170953e-26,0.48048216104507446,0.12161438167095184,1.133044230841139,2.5725756738882364
8,0.3499089020603108,0.5527453989108995,0.7025171625600918,0.550823701870098,0.6899837487537025,0.9964377880096436,0.11541485786437988,1.103617984126006e-24,0.38840728998184204,0.1622285544872284,1.133044230841139,2.5725756738882364
9,0.3478932667453334,0.5561218811241267,0.7143529047790304,0.5508144473401748,0.6941319502489459,0.9933845400810242,0.11073840409517288,5.131647574519988e-20,0.3715824484825134,0.15574535727500916,1.133044230841139,2.5725756738882364
10,0.3473933680439895,0.5515181243771252,0.7012941857652908,0.548215563672113,0.6886669810861668,0.8298830986022949,0.06513917446136475,8.330804243770851e-24,0.48976659774780273,0.10002952069044113,1.133044230841139,2.5725756738882364
