epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_gap_1_10,train_gap_1_2,train_loss,train_multipos_loss,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_positive_count_max,train_positive_count_mean,train_positive_count_median,train_pred_rank_mean,train_selected_individual_future_mse,train_spearman,train_top10_acc,train_top1_acc,train_top1_in_positive_rate,train_top1_top2_margin_mean,train_top5_acc,train_train_prefix_aggregate_future_mse,val_expert_containment_at_10,val_expert_rank_median,val_expert_regret_mean,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_oracle_action_acc,val_spearman
1,2.9085996755170496,0.0,40.6904182434082,1.0,2.4333495218797907e-08,0.20277836389900927,False,0.08297435939311981,0.07613292336463928,0.09789898991584778,0.43667842818475977,0.5763195952869828,0.013531131479140328,0.09116229456384324,0.05370970290771176,0.1300238771093291,606.622353034134,267.84702907711755,0.623271543753961,0.05936571367354212,0.015610578673793802,4.742250303251553,4.4507371422313105,4614.167588495575,0.9443187925743243,0.013531131479140328,6.322587442056468,3.2233613393735077,3.0648967551622417,605.6223332806574,1.0879676047472375,0.26040026566966595,0.09116229456384324,0.013531131479140328,1.0,0.019679325244503682,0.05370970290771176,0.7128003556775836,0.14020328723802036,191.57941176470587,0.36178637114549134,1.6216226291095397,0.6112464494752783,0.01557518227980668,0.2416710222194307
2,2.4170117999616108,0.0,44.28132629394531,1.0,2.54528540466481e-08,0.2704913321868561,False,0.08213293552398682,0.10486893355846405,0.07525046169757843,0.40753726653326433,,0.02222266118836915,0.13149889380530974,0.0804361567635904,0.10093271862098084,471.0738187420986,171.54677623261693,0.5269185935915948,0.04627879330415992,0.01237959767699019,4.229100288543026,3.9319323729323377,4608.526548672567,0.9523835206303072,0.02222266118836915,6.273914875684787,3.1872080875122912,3.0317460317460316,470.0738187420986,0.9909125730753247,0.25948181798128556,0.13149889380530974,0.02222266118836915,1.0,0.019676818265862216,0.0804361567635904,0.6351093251573677,0.15298597386826862,194.43634453781505,0.3682689541557553,1.6568408783739728,0.6116736619161959,0.01824255437598008,0.2077691648830659
3,2.258893165971855,0.0,44.25002670288086,1.0,2.5177680385013446e-08,0.31933523815711556,False,0.0800701156258583,0.14793352782726288,0.07945449650287628,0.4060223196128116,,0.026035082174462706,0.1503437104930468,0.09325616308470291,0.09135861994811269,426.2772400442478,144.7724399494311,0.4785735258260358,0.04120984740798223,0.010992925504056303,4.091618889201004,3.803581028628306,4608.526548672567,0.9566050686893511,0.026035082174462706,6.268225874420565,3.184102402022756,3.0204382638010956,425.2772400442478,0.9433760415626085,0.2655925931171807,0.1503437104930468,0.026035082174462706,1.0,0.019692881611810452,0.09325616308470291,0.6025700459701825,0.15139026205298028,200.98991596638652,0.3534002574974624,1.619263018983019,0.616723485441268,0.018616380379730915,0.18836789106112867
4,2.2037061073834976,0.0,44.06160354614258,1.0,2.7681611669549966e-08,0.36223111545752207,False,0.07966843247413635,0.15917551517486572,0.07671211659908295,0.39733959786890616,,0.02743757901390645,0.15927228192161821,0.09884639696586599,0.08705960092188934,406.2721238938053,133.93426042983566,0.4603051991871877,0.039131356128799547,0.01055799051748865,4.044942074117407,3.762902145373016,4610.764103982301,0.9586257677991532,0.02743757901390645,6.2587442056468605,3.1771184506250876,3.0217024863042563,405.2721238938053,0.9242388685192682,0.27354704900288473,0.15927228192161821,0.02743757901390645,1.0,0.019665846910195805,0.09884639696586599,0.5859205875399742,0.15091216639779947,208.05399159663867,0.36433334170934595,1.6408965745227244,0.6126009769800331,0.018232899779813884,0.1764282838201052
5,2.141046633588818,0.0,44.684513092041016,1.0,2.558933154261922e-08,0.40065261500286686,False,0.07842078059911728,0.18961107730865479,0.07218032330274582,0.4021548483914398,0.6057827885470702,0.029827749683944374,0.16707490518331225,0.10577986725663717,0.0840268000154862,392.3227718078382,127.3432364096081,0.44717832620334536,0.03781287703975252,0.010160896796140843,4.004851630303712,3.7265333872629127,4613.430309734514,0.9597650515822183,0.029827749683944374,6.243222362691389,3.175441599943812,3.020297794634078,391.3227718078382,0.9118451562094326,0.27819303285444585,0.16707490518331225,0.029827749683944374,1.0,0.019678247758298028,0.10577986725663717,0.5760312182016378,0.14677343371817292,208.8672268907563,0.366159468530599,1.643692812097201,0.611940974886177,0.01841517857377644,0.1770619433294185
6,2.0682484550947975,0.0,43.97396469116211,1.0,2.558933154261922e-08,0.43360740223902783,False,0.07983654737472534,0.15672847628593445,0.07201318442821503,0.3967655144796448,,0.03225742730720607,0.1734355246523388,0.1115478824273072,0.08191059069521373,381.55625790139067,123.21681415929204,0.431653009136543,0.0361610147409342,0.009647545822095628,3.969226496409526,3.6935944625510477,4608.526548672567,0.9613369646024161,0.03225742730720607,6.257128810226155,3.1789752774266047,3.0186823992133727,380.55625790139067,0.8960576805035323,0.2766856527567825,0.1734355246523388,0.03225742730720607,1.0,0.019688453135144213,0.1115478824273072,0.564928646231195,0.14533412636829024,218.3703781512605,0.38397066947679276,1.6750929293680106,0.608425698567088,0.017542402992541548,0.1694296105909336
7,2.0317805128511557,0.0,43.75772476196289,1.0,2.915244223800073e-08,0.46536282319397215,False,0.0801636278629303,0.15287357568740845,0.06540776789188385,0.39673482922537323,,0.0322179203539823,0.18111962705436158,0.11632822376738305,0.0791314151174861,369.211164664981,115.30847029077117,0.42658140449095916,0.03559109437708369,0.009564483926443716,3.94973467936558,3.6793555996025824,4608.526548672567,0.9620550103796418,0.0322179203539823,6.2579716252282624,3.1850571533923304,3.028023598820059,368.211164664981,0.8913148870284276,0.28317400165556234,0.18111962705436158,0.0322179203539823,1.0,0.019710709093763774,0.11632822376738305,0.558032447305024,0.1456237642791028,220.43802521008402,0.3652099053015415,1.6388117153693265,0.6184708258309285,0.018470402870389847,0.1704483358600027
8,1.986760481421705,0.0,43.286067962646484,1.0,2.4759184924505462e-08,0.4935770563975741,False,0.07963432371616364,0.16188965737819672,0.07035002112388611,0.39310171723939535,,0.03508217446270544,0.1867493678887484,0.11875790139064475,0.07739369169509865,360.9874170353982,109.30847029077117,0.4137276995328977,0.034554948825592575,0.009245561683702034,3.9192953352379587,3.6503956413684326,4608.526548672567,0.963039016150946,0.03508217446270544,6.2667509481668775,3.189431451046495,3.031535327995505,359.9874170353982,0.8785901921983766,0.28613132865825935,0.1867493678887484,0.03508217446270544,1.0,0.01967901814897932,0.11875790139064475,0.5499858358302702,0.14554266569149843,222.79264705882355,0.37439342367564554,1.6410483776510387,0.6143094773114729,0.01842019896829078,0.1745452758218079
