epoch,train_block1_n_valid_mean,train_block1_teacher_effective_positives,train_block1_teacher_entropy,train_block1_teacher_top1_mass,train_block2_n_valid_mean,train_block2_teacher_effective_positives,train_block2_teacher_entropy,train_block2_teacher_top1_mass,train_block3_n_valid_mean,train_block3_teacher_effective_positives,train_block3_teacher_entropy,train_block3_teacher_top1_mass,train_kl_block1,train_kl_block2,train_kl_block3,train_kl_g,train_loss,val_block1_mse,val_block2_mse,val_block3_mse,val_block_h720_mse,val_block_h720_mse_reconcheck,val_global_h720_mse,val_n_queries_seen,val_overlap_global_block1,val_overlap_global_block2,val_overlap_global_block3
1,4608.740873893806,609.3378171281778,6.430939269276847,0.029657568229337645,4608.740873893806,650.7524280379304,6.560426265641802,0.024068881364232554,4608.740873893806,703.3314020733164,6.654681246139005,0.01678732424680386,1.4045794976571417,1.3435071118260755,1.378416269678533,1.298037751962804,1.3367694426426846,0.8062489032272527,1.6345898286596658,1.7041935782332631,1.561266355097802,1.561266355097802,1.5806972049489454,2161,0.4154624195039615,0.5019038879935201,0.38285185793162163
2,4610.386891592921,609.3140657921657,6.429675204262571,0.029757735901217854,4610.386891592921,650.7965076364549,6.560042354460763,0.02410129944588718,4610.386891592921,703.9649832299929,6.655540676394244,0.01678182622033681,1.2176457087399837,1.0896081393196067,1.1184972990139397,1.0188934980089837,1.0804053402579992,0.845174269311496,1.6973290129773968,1.8620127288743715,1.6715396788554173,1.6715396788554173,1.6454136915844289,2161,0.28756528591978864,0.457037090947846,0.4149930634596
3,4614.133296460177,612.2249569609554,6.436223234449114,0.02949856193219612,4614.133296460177,652.9849237184006,6.5629311168540445,0.024048250595148295,4614.133296460177,704.9891076745034,6.657820855923157,0.016728352084264334,1.1611909468277968,0.958131850820727,0.9417025531852893,0.8383070988728937,0.9293245003286716,0.8502899233470742,1.7978627924926378,1.8957029609834004,1.7237011245058762,1.7237011245058762,1.6745766489474403,2161,0.20514973675557688,0.36444107104082246,0.40729821636931013
4,4608.526548672567,609.4688494895713,6.431899322420547,0.02962080902165666,4608.526548672567,650.074762184008,6.557727307194253,0.02420162739068524,4608.526548672567,702.4893029088769,6.65414802886442,0.016747271077673265,1.1097694667228104,0.8684485609138057,0.8109109521326615,0.7099168075886749,0.8198132812976837,0.8322610754861767,1.6827824740681887,1.9068129229247708,1.6888624836733883,1.6888624836733883,1.6364492523683594,2161,0.190487212211794,0.3293316646254905,0.3935347445037775
5,4608.526548672567,609.3593817275635,6.433157507297212,0.029554393293463193,4608.526548672567,650.1186819257387,6.560230667762901,0.024077374746701557,4608.526548672567,703.9360547071764,6.656435983069477,0.01674767228762658,1.077332099906714,0.8182894325098106,0.7355153020824554,0.6384671901066595,0.7577564447326998,0.8731577541552809,1.7659730611793456,1.9418947814106193,1.7407559276123612,1.7407559276123612,1.694217064805093,2161,0.17052952138558172,0.29174985398286046,0.3987770282308841
6,4612.260094026548,609.9786545503908,6.431441356499789,0.029708702425830368,4612.260094026548,651.4538681377503,6.559314105965847,0.024141949885150987,4612.260094026548,704.7386445384261,6.655782566962743,0.01678656947660094,1.0439151265150979,0.777094189854699,0.6714240532420227,0.5766681001419214,0.7037396618222769,0.8944182298531289,1.70256950674475,1.9255906649304766,1.7137605978932409,1.7137605978932409,1.6885300857766872,2161,0.171613674891352,0.3093210869569287,0.39419581613183186
