epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.38293757674829015,0.6599615762180128,0.9321562245960795,0.9321562245960795,0.712167403159248,0.552666183136422,0.6812092732392571,1.0,0.615901529788971,0.0,0.0,0.7489968538284302,0.5198124051094055,0.5087268948554993,0.3000967502593994,0.479679673910141,0.49190041422843933,0.5434237718582153,0.5800594687461853,0.04120288044214249,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
2,0.34737430299228095,0.6453300752303045,0.8959091623532442,0.8959091623532442,0.712167403159248,0.5429545317163342,0.6648153433384341,1.0,0.1260836124420166,0.0,0.0,0.6541656851768494,0.4705635607242584,0.4712705910205841,0.17390985786914825,0.4342760443687439,0.455433189868927,0.48470476269721985,0.5072395205497742,0.0336451455950737,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
3,0.3428613988296041,0.6370206699174031,0.8741718845346234,0.8741718845346234,0.712167403159248,0.5442408961781765,0.6684760837011932,1.0,0.0263657346367836,0.0,0.0,0.5818837881088257,0.45741236209869385,0.4603113830089569,0.1433708369731903,0.43014249205589294,0.4472006559371948,0.47088897228240967,0.48315542936325073,0.027158154174685478,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
4,0.34088408677083143,0.6339378870908364,0.8679285631410544,0.8679285631410544,0.712167403159248,0.5429272920807947,0.6679714734140314,1.0,0.11469607800245285,0.0,0.0,0.6860909461975098,0.4563652276992798,0.45149359107017517,0.12141771614551544,0.4135606586933136,0.43615567684173584,0.468914270401001,0.507569432258606,0.04728131741285324,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
5,0.3389007233223825,0.6460066244114441,0.9006421637308846,0.9006421637308846,0.712167403159248,0.5394894472643831,0.6561447045716851,1.0,0.042985379695892334,0.0,0.0,0.5729435682296753,0.4383617043495178,0.44113099575042725,0.11678050458431244,0.39711257815361023,0.42302244901657104,0.4562540054321289,0.4773883521556854,0.03699534013867378,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
6,0.33804850077854015,0.6188320316452649,0.8272106269144386,0.8272106269144386,0.712167403159248,0.5458873566474793,0.675290746950559,0.9998461008071899,0.07314696162939072,0.0,0.0,0.5971847176551819,0.44565489888191223,0.4443952441215515,0.0901699885725975,0.4061681926250458,0.4270663261413574,0.46624577045440674,0.4916340708732605,0.040304623544216156,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
7,0.3376109803622624,0.6287237819121456,0.8544083390876331,0.8544083390876331,0.712167403159248,0.5428626321794396,0.6644308768552297,0.9995896220207214,0.01795332133769989,0.0,0.0,0.608482837677002,0.42434659600257874,0.42833754420280457,0.07445240020751953,0.3771263659000397,0.4053339958190918,0.4483760893344879,0.46863189339637756,0.04176737368106842,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
8,0.33787875737784046,0.6351218148807364,0.8719196528463861,0.8719196528463861,0.712167403159248,0.5409257577180434,0.6612113991282664,0.9994357824325562,0.011541420593857765,0.0,0.0,0.5740939378738403,0.4167916178703308,0.42217758297920227,0.07159043103456497,0.365909218788147,0.40052294731140137,0.4398629665374756,0.4596116244792938,0.04164445027709007,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
9,0.3368564433646652,0.6170084256458112,0.8248356674271302,0.8248356674271302,0.712167403159248,0.5394532924331518,0.6594672736035582,0.998974084854126,0.016773531213402748,0.0,0.0,0.5676160454750061,0.4219476878643036,0.4244663417339325,0.05544131621718407,0.37681785225868225,0.4048253893852234,0.4446312189102173,0.4664781093597412,0.041322655975818634,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
10,0.3365089329908479,0.6247901769747151,0.8454020737684455,0.8454020737684455,0.712167403159248,0.540478137856805,0.6627419864315044,0.9993331432342529,0.024006156250834465,0.0,0.0,0.5947027206420898,0.42181429266929626,0.4234393537044525,0.06832018494606018,0.37627050280570984,0.4043477177619934,0.4447880983352661,0.46723341941833496,0.042426783591508865,0.5720138991053333,0.712167403159248,0.5720139017143422,0.712167401993347
