step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,7.44723908106486,0.6241350706134524,0.005952380952380952,0.044642857142857144,0.023809523809523808,0.09862113965763933,833.25,501.1904761904762,0.41110857611610774,,8449.0,0.9765839548338027,0.005952380952380952,0.6241350706134524,0.5206768190823606
2,7.536271322341192,0.46368926728055593,0.002976190476190476,0.03571428571428571,0.022321428571428572,0.09792874961914051,827.3020833333334,536.1428571428571,0.45769956495080677,0.16044580333289646,8448.0,0.9743055360657829,0.002976190476190476,0.6708202624604815,0.537339162846495
3,7.535251299540202,0.41548332784857067,0.002976190476190476,0.03571428571428571,0.023809523809523808,0.09788150384667374,826.8050595238095,531.5714285714286,0.4490812938837778,0.04820593943198522,8447.0,0.9741026219867525,0.002976190476190476,0.6623114659672692,0.5372482677034679
4,7.534284546261742,0.3955111163003104,0.010416666666666666,0.03869047619047619,0.023809523809523808,0.0978449938730115,826.3988095238095,529.047619047619,0.4947948462906338,0.01997221154826028,8446.0,0.9738226845150902,0.010416666666666666,0.7080291190317699,0.5370885914280301
5,7.5442806879679365,0.3781418257525989,0.0,0.02976190476190476,0.01636904761904762,0.0982756069639609,829.9375,531.1428571428571,0.464579028742654,0.017369290547711507,8445.0,0.9740169644355774,0.0,0.6779381923732304,0.536963070620827
6,7.541895957220168,0.3631359235871406,0.004464285714285714,0.03422619047619048,0.019345238095238096,0.09814185409673623,828.7098214285714,529.4761904761905,0.44583697546096074,0.015005902165458315,8444.0,0.9738920302618117,0.004464285714285714,0.659196137672379,0.5368801237172669
7,7.54259915578933,0.35751676843279884,0.00744047619047619,0.03422619047619048,0.017857142857142856,0.09812985950460036,828.5104166666666,531.4761904761905,0.47583093245824176,0.005619155154341743,8443.0,0.9735202590624491,0.00744047619047619,0.6892967117684228,0.5367746562364378
8,7.546977883293515,0.350974729018552,0.002976190476190476,0.028273809523809524,0.01636904761904762,0.09842493371771914,830.9032738095239,533.9047619047619,0.48066349753311705,0.006542039414246877,8442.0,0.9733784198760986,0.002976190476190476,0.6942260825917834,0.5366893290719461
9,7.549075603485107,0.34515501594259623,0.002976190476190476,0.028273809523809524,0.01488095238095238,0.09849565121389571,831.4017857142857,535.0,0.47825121524788083,0.0058197130759557085,8441.0,0.9732433727809361,0.002976190476190476,0.6918386902127948,0.5365965707848469
10,7.548224857875279,0.3402789187218462,0.002976190476190476,0.03273809523809524,0.01488095238095238,0.09839959198697693,830.4925595238095,533.8095238095239,0.4787735016573043,0.0048760972207500825,8440.0,0.9730409128325326,0.002976190476190476,0.6924469470977783,0.5365096463134423
