step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,7.417659055619013,0.6192775978928521,0.005952380952380952,0.049107142857142856,0.02976190476190476,0.09267580340660754,783.0178571428571,502.0952380952381,0.40625110552424476,,8449.0,0.976676154704321,0.005952380952380952,0.6192775978928521,0.5308387897315524
2,7.525936467306955,0.4772440315712066,0.004464285714285714,0.03125,0.01488095238095238,0.0912252746611124,770.671130952381,516.3333333333334,0.5321961158797854,0.14203356632164546,8448.0,0.9738214101110186,0.004464285714285714,0.7453168148086184,0.5676365763592046
3,7.52969537462507,0.42768722488766625,0.001488095238095238,0.03273809523809524,0.01636904761904762,0.09154877492359706,773.3125,515.3333333333334,0.4698099870057333,0.049556806683540344,8447.0,0.9743188875062125,0.001488095238095238,0.6830414703914097,0.5676022226301333
4,7.528128056299119,0.40317705521980923,0.00744047619047619,0.03422619047619048,0.017857142857142856,0.09146869825642734,772.5446428571429,515.9047619047619,0.4809627039801507,0.024510169667857035,8446.0,0.9743799226624625,0.00744047619047619,0.6941959141265779,0.5675298693434646
5,7.5335805756705145,0.3855183717040789,0.002976190476190476,0.028273809523809524,0.011904761904761904,0.09166102940660148,774.077380952381,521.4285714285714,0.47784489748023806,0.01765868351573036,8445.0,0.974227786064148,0.002976190476190476,0.6911633199169522,0.5674513905264792
6,7.537300405048189,0.37606126637685866,0.001488095238095238,0.028273809523809524,0.010416666666666666,0.09184053646666664,775.5014880952381,521.1904761904761,0.5047735330604372,0.00945710532722019,8444.0,0.9738584047272092,0.001488095238095238,0.7181008153018498,0.5673535724857911
7,7.535817214420864,0.36649362920295625,0.004464285714285714,0.02976190476190476,0.011904761904761904,0.09175923400159393,774.7232142857143,520.4761904761905,0.4790408057825906,0.00956763717390242,8443.0,0.9740642053740365,0.004464285714285714,0.692369710121836,0.5672348147435557
8,7.537751152401879,0.3591323539259888,0.0,0.03125,0.01636904761904762,0.09176217059471778,774.65625,519.1428571428571,0.48209843039512634,0.007361275276967457,8442.0,0.9738924134345281,0.0,0.6954919610704694,0.5671359561605468
9,7.535964375450497,0.35461889100926264,0.002976190476190476,0.03571428571428571,0.017857142857142856,0.09162989130154961,773.4479166666666,518.3809523809524,0.49605805994499297,0.004513462916726158,8441.0,0.9735098225729806,0.002976190476190476,0.7094515696877525,0.5670253188859317
10,7.53566787356422,0.3506651045311065,0.001488095238095238,0.03422619047619048,0.017857142857142856,0.09157798226390566,772.9181547619048,518.0,0.4973709498132978,0.003953786478156135,8440.0,0.9735814758709499,0.001488095238095238,0.7108122103271031,0.5669257965581935
