epoch,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction
1,0.0,55.81599426269531,1.0,3.0323686672772965e-08,0.02226855533907845,False,0.055652402341365814,0.5767294764518738,0.0953996405005455
