epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_choice_ce,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_train_prefix_aggregate_future_mse,val_expert_containment_at_10,val_expert_rank_median,val_expert_regret_mean,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_oracle_action_acc,val_selected_individual_future_mse,val_spearman,val_val_choice_ce
1,3.6330292890447136,0.0,55.81599426269531,1.0,3.0323686672772965e-08,0.02226855533907845,False,0.055652402341365814,0.5767294764518738,0.0953996405005455,0.7959372846690952,0.3545894842772257,8.418524742126465,0.001488095238095238,0.03422619047619048,0.022321428571428572,0.22020579768078669,1776.717261904762,1133.857142857143,0.6188720918837047,8069.645833333333,0.9583693487303597,0.001488095238095238,0.7785723904768626,0.32991053015437155,0.11944218724966049,0.036755952380952375,699.8809523809524,0.5287394604867413,0.377178461423942,0.9661756963956923,0.005357142857142857,0.6910913220473698,0.38452448316863974,7.898847486859276
