step,choice_ce,current_aggregate_mse,expert_containment_at_1,expert_containment_at_10,expert_containment_at_5,expert_rank_fraction,expert_rank_mean,expert_rank_median,expert_regret_mean,marginal_aggregate_improvement,n_valid_mean,ndcg_at_10,oracle_action_acc,selected_individual_future_mse,spearman
1,7.718186605544317,0.6273124395381837,0.004464285714285714,0.052083333333333336,0.022321428571428572,0.09780302883258887,826.3377976190476,504.7142857142857,0.41428594220252263,,8449.0,0.9756453491392589,0.004464285714285714,0.6273124395381837,0.42941696705695775
2,7.679582028161912,0.4901891403964588,0.019345238095238096,0.1130952380952381,0.06101190476190476,0.061712796644618116,521.3497023809524,336.2857142857143,0.24963309935161046,0.1371232991417249,8448.0,0.6941474193618411,0.019345238095238096,0.718102460815793,0.33641653555518825
3,7.68126935050601,0.4413128903224355,0.011904761904761904,0.0744047619047619,0.04017857142857143,0.06431189281422467,543.2425595238095,314.5238095238095,0.19282933892238707,0.04887625007402329,8447.0,0.6621879594666618,0.011904761904761904,0.7390244461241222,0.25659220675463856
4,7.6689839363098145,0.41416866048460915,0.004464285714285714,0.08035714285714286,0.03869047619047619,0.06229244864412716,526.1220238095239,326.6666666666667,0.15762311699134962,0.02714422983782632,8446.0,0.6490853968120757,0.004464285714285714,0.7431422890651793,0.18745592647956938
5,7.668055534362793,0.39294849194231485,0.001488095238095238,0.0818452380952381,0.03869047619047619,0.05749791949277833,485.5699404761905,266.9047619047619,0.13080001320867313,0.021220168542294277,8445.0,0.6396721232505072,0.001488095238095238,0.7448262707108543,0.160474156640443
6,7.66145708447411,0.37588231088150115,0.013392857142857142,0.09077380952380952,0.047619047619047616,0.0572324525564909,483.2708333333333,232.47619047619048,0.11217003865610986,0.017066181060813722,8444.0,0.6319418208939689,0.013392857142857142,0.7501744344120934,0.13299372458606654
7,7.663976555778866,0.36477376698028474,0.005952380952380952,0.07886904761904762,0.03869047619047619,0.05485189887916758,463.1145833333333,247.76190476190476,0.09939897592578616,0.011108543901216416,8443.0,0.6262353488377163,0.005952380952380952,0.7275637281792504,0.10893266582431915
8,7.665484269460042,0.35426058655693415,0.008928571428571428,0.08035714285714286,0.03571428571428571,0.05321341846138239,449.22767857142856,249.28571428571428,0.08790136288319315,0.010513180423350562,8442.0,0.6218994572049096,0.008928571428571428,0.720882793977147,0.09197554171658426
9,7.661705948057628,0.3479487152681464,0.008928571428571428,0.08630952380952381,0.046130952380952384,0.05224763890284868,441.02232142857144,235.1904761904762,0.08089507016397658,0.006311871288787751,8441.0,0.616777533576602,0.008928571428571428,0.7397410379988807,0.08008584909319845
10,7.663853577205113,0.34358384815000353,0.004464285714285714,0.07738095238095238,0.043154761904761904,0.05249872972213086,443.0892857142857,222.28571428571428,0.07542672203410239,0.0043648671181429,8440.0,0.6122194613729205,0.004464285714285714,0.7409906380233311,0.07158705081313937
