channel,arm,step,a_weighted_mean_this_batch,n_valid
0,dense_first,1,1.1385200023651123,32
0,dense_first,2,0.9923929572105408,32
0,dense_first,3,0.8216654658317566,32
0,dense_first,4,0.8076890707015991,32
0,dense_first,5,0.7464255690574646,32
0,dense_first,6,0.7251025438308716,32
0,dense_first,7,0.6777492165565491,32
0,dense_first,8,0.667208731174469,32
0,dense_first,9,0.6736050844192505,32
0,dense_first,10,0.6198469400405884,32
0,b0_first,1,0.8028748035430908,32
0,b0_first,2,0.7087656259536743,32
0,b0_first,3,0.650246798992157,32
0,b0_first,4,0.5962646007537842,32
0,b0_first,5,0.5805967450141907,32
0,b0_first,6,0.58022540807724,32
0,b0_first,7,0.5670754909515381,32
0,b0_first,8,0.5636355876922607,32
0,b0_first,9,0.5821881294250488,32
0,b0_first,10,0.5893380045890808,32
0,oracle_first,1,0.3174806237220764,32
0,oracle_first,2,0.35793936252593994,32
0,oracle_first,3,0.40138715505599976,32
0,oracle_first,4,0.4560747742652893,32
0,oracle_first,5,0.4968700110912323,32
0,oracle_first,6,0.49199745059013367,32
0,oracle_first,7,0.507105827331543,32
0,oracle_first,8,0.5143934488296509,32
0,oracle_first,9,0.5292792320251465,32
0,oracle_first,10,0.5500497817993164,32
1,dense_first,1,0.9370917677879333,32
1,dense_first,2,0.7140663266181946,32
1,dense_first,3,0.6123685836791992,32
1,dense_first,4,0.5449478626251221,32
1,dense_first,5,0.5230249166488647,32
1,dense_first,6,0.5139123797416687,32
1,dense_first,7,0.5098427534103394,32
1,dense_first,8,0.49539047479629517,32
1,dense_first,9,0.4829850196838379,32
1,dense_first,10,0.4711170196533203,32
1,b0_first,1,0.6171281337738037,32
1,b0_first,2,0.5681248903274536,32
1,b0_first,3,0.545318603515625,32
1,b0_first,4,0.5274232029914856,32
1,b0_first,5,0.48653045296669006,32
1,b0_first,6,0.48275643587112427,32
1,b0_first,7,0.476338654756546,32
1,b0_first,8,0.47312915325164795,32
1,b0_first,9,0.45296475291252136,32
1,b0_first,10,0.4404199719429016,32
1,oracle_first,1,0.30400562286376953,32
1,oracle_first,2,0.32217222452163696,32
1,oracle_first,3,0.3636089563369751,32
1,oracle_first,4,0.3885689973831177,32
1,oracle_first,5,0.3875846862792969,32
1,oracle_first,6,0.38626500964164734,32
1,oracle_first,7,0.39326292276382446,32
1,oracle_first,8,0.3958038091659546,32
1,oracle_first,9,0.3890039026737213,32
1,oracle_first,10,0.39492905139923096,32
2,dense_first,1,1.3802762031555176,32
2,dense_first,2,1.1383366584777832,32
2,dense_first,3,0.9566500186920166,32
2,dense_first,4,0.8664851188659668,32
2,dense_first,5,0.8282178640365601,32
2,dense_first,6,0.7717474699020386,32
2,dense_first,7,0.7206411361694336,32
2,dense_first,8,0.7045149803161621,32
2,dense_first,9,0.6898017525672913,32
2,dense_first,10,0.6755321025848389,32
2,b0_first,1,0.7626448273658752,32
2,b0_first,2,0.6984043121337891,32
2,b0_first,3,0.6358235478401184,32
2,b0_first,4,0.5963304042816162,32
2,b0_first,5,0.6105746030807495,32
2,b0_first,6,0.6008156538009644,32
2,b0_first,7,0.5849890112876892,32
2,b0_first,8,0.584731936454773,32
2,b0_first,9,0.5879392623901367,32
2,b0_first,10,0.6000006198883057,32
2,oracle_first,1,0.3331853449344635,32
2,oracle_first,2,0.42183324694633484,32
2,oracle_first,3,0.4622136354446411,32
2,oracle_first,4,0.5040625333786011,32
2,oracle_first,5,0.5366158485412598,32
2,oracle_first,6,0.5468711853027344,32
2,oracle_first,7,0.5235985517501831,32
2,oracle_first,8,0.5315077304840088,32
2,oracle_first,9,0.5584319829940796,32
2,oracle_first,10,0.5645050406455994,32
3,dense_first,1,0.9134098291397095,32
3,dense_first,2,0.6228287220001221,32
3,dense_first,3,0.5272066593170166,32
3,dense_first,4,0.46846237778663635,32
3,dense_first,5,0.4484657049179077,32
3,dense_first,6,0.4631418287754059,32
3,dense_first,7,0.46413654088974,32
3,dense_first,8,0.43523719906806946,32
3,dense_first,9,0.4251320958137512,32
3,dense_first,10,0.4189740717411041,32
3,b0_first,1,0.5674242973327637,32
3,b0_first,2,0.5210652351379395,32
3,b0_first,3,0.4800550043582916,32
3,b0_first,4,0.4588482677936554,32
3,b0_first,5,0.44325053691864014,32
3,b0_first,6,0.4307851195335388,32
3,b0_first,7,0.4315648078918457,32
3,b0_first,8,0.43029212951660156,32
3,b0_first,9,0.42418110370635986,32
3,b0_first,10,0.40540140867233276,32
3,oracle_first,1,0.2655482888221741,32
3,oracle_first,2,0.2840724587440491,32
3,oracle_first,3,0.3065405786037445,32
3,oracle_first,4,0.32643556594848633,32
3,oracle_first,5,0.3291165828704834,32
3,oracle_first,6,0.3371352553367615,32
3,oracle_first,7,0.33759164810180664,32
3,oracle_first,8,0.3388931155204773,32
3,oracle_first,9,0.33743780851364136,32
3,oracle_first,10,0.33298373222351074,32
4,dense_first,1,1.0920757055282593,32
4,dense_first,2,0.7805303335189819,32
4,dense_first,3,0.6885432600975037,32
4,dense_first,4,0.5943511128425598,32
4,dense_first,5,0.5497850179672241,32
4,dense_first,6,0.5700423717498779,32
4,dense_first,7,0.5194610357284546,32
4,dense_first,8,0.494695246219635,32
4,dense_first,9,0.5023301839828491,32
4,dense_first,10,0.46484363079071045,32
4,b0_first,1,0.5655744075775146,32
4,b0_first,2,0.561245322227478,32
4,b0_first,3,0.5351353883743286,32
4,b0_first,4,0.5027296543121338,32
4,b0_first,5,0.4720824658870697,32
4,b0_first,6,0.4550166726112366,32
4,b0_first,7,0.4464969038963318,32
4,b0_first,8,0.4383879005908966,32
4,b0_first,9,0.43249765038490295,32
4,b0_first,10,0.42755943536758423,32
4,oracle_first,1,0.11450409144163132,32
4,oracle_first,2,0.11304138600826263,32
4,oracle_first,3,0.1291818916797638,32
4,oracle_first,4,0.13590100407600403,32
4,oracle_first,5,0.1665612757205963,32
4,oracle_first,6,0.16763919591903687,32
4,oracle_first,7,0.16828039288520813,32
4,oracle_first,8,0.16879241168498993,32
4,oracle_first,9,0.18109552562236786,32
4,oracle_first,10,0.1995350420475006,32
5,dense_first,1,0.37974870204925537,32
5,dense_first,2,0.24806860089302063,32
5,dense_first,3,0.2175084501504898,32
5,dense_first,4,0.1960168480873108,32
