query_start_idx,channel,retmse10_native_p16,retmse10_p24,retmse10_p48,retmse10_p120,winner_arm,winner_retmse10
5761,0,1.8918625116348267,1.9073091745376587,1.7970812320709229,1.6352993249893188,p120,1.6352993249893188
5761,1,0.49735647439956665,0.6106119155883789,0.635818600654602,1.0340681076049805,native_p16,0.49735647439956665
5761,2,1.5841425657272339,1.6669056415557861,1.7331393957138062,1.4915988445281982,p120,1.4915988445281982
5761,3,0.49317142367362976,0.5238274931907654,0.5558244585990906,0.7080923914909363,native_p16,0.49317142367362976
5761,4,1.292088270187378,1.3159682750701904,1.2701661586761475,1.3079992532730103,p48,1.2701661586761475
5761,5,0.3086149990558624,0.704479455947876,2.0694942474365234,1.4871195554733276,native_p16,0.3086149990558624
5761,6,0.667089581489563,0.9994007349014282,1.131995677947998,1.014896035194397,native_p16,0.667089581489563
5762,0,1.6441196203231812,1.8912843465805054,1.8065906763076782,1.7394447326660156,native_p16,1.6441196203231812
5762,1,0.5353723764419556,0.7171284556388855,0.8677213788032532,0.9471597671508789,native_p16,0.5353723764419556
5762,2,1.5769004821777344,1.7821110486984253,1.6991347074508667,1.5683565139770508,p120,1.5683565139770508
5762,3,0.4720709025859833,0.5732267498970032,0.8375293016433716,0.6718918681144714,native_p16,0.4720709025859833
5762,4,1.1127227544784546,1.1404634714126587,1.3849643468856812,1.3133543729782104,native_p16,1.1127227544784546
5762,5,0.2845294177532196,0.26733720302581787,2.308699369430542,1.838661551475525,p24,0.26733720302581787
5762,6,0.6476280093193054,0.8125478625297546,1.348975658416748,0.8738188147544861,native_p16,0.6476280093193054
5763,0,1.6707490682601929,1.7383205890655518,1.7235077619552612,1.9671980142593384,native_p16,1.6707490682601929
5763,1,0.48200178146362305,0.7916173338890076,0.8937624096870422,0.6984744668006897,native_p16,0.48200178146362305
5763,2,1.6602163314819336,1.876612901687622,1.880225419998169,1.7293674945831299,native_p16,1.6602163314819336
5763,3,0.43725571036338806,0.5998458862304688,0.8832988739013672,0.5429067611694336,native_p16,0.43725571036338806
5763,4,1.1044315099716187,1.2666391134262085,1.1714016199111938,1.2521809339523315,native_p16,1.1044315099716187
5763,5,0.2925375998020172,0.23903512954711914,0.9102272987365723,0.8667928576469421,p24,0.23903512954711914
5763,6,0.6419963240623474,0.9772850275039673,1.2091960906982422,1.1553246974945068,native_p16,0.6419963240623474
5764,0,1.646682620048523,1.712196707725525,1.6969913244247437,1.9431629180908203,native_p16,1.646682620048523
