query_start_idx,channel,retmse10_native_p16,retmse10_p24,retmse10_p48,retmse10_p120,winner_arm,winner_retmse10
2880,0,0.4411543905735016,0.5587165951728821,0.4913412034511566,0.578212559223175,native_p16,0.4411543905735016
2880,1,0.8797249794006348,1.2803715467453003,1.0629231929779053,1.5866565704345703,native_p16,0.8797249794006348
2880,2,0.3116282522678375,0.35702967643737793,0.3741946220397949,0.4195666015148163,native_p16,0.3116282522678375
2880,3,1.512144923210144,2.0314431190490723,2.1789815425872803,2.643894910812378,native_p16,1.512144923210144
2880,4,1.5533589124679565,1.6215358972549438,1.9026988744735718,1.5899779796600342,native_p16,1.5533589124679565
2880,5,0.448220819234848,0.42729806900024414,0.3975929915904999,0.4193492829799652,p48,0.3975929915904999
2880,6,0.3446081876754761,0.5067780613899231,0.8987004160881042,0.6554576754570007,native_p16,0.3446081876754761
2881,0,0.4924127757549286,0.5294798016548157,0.5347611308097839,0.6485301852226257,native_p16,0.4924127757549286
2881,1,1.253229022026062,1.8451454639434814,2.2514302730560303,2.1628787517547607,native_p16,1.253229022026062
2881,2,0.32267698645591736,0.34214720129966736,0.37001273036003113,0.40223535895347595,native_p16,0.32267698645591736
2881,3,1.9082039594650269,2.2399468421936035,2.4724786281585693,2.6196846961975098,native_p16,1.9082039594650269
2881,4,1.6215171813964844,1.6105297803878784,1.5344434976577759,1.618289589881897,p48,1.5344434976577759
2881,5,0.7472836375236511,0.3957674205303192,0.379167765378952,0.3877454698085785,p48,0.379167765378952
2881,6,0.3949182629585266,0.5293457508087158,0.8961725234985352,0.6566674113273621,native_p16,0.3949182629585266
2882,0,0.49815988540649414,0.5976470112800598,0.5571767687797546,0.5541054606437683,native_p16,0.49815988540649414
2882,1,1.3589271306991577,2.015519857406616,1.8826475143432617,2.1969029903411865,native_p16,1.3589271306991577
2882,2,0.31773462891578674,0.3283287286758423,0.3720501661300659,0.4239952266216278,native_p16,0.31773462891578674
2882,3,1.4666012525558472,1.954322099685669,1.586715817451477,1.723262071609497,native_p16,1.4666012525558472
2882,4,1.5591914653778076,1.5799587965011597,1.5047788619995117,1.6317890882492065,p48,1.5047788619995117
