epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.38156055391959426,0.6675447552858627,0.9539347974828261,0.9539347974828261,0.7182400952182877,0.5513829506431124,0.680493363782138,1.0,0.9076173305511475,0.0,0.0,0.7452068328857422,0.5361571907997131,0.5262007117271423,0.20578087866306305,0.5012060403823853,0.5145167112350464,0.5520744323730469,0.5939508676528931,0.041665688157081604,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
2,0.3483921868621178,0.6516869599201378,0.9122084095242228,0.9122084095242228,0.7182400952182877,0.5476192443709379,0.6753940326918636,1.0,0.4365221858024597,0.0,0.0,0.6719481348991394,0.4957350194454193,0.49697357416152954,0.15796497464179993,0.46080178022384644,0.4819983243942261,0.5125149488449097,0.5331528782844543,0.035757724195718765,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
3,0.3434536302989384,0.6404607731572194,0.8829686425838388,0.8829686425838388,0.7182400952182877,0.5423365460793932,0.6659124304109468,0.9995896220207214,0.1452680230140686,0.0,0.0,0.6712059378623962,0.4657893478870392,0.47177863121032715,0.06383371353149414,0.40964996814727783,0.4475904107093811,0.48831987380981445,0.5108653903007507,0.04828975349664688,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
4,0.3405292682490259,0.6350254829636983,0.8698780215865803,0.8698780215865803,0.7182400952182877,0.5442202533892487,0.6716660631409239,0.9997435212135315,0.23170043528079987,0.0,0.0,0.7104811072349548,0.47789543867111206,0.4708441197872162,0.07698878645896912,0.436704158782959,0.4547214210033417,0.4965667724609375,0.5363289713859558,0.0482817143201828,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
5,0.3394842162447156,0.6335677723258013,0.8672806647431904,0.8672806647431904,0.7182400952182877,0.5444428154227162,0.6672247857877085,0.9993844628334045,0.01554244663566351,0.0,0.0,0.558811366558075,0.4298444390296936,0.43970078229904175,0.05138619989156723,0.37587520480155945,0.4117278456687927,0.45631980895996094,0.4721812605857849,0.04445378854870796,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
6,0.3377877784225176,0.6390438477870918,0.8842368781836694,0.8842368781836694,0.7182400952182877,0.5395418155373717,0.6607242688425812,0.999127984046936,0.06504231691360474,0.0,0.0,0.6081027388572693,0.4385230541229248,0.4409165382385254,0.041246455162763596,0.3913097083568573,0.4204585552215576,0.45821070671081543,0.485076367855072,0.044914405792951584,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
7,0.338508255414243,0.626235851748658,0.8493589073977552,0.8493589073977552,0.7182400952182877,0.5368855798836599,0.65806366259332,0.9990254044532776,0.11013080179691315,0.0,0.0,0.6653211116790771,0.44562438130378723,0.4437962770462036,0.0473937951028347,0.3978506028652191,0.4221211075782776,0.4722110629081726,0.5029670596122742,0.04918995872139931,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
8,0.3368745058774948,0.6202148320583785,0.8326818694800936,0.8326818694800936,0.7182400952182877,0.5407291862407566,0.664637921171799,0.9988715052604675,0.008925365284085274,0.0,0.0,0.5905172228813171,0.4168836772441864,0.42292365431785583,0.0371459499001503,0.36923375725746155,0.4005984663963318,0.4404061734676361,0.45867615938186646,0.04250159114599228,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
9,0.33608103523839195,0.6178537215005947,0.8298307625098015,0.8298307625098015,0.7182400952182877,0.5394323586255778,0.665654281706874,0.9979994893074036,0.05452680215239525,0.0,0.0,0.5884788036346436,0.4236234426498413,0.42422738671302795,0.024046020582318306,0.3695639371871948,0.39993464946746826,0.45145195722579956,0.4821982681751251,0.05052783712744713,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
10,0.33625913318598044,0.621476037063853,0.8368939557156624,0.8368939557156624,0.7182400952182877,0.5387349386607376,0.6604681912839866,0.9976916909217834,0.018620159476995468,0.0,0.0,0.5867850184440613,0.41014063358306885,0.4159066677093506,0.020703699439764023,0.3516128659248352,0.39059901237487793,0.4362046420574188,0.462148517370224,0.0498284250497818,0.5720562716941706,0.7182400952182877,0.572056272460567,0.7182400972891885
