epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_chosen_normalized_regret,train_effective_positive_count,train_effective_positive_count_mean,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_informative_row_fraction,train_loss,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_student_entropy_mean,train_t0_chosen_normalized_regret,train_t0_effective_positive_count,train_t0_effective_positive_count_mean,train_t0_expert_containment_at_1,train_t0_expert_containment_at_10,train_t0_expert_containment_at_5,train_t0_expert_rank_fraction,train_t0_expert_rank_mean,train_t0_expert_rank_median,train_t0_expert_regret_mean,train_t0_informative_row_fraction,train_t0_n_valid_mean,train_t0_ndcg_at_10,train_t0_oracle_action_acc,train_t0_selected_individual_future_mse,train_t0_spearman,train_t0_student_entropy_mean,train_t0_teacher_entropy,train_t0_topm_probability_mass_mean,train_teacher_entropy,train_tge1_chosen_normalized_regret,train_tge1_effective_positive_count,train_tge1_effective_positive_count_mean,train_tge1_expert_containment_at_1,train_tge1_expert_containment_at_10,train_tge1_expert_containment_at_5,train_tge1_expert_rank_fraction,train_tge1_expert_rank_mean,train_tge1_expert_rank_median,train_tge1_expert_regret_mean,train_tge1_informative_row_fraction,train_tge1_n_valid_mean,train_tge1_ndcg_at_10,train_tge1_oracle_action_acc,train_tge1_selected_individual_future_mse,train_tge1_spearman,train_tge1_student_entropy_mean,train_tge1_teacher_entropy,train_tge1_topm_probability_mass_mean,train_topm_probability_mass_mean,train_train_prefix_aggregate_future_mse,val_chosen_normalized_regret,val_chosen_normalized_regret_t0,val_chosen_normalized_regret_tge1,val_effective_positive_count,val_effective_positive_count_t0,val_effective_positive_count_tge1,val_expert_containment_at_10,val_expert_containment_at_10_t0,val_expert_containment_at_10_tge1,val_expert_rank_median,val_expert_rank_median_t0,val_expert_rank_median_tge1,val_expert_regret_mean,val_expert_regret_mean_t0,val_expert_regret_mean_tge1,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_ndcg_at_10_t0,val_ndcg_at_10_tge1,val_oracle_action_acc,val_oracle_action_acc_t0,val_oracle_action_acc_tge1,val_spearman,val_spearman_t0,val_spearman_tge1,val_teacher_entropy,val_teacher_entropy_t0,val_teacher_entropy_tge1
1,2.34399225882506,0.0,36.04773712158203,1.0,3.338528031804344e-08,0.168857221272774,False,0.0696159303188324,0.349216490983963,0.11944146454334259,0.5047638806635895,1.1087625495596432,1858.5259216509298,10.057010508849558,10.057010508849558,0.013357300884955752,0.09711006637168142,0.054659845132743363,0.07688134797370737,350.6410674778761,139.36194690265486,0.13961240895034796,1.0,6.753855542799013,4604.026548672567,0.7820901999958848,0.013357300884955752,1.2146275546434706,-0.003705542496102447,6.7605122026089015,6.308805649259449,10.0,10.0,0.03263274336283186,0.2000829646017699,0.11877765486725664,0.04513046155741389,207.421875,60.69911504424779,0.4527685380483096,1.0,4608.526548672567,0.973802026921669,0.03263274336283186,0.9941625078167535,0.5281970298562386,6.258247544280196,2.246176203795239,0.056566024355722215,2.2488623030417787,2064.327823428893,10.063345009832842,10.063345009832842,0.011215585054080629,0.08566863323500491,0.047535644051130775,0.08040922424218443,366.554311086529,148.102261553589,0.10481728349501888,1.0,4603.526548672567,0.76078888589302,0.011215585054080629,1.2391236709575504,-0.06280582831302924,6.816319386867647,2.2491607585136166,0.024755524982507784,0.02793657491982923,0.33512240872446414,3.1576018301879656,3.9280029430108914,3.0720017065409744,10.0,10.0,10.0,0.07230482267982818,0.1072123703711173,0.06842620626968496,74.08676470588236,70.52941176470588,74.48202614379085,0.26428344528026443,0.563126006108873,0.23107871629930787,0.9547528827813752,0.575676770026193,0.9751971179948133,0.5312856202519017,0.006939338235294119,0.009191176470588236,0.006689133986928105,0.27351395162318654,0.47497156944021246,0.25112977186573926,2.2456834572203017,2.2462776443537544,2.245617436427696
2,2.0528341297171977,0.0,36.78768539428711,1.0,3.043833274318786e-08,0.2333814226927465,False,0.0757601261138916,0.22568559646606445,0.11660635471343994,0.5299898227520949,,392.60767342576804,10.057010508849558,10.057010508849558,0.024350110619469026,0.14745575221238938,0.08892422566371681,0.04747049731507756,216.5286642699115,77.61504424778761,0.11105698565334346,1.0,6.288568802639446,4605.13246681416,0.8167145399656971,0.024350110619469026,1.3471434057286356,0.043384207824694376,6.345127417977932,4.767522537602788,10.0,10.0,0.04659845132743363,0.28083517699115046,0.17450221238938052,0.01954944691172877,90.37251106194691,28.172566371681416,0.33742763906453566,1.0,4609.63246681416,0.9811840724628583,0.04659845132743363,0.8789596328165679,0.5905051860355721,5.640705906184373,2.2461402437328237,0.09276237506913927,2.2488153708719576,435.7010235244531,10.063345009832842,10.063345009832842,0.021878072763028514,0.13263581612586037,0.0794155604719764,0.05057283624878298,230.54601462635202,83.1086529006883,0.08590469082987766,1.0,4604.63246681416,0.7984401474660126,0.021878072763028514,1.3991638249410876,-0.017407011976514262,6.423396474843884,2.24911260722075,0.03834135846153356,0.04378346012229413,0.3358524110069317,3.262351551126031,3.753704814349904,3.2077567441011565,10.0,10.0,10.0,0.06237835209159289,0.09220912636202924,0.05906382161709997,98.42647058823529,74.38235294117646,101.09803921568628,0.2807707148878013,0.5332607328891754,0.2527162684432042,0.9869437069873024,0.5567546754637186,0.9764572276788599,0.5101210585509252,0.005376838235294118,0.008731617647058824,0.005004084967320261,0.28073095959776356,0.5735063908034457,0.24820035613046562,2.245812073875876,2.2462776443537544,2.2457603438227784
3,1.9915929376298378,0.0,37.16826629638672,1.0,3.580172247552582e-08,0.28644906716305696,False,0.07719594985246658,0.20178930461406708,0.10975054651498795,0.5378656704522811,,351.41805183874953,10.057010508849558,10.057010508849558,0.03036504424778761,0.17245575221238937,0.10777101769911504,0.04044478914166148,184.33090431415928,65.79424778761062,0.09764380280703175,1.0,6.1238308058375805,4604.026548672567,0.8350696910667208,0.03036504424778761,1.355332041999935,0.06447017804698989,6.221450843220263,4.134865619439994,10.0,10.0,0.05779867256637168,0.3264657079646018,0.20948561946902655,0.014525837523026178,66.84637721238938,22.68141592920354,0.30151867035743407,1.0,4608.526548672567,0.9832118087637741,0.05779867256637168,0.8429884770802692,0.6008166774049601,5.543626740970443,2.2462183279273784,0.10420339046853834,2.2488643248524287,390.00507252978394,10.063345009832842,10.063345009832842,0.02731686332350049,0.155343534906588,0.09646939528023599,0.04332467265484319,197.38474065880038,70.58456243854474,0.07499103974587593,1.0,4603.526548672567,0.8186094557670482,0.02731686332350049,1.412259104768787,0.004876122562770978,6.296764632359133,2.2491583245107676,0.0461720645266531,0.05197519712084162,0.33549216640206564,3.488879506202305,3.725734367090113,3.462562299436993,10.000045955882353,10.0,10.000051062091504,0.05972913066473077,0.10388732701539993,0.05482266440354531,108.93970588235295,67.76470588235294,113.51470588235294,0.297536795159035,0.5275505610248622,0.27197971006283184,0.9969049552589144,0.5405707350110307,0.977096783764222,0.4920678407051205,0.004952422145973233,0.008217993082807344,0.0045895809307694435,0.2735428092140864,0.5043930197253383,0.24789278582394733,2.245512933590833,2.2462776443537544,2.245427965728286
4,1.8747758053851997,0.0,35.54204559326172,1.0,2.7681611669549966e-08,0.3300499643505458,False,0.0790337324142456,0.16114984452724457,0.11544591933488846,0.5523728376399096,,325.84793237874993,10.057010508849558,10.057010508849558,0.03447179203539823,0.18774889380530974,0.11826603982300884,0.036760196095797136,167.61783738938053,59.32964601769911,0.08646562969378006,1.0,6.023525955402746,4608.853152654868,0.8502430453500917,0.03447179203539823,1.3253952708655754,0.08266830698303733,6.143431899188894,3.8825342969029353,10.0,10.0,0.06568030973451328,0.3476216814159292,0.22372787610619468,0.012970121577382088,59.3568860619469,19.420353982300885,0.27567891730407695,1.0,4613.353152654868,0.9844612265582633,0.06568030973451328,0.8157908760868342,0.5978247874738163,5.507996464197615,2.246204161011012,0.11295413417098797,2.248854475633233,361.6218654989552,10.063345009832842,10.063345009832842,0.03100417895771878,0.16998525073746312,0.10654805801376598,0.03940353770895436,179.6468319813176,63.76401179941003,0.06544193107041374,1.0,4608.353152654868,0.8353299141047392,0.03100417895771878,1.3820179813965467,0.02542869803961745,6.214035836410147,2.249148955035702,0.05125350384233975,0.05742356687520458,0.33436768297600533,3.441898188871496,3.75465525599087,3.4071474036360097,10.0,10.0,10.0,0.05176524662905756,0.09969723224639893,0.04643947044935296,116.85,70.6029411764706,121.98856209150325,0.29980748637634164,0.531480251427959,0.274066068037273,0.9914244052052001,0.5480871727361399,0.9763856828212738,0.5004984493933473,0.0051713884095935265,0.01413819204796763,0.004175076894218625,0.28368199839273434,0.46931872727102875,0.2630556951840349,2.245687265255872,2.2462776443537544,2.2456216675783294
5,1.8512856501480908,0.0,36.09648513793945,1.0,2.6916072926042034e-08,0.3680243866859649,False,0.07909710705280304,0.1548050343990326,0.11463306099176407,0.5536962405149257,1.2903976555170698,246.37113812308948,10.057010508849558,10.057010508849558,0.03831581858407079,0.20850387168141593,0.13358683628318585,0.03328492032540823,151.6277378318584,53.77743362831858,0.07953085846894017,1.0,5.930995234345968,4604.026548672567,0.8613280125160133,0.03831581858407079,1.3341410619692993,0.09511975483685815,6.102535782451123,3.487700093108996,10.0,10.0,0.06816924778761062,0.3903484513274336,0.2479258849557522,0.01097981295284642,50.226216814159294,16.8141592920354,0.25748520621420007,1.0,4608.526548672567,0.9855471593616283,0.06816924778761062,0.7958965669427298,0.5997866615924116,5.493112585185903,2.24621802937668,0.12031258560255566,2.2488523154132136,273.3581867930873,10.063345009832842,10.063345009832842,0.034998770894788596,0.18829891838741397,0.12088249754178958,0.03576326558902621,162.89457350049165,57.88446411012783,0.05975815316391129,1.0,4603.526548672567,0.8475258850887227,0.034998770894788596,1.3939460058611404,0.039045654086241104,6.170249471036148,2.249145013861717,0.055298537069028694,0.06179994192238139,0.33317289422307395,3.4879699012812444,3.8310942825149086,3.4498449700330593,10.0,10.0,10.0,0.05352778981494553,0.1126730104579645,0.04695609863238786,112.95588235294119,65.6029411764706,118.21732026143792,0.302217118343448,0.5375319425674046,0.2760710267630084,1.0030411716304075,0.5389467227327474,0.9766152255675372,0.4903168890844374,0.006171604678692186,0.012245891067911597,0.005496683968778919,0.27954663196946433,0.44027718091681034,0.2616876820864259,2.245667227226145,2.2462776443537544,2.2455994031008553
6,1.7930323177693066,0.0,35.58650207519531,1.0,2.4618106664320294e-08,0.40264310638167317,False,0.07761293649673462,0.18964079022407532,0.11861352622509003,0.5666111123172346,,236.08735717624688,10.057010508849558,10.057010508849558,0.0418141592920354,0.21685564159292037,0.13776272123893804,0.03135018718966687,142.9825221238938,50.6429203539823,0.07495596404187381,1.0,5.874119070778906,4604.026548672567,0.8673367798592138,0.0418141592920354,1.3328453656978312,0.09888473919439077,6.068962866859098,3.4654102953134385,10.0,10.0,0.07577433628318585,0.3947732300884956,0.25566924778761063,0.010157703998935433,46.362140486725664,16.088495575221238,0.2508618343390722,1.0,4608.526548672567,0.9859737189470139,0.07577433628318585,0.7897596621671609,0.5906235188643311,5.480683520831893,2.2462172571536714,0.12430767090249378,2.248861326475059,261.9342401630173,10.063345009832842,10.063345009832842,0.03804080629301868,0.19708702064896755,0.12466199606686332,0.03370490754419258,153.71812008357915,54.482300884955755,0.0554108673421851,1.0,4603.526548672567,0.854154897738347,0.03804080629301868,1.3931882216456835,0.044247097008841836,6.134327238639899,2.249155111955213,0.05846736467816119,0.06505139530059445,0.3336537064967957,3.401553926047157,3.725292502080693,3.3655829731545417,10.000045955882353,10.0,10.000051062091504,0.04482861165614689,0.09142517342286952,0.03965121590428882,135.20882352941175,69.70588235294117,142.48692810457516,0.2947349884711644,0.5276898193885299,0.2688511183692349,1.0007718296748298,0.548777709813679,0.9769309285809012,0.5012051299506542,0.004522599488058511,0.011786332244382185,0.003715518070689214,0.2536604195554793,0.4190680707809754,0.23528179164153537,2.2458409891409032,2.2462776443537544,2.2457924718950313
