epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_chosen_normalized_regret,train_effective_positive_count,train_effective_positive_count_mean,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_informative_row_fraction,train_loss,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_student_entropy_mean,train_t0_chosen_normalized_regret,train_t0_effective_positive_count,train_t0_effective_positive_count_mean,train_t0_expert_containment_at_1,train_t0_expert_containment_at_10,train_t0_expert_containment_at_5,train_t0_expert_rank_fraction,train_t0_expert_rank_mean,train_t0_expert_rank_median,train_t0_expert_regret_mean,train_t0_informative_row_fraction,train_t0_n_valid_mean,train_t0_ndcg_at_10,train_t0_oracle_action_acc,train_t0_selected_individual_future_mse,train_t0_spearman,train_t0_student_entropy_mean,train_t0_teacher_entropy,train_t0_topm_probability_mass_mean,train_teacher_entropy,train_tge1_chosen_normalized_regret,train_tge1_effective_positive_count,train_tge1_effective_positive_count_mean,train_tge1_expert_containment_at_1,train_tge1_expert_containment_at_10,train_tge1_expert_containment_at_5,train_tge1_expert_rank_fraction,train_tge1_expert_rank_mean,train_tge1_expert_rank_median,train_tge1_expert_regret_mean,train_tge1_informative_row_fraction,train_tge1_n_valid_mean,train_tge1_ndcg_at_10,train_tge1_oracle_action_acc,train_tge1_selected_individual_future_mse,train_tge1_spearman,train_tge1_student_entropy_mean,train_tge1_teacher_entropy,train_tge1_topm_probability_mass_mean,train_topm_probability_mass_mean,train_train_prefix_aggregate_future_mse,val_chosen_normalized_regret,val_chosen_normalized_regret_t0,val_chosen_normalized_regret_tge1,val_effective_positive_count,val_effective_positive_count_t0,val_effective_positive_count_tge1,val_expert_containment_at_10,val_expert_containment_at_10_t0,val_expert_containment_at_10_tge1,val_expert_rank_median,val_expert_rank_median_t0,val_expert_rank_median_tge1,val_expert_regret_mean,val_expert_regret_mean_t0,val_expert_regret_mean_tge1,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_ndcg_at_10_t0,val_ndcg_at_10_tge1,val_oracle_action_acc,val_oracle_action_acc_t0,val_oracle_action_acc_tge1,val_spearman,val_spearman_t0,val_spearman_tge1,val_teacher_entropy,val_teacher_entropy_t0,val_teacher_entropy_tge1
1,4.1813106340009,0.0,33.04005813598633,1.0,2.5725086061356706e-08,0.17996137947917046,False,0.07574393600225449,0.22431610524654388,0.12053278833627701,0.785209427714716,1.0569981491604319,5.174148512229455,10.005074668141592,10.005074668141592,0.036200221238938055,0.26284568584070794,0.1505116150442478,0.025867690413930677,117.9848174778761,39.280973451327434,0.15719909373984003,1.0,5.468115616688686,4604.026548672567,0.6343309059079769,0.036200221238938055,1.0168252831275484,0.297802072110736,5.727449986997959,5.8525780597619255,10.0,10.0,0.03152654867256637,0.22027101769911506,0.12665929203539822,0.047516257465050546,215.9639103982301,52.19469026548673,0.4206420699447657,1.0,4608.526548672567,0.9754723727175619,0.03152654867256637,0.9620360370758361,0.4741924043787428,5.541498528117627,2.246176203795239,0.07836711687752895,2.2455970451895113,5.098767451392514,10.005638520157326,10.005638520157326,0.03671951819075713,0.26757620452310715,0.1531618731563422,0.023462294074917355,107.09825159783678,37.846116027531956,0.12792765193929276,1.0,4603.526548672567,0.5964262984846898,0.03671951819075713,1.0229129771332943,0.2782031463031797,5.748111260206884,2.2455326942333196,0.08513395583523564,0.08445727193946496,0.6234409256582767,2.7659120317767645,4.086401185568641,2.6191910146887785,10.0,10.0,10.0,0.16566014276707874,0.0926146193900529,0.17377631203119273,40.891176470588235,73.04411764705883,37.31862745098039,0.1976648634628338,0.5711200638290714,0.1561698411999185,0.8990162752779034,0.6088029866709429,0.9760559946298599,0.5679970968977298,0.018998702423756612,0.010975346023983815,0.019890186468175815,0.24541610757482216,0.2515969687297269,0.2447293452242772,2.2457385620650125,2.2462776443537544,2.24567866403293
2,3.5793318151208413,0.0,33.93251037597656,1.0,2.5038959350354162e-08,0.24141632216424672,False,0.07667866349220276,0.2044171392917633,0.11819881200790405,0.8717466623228071,,16.025813109660934,10.006650995575221,10.006650995575221,0.05454922566371682,0.35695519911504425,0.21745022123893806,0.011575411947023492,52.85728705752212,18.11150442477876,0.09299699884006934,1.0,5.010964444253297,4605.13246681416,0.6893426709602365,0.05454922566371682,0.9118873879972812,0.30302810606185654,5.354622917787164,4.348953312081573,10.0,10.0,0.04825774336283186,0.30613938053097345,0.19178650442477876,0.025401220450113914,116.13219026548673,26.712389380530972,0.30838205711504,1.0,4609.63246681416,0.982353591549713,0.04825774336283186,0.849914048889042,0.4886443360136304,5.118621429510876,2.2461402437328237,0.1162771226722846,2.245417334231655,17.32324197605864,10.00738999508358,10.00738999508358,0.05524827925270403,0.362601401179941,0.2203017453294002,0.010039211002235668,45.82674225663717,17.15585054080629,0.06906532569840594,1.0,4604.63246681416,0.6567859020058502,0.05524827925270403,0.9187733145648633,0.28240408051165944,5.380845305373418,2.2453370109537474,0.1157514478392247,0.11580401532253069,0.5409849502344047,2.7592565974768473,3.801022101851071,2.6435048747686003,10.0,10.0,10.0,0.15815581760424025,0.097156142048976,0.16493355933260295,42.370588235294115,66.8529411764706,39.65032679738562,0.1858131768565406,0.5332141851677614,0.1472130648219605,0.8676783876361697,0.6140837491873432,0.9774554266649134,0.5737091183565021,0.016649545849684404,0.010056228376924992,0.017382136679991004,0.2630806679918138,0.32501283683985305,0.2561993158975872,2.2455507320516253,2.2462776443537544,2.2454699640180547
3,3.3166963004834527,0.0,32.96012878417969,1.0,2.8056549083999016e-08,0.2917888332582388,False,0.07774097472429276,0.18679624795913696,0.12051810324192047,0.8589047969543616,,15.263056597482842,10.01012168141593,10.01012168141593,0.06135232300884956,0.38455475663716815,0.23704369469026548,0.010573501396089518,48.28877212389381,16.477433628318582,0.08142091659499348,1.0,4.943194052814382,4604.026548672567,0.7119214416341444,0.06135232300884956,0.8896996510767303,0.3003252400353767,5.323768313268644,4.077890541701191,10.0,10.0,0.0625,0.34554756637168144,0.2275995575221239,0.021612245105933275,98.60674778761062,22.51769911504425,0.28639451783579006,1.0,4608.526548672567,0.9838843522346126,0.0625,0.8278643209322364,0.4900041457882349,5.062799352460203,2.2462183279273784,0.12654601307833088,2.245678268597189,16.505852825903027,10.011246312684365,10.011246312684365,0.06122480334316618,0.3888888888888889,0.23809304326450345,0.009346974317217989,42.69788593903638,15.8062930186824,0.05864607201268276,1.0,4603.526548672567,0.6817033404563146,0.06122480334316618,0.8965702433150075,0.2792498060628369,5.352764864469583,2.245618262004946,0.12156991193193718,0.12206752204657656,0.5155116597899293,2.7282797199838305,3.9128193259239197,2.5966642082127094,10.0,10.0,10.0,0.1702530277125976,0.10277897930320572,0.17775014420253002,41.82205882352941,63.01470588235294,39.467320261437905,0.1874798879794338,0.5484369686421227,0.14737354568357952,0.882156779842209,0.612599943753551,0.9768228136441287,0.5721307359879313,0.01868241782135823,0.010056228376924992,0.019640883315184147,0.2620185859618392,0.3485493908080089,0.2524040520900426,2.245642405397752,2.2462776443537544,2.245571823291529
4,3.0755789848237907,0.0,33.038230895996094,1.0,2.8426541121007176e-08,0.33130271852078996,False,0.08008654415607452,0.13745905458927155,0.11975395679473877,0.8375722824595747,,42.86946721907738,10.011490597345134,10.011490597345134,0.06767146017699115,0.40600110619469026,0.2517699115044248,0.009448087868688677,43.16825221238938,15.018141592920355,0.0720548900948689,1.0,4.875716430951009,4608.853152654868,0.7285585701993081,0.06767146017699115,0.8760718322696939,0.3001315709286917,5.290240394330658,3.6314136583720686,10.0,10.0,0.07936946902654868,0.366841814159292,0.24778761061946902,0.018488115985440996,84.38219026548673,19.70353982300885,0.2567018354888511,1.0,4613.353152654868,0.9851909203339467,0.07936946902654868,0.7968137963155729,0.4881146163450032,5.032230117679697,2.246204161011012,0.13585889629558123,2.245788660408121,47.22925094804464,10.01276733038348,10.01276733038348,0.06637168141592921,0.41035213864306785,0.252212389380531,0.008443640300160642,38.58892576204523,14.497541789577188,0.051538562828870885,1.0,4608.353152654868,0.7000438646287928,0.06637168141592921,0.8848782807090406,0.27924456588243485,5.318908202847431,2.2457424936744665,0.1267626739694071,0.12767229620202453,0.4985787509816938,2.650182999232236,3.8115676360971786,2.5211402618027976,10.000045955882353,10.0,10.000051062091504,0.15441717134021662,0.10456314880181761,0.1599565071778165,41.92647058823529,60.044117647058826,39.91339869281045,0.17980100679046968,0.5339981711962644,0.14044576630093694,0.8651041077662817,0.6211158902329557,0.9778730168062097,0.5814762095025942,0.018533737031633364,0.009137110729866168,0.019577806620718605,0.2377938610348353,0.23890134932510002,0.23767080678036148,2.245528064755832,2.2462776443537544,2.245444778133841
5,2.9372341639338804,0.0,33.671302795410156,1.0,2.5860126484644752e-08,0.36593470549675305,False,0.08136414736509323,0.11032567918300629,0.11732695251703262,0.824570855518064,1.069952748981354,25.687459853146457,10.011670353982302,10.011670353982302,0.07228982300884956,0.4232024336283186,0.2688329646017699,0.00858250501623199,39.20493639380531,14.134513274336284,0.06909630489988929,1.0,4.832412868474437,4604.026548672567,0.7377102884834846,0.07228982300884956,0.8708854186983235,0.30487494983508273,5.273175005786187,3.6505927659768975,10.0,10.0,0.07439159292035398,0.3875829646017699,0.26285951327433627,0.016873686095602827,77.09886615044248,18.27433628318584,0.2533318017304471,1.0,4608.526548672567,0.985872484150186,0.07439159292035398,0.7917431625908455,0.4916141876932287,5.005733857112649,2.24621802937668,0.14320474876239236,2.245721364548776,28.13600064060974,10.012967059980335,10.012967059980335,0.0720562930186824,0.4271601524090462,0.2694966814159292,0.007661262674079674,34.99449975417896,13.674532940019665,0.04862569414093841,1.0,4603.526548672567,0.7101367111871845,0.0720562930186824,0.8796790027102656,0.2841261456286221,5.302890688972136,2.245666179567898,0.13096881600695726,0.13219240928250076,0.490060537163399,2.6182726093951394,3.627271301606122,2.5061616435939187,10.000091911764708,10.0,10.000102124183009,0.16369214976096855,0.11059147930320572,0.16959222425627551,43.90441176470588,58.720588235294116,42.25816993464052,0.17429629218052417,0.5073297992348671,0.13729256917448607,0.8594701560433956,0.6239557308747488,0.978398281861754,0.5845732252095259,0.018171496541403674,0.014192257788689697,0.018613634180594116,0.18300985277829662,0.14309432744841935,0.187444911148283,2.245508848218357,2.2462776443537544,2.245423426425535
6,2.746752083636775,0.0,32.91226577758789,1.0,2.4759184924505462e-08,0.39725230053431815,False,0.08003167062997818,0.1381257325410843,0.11701390892267227,0.8015526307487743,,38.05550629942291,10.012679756637167,10.012679756637167,0.07404590707964602,0.43245298672566373,0.27483407079646016,0.008695916408889018,39.73456858407079,13.643805309734514,0.06632206913998631,1.0,4.8170445893718075,4604.026548672567,0.7430270733031551,0.07404590707964602,0.8771203264725946,0.30152737607284696,5.2621270698783675,3.5154408385268354,10.0,10.0,0.07508296460176991,0.39007190265486724,0.2649336283185841,0.016577579528175755,75.64684734513274,17.76991150442478,0.23965995907124166,1.0,4608.526548672567,0.9861780671419296,0.07508296460176991,0.7785577847894314,0.48636665754847613,4.996215984884617,2.2462172571536714,0.14549811357483927,2.2458539839339466,41.89329135063358,10.014088618485742,10.014088618485742,0.07393067846607669,0.43716199606686335,0.27593411996066863,0.007820176062301603,35.74431538839725,13.18534906588004,0.047062303592069046,1.0,4603.526548672567,0.7160102962099579,0.07393067846607669,0.8880717199929461,0.28098967813111037,5.291672745988784,2.245813620242866,0.13301845462653958,0.13426642052136956,0.4861547735940039,2.6540673394413554,3.7554429155938767,2.5316922754244087,10.000091911764706,10.0,10.000102124183007,0.15732590838828506,0.11048334793132894,0.16253063732794684,43.88382352941177,62.161764705882355,41.85294117647058,0.18422798126497691,0.5312141228248092,0.14567396553610665,0.8773055934950137,0.6162990916739493,0.9777408391237259,0.576138897512863,0.016522491350769997,0.011488970588235295,0.017081771435496076,0.20418303927379194,0.20917644530741467,0.2036282163811672,2.245737442198922,2.2462776443537544,2.2456774197372735
7,2.6589244206715112,0.0,33.53858184814453,1.0,2.678635624420167e-08,0.42478904959163954,False,0.07984097301959991,0.14443953335285187,0.11308397352695465,0.8018731491147896,,41.63267015831924,10.013689159292035,10.013689159292035,0.0757466814159292,0.43769358407079645,0.2800470132743363,0.008016859276347177,36.69699944690265,13.376106194690266,0.06370705053234983,1.0,4.782811837913716,4604.026548672567,0.7478991519560856,0.0757466814159292,0.8779278690836071,0.29230514059005785,5.246590862864942,3.427380670488408,10.0,10.0,0.08420907079646017,0.40763274336283184,0.2782079646017699,0.015148876737638385,69.2689435840708,16.672566371681416,0.2308767972003042,1.0,4608.526548672567,0.9865802848233586,0.08420907079646017,0.774673832465062,0.4798437072601773,4.971737583126642,2.2461184453120273,0.15137915965993848,2.2459253122321274,45.87770232363378,10.01521017699115,10.01521017699115,0.07480641592920353,0.44103367748279254,0.28025135201573254,0.007224412891759266,33.07789454277286,13.00983284169125,0.04513263423591046,1.0,4603.526548672567,0.7213790260819442,0.07480641592920353,0.889400539819001,0.2714675220711557,5.2771301161691975,2.2459038530010274,0.13570640587056515,0.13727368124950248,0.48698597289292156,2.610229206260513,3.581748126184239,2.5022826596023213,10.0,10.0,10.0,0.16005082190694178,0.11288927342085277,0.16529099396095168,42.20882352941177,57.779411764705884,40.47875816993465,0.17000244164784606,0.5029385138083907,0.13300954474111887,0.8542019558526586,0.6234624363043728,0.9789110518553678,0.5839681456875956,0.01836072664488764,0.013732698965160287,0.018874951942635124,0.17977118148781784,0.11038092113545538,0.1874812104158581,2.2456484282717986,2.2462776443537544,2.245578515373803
8,2.6058235216520607,0.0,33.23429489135742,1.0,2.665600717932648e-08,0.4525624447462913,False,0.07912465929985046,0.15965679287910461,0.10412293672561646,0.7992812326542822,,51.414138004407945,10.0164546460177,10.0164546460177,0.07935564159292036,0.4471377212389381,0.28458241150442476,0.007928417451581578,36.23622787610619,12.735398230088496,0.06233544555797645,1.0,4.76955002388068,4604.026548672567,0.7536701245118032,0.07935564159292036,0.8773787908585725,0.3051657842650211,5.24277154534264,3.4162396514310247,10.0,10.0,0.08711283185840708,0.42007743362831856,0.2881637168141593,0.014826192734845443,67.65777101769912,15.845132743362832,0.23052697529834984,1.0,4608.526548672567,0.9868892961371262,0.08711283185840708,0.7709160178108553,0.4764500467555942,4.971313506101085,2.2461605884332574,0.1537269920448616,2.245991920475411,56.747237821405385,10.018282940019665,10.018282940019665,0.07849373156342183,0.4501444198623402,0.28418448869223206,0.00716199797566337,32.744945304818096,12.389872173058015,0.04364749780904608,1.0,4603.526548672567,0.7277568832201006,0.07849373156342183,0.8892079878638744,0.28613419954384633,5.272933549702812,2.245973179591206,0.1373887781929243,0.13902259957811802,0.47774049850691735,2.679105414362515,3.771121449330274,2.557770299366097,10.0,10.0,10.0,0.15364673453766634,0.10951016448876437,0.15855079787643322,44.11911764705883,62.30882352941177,42.09803921568627,0.18662993764395225,0.5389204954399782,0.14748654233328265,0.8771307762989784,0.6214835148962106,0.9778755061766681,0.5818844047539375,0.015873702423756613,0.009137110729866168,0.016622212611966662,0.16958326415848518,0.12275051973542826,0.17478690242771372,2.2456839340574604,2.2462776443537544,2.245617966246761
9,2.5637356853179645,0.0,34.141414642333984,1.0,2.5315641138945466e-08,0.48054179338200564,False,0.08121389150619507,0.11769814789295197,0.10625025629997253,0.8105746827042294,,68.65635199086593,10.017311946902655,10.017311946902655,0.0799087389380531,0.453470685840708,0.2918141592920354,0.007890404884483762,36.06429756637168,12.620353982300886,0.06255218410180403,1.0,4.767501248722583,4604.026548672567,0.7542698335594835,0.0799087389380531,0.8768139897194583,0.3031202335907799,5.247386005705437,3.333981087249992,10.0,10.0,0.087804203539823,0.42560840707964603,0.2858130530973451,0.01431940290283626,65.47981194690266,15.398230088495575,0.23025762995259952,1.0,4608.526548672567,0.9868749981432889,0.087804203539823,0.7708331887173442,0.46655616444032416,4.9600299966018815,2.246130700659963,0.15557101817257638,2.2460649415455034,75.9143932023788,10.019235496558505,10.019235496558505,0.079031465093412,0.45656649459193704,0.2924809488692232,0.007176071771333484,32.79590707964602,12.311701081612586,0.04391824567393787,1.0,4603.526548672567,0.7284248152723941,0.079031465093412,0.8885896342752488,0.28496068571860833,5.279314451161388,2.24605763497723,0.1378377201722435,0.13961104997227677,0.4770743452605948,2.6399377554655072,3.578884573543773,2.5356103312345892,10.0,10.0,10.0,0.1453854888677597,0.11737673028427012,0.1484975731548141,47.70882352941176,60.89705882352941,46.24346405228758,0.18241476029815043,0.5071863742435679,0.14632902541532625,0.8692507490081293,0.6189091142924393,0.9788209839778788,0.5789189065496126,0.014816717129638968,0.010569852941176471,0.015288590928357021,0.14147109511415662,0.09160044539698768,0.1470122784160643,2.2456117591437175,2.2462776443537544,2.245537771898158
10,2.4576032958511456,0.0,33.564613342285156,1.0,2.7681611669549966e-08,0.5064886937818887,False,0.0798245221376419,0.1383303552865982,0.11007284373044968,0.7818809607101189,1.079438551550163,49.44317602393902,10.015431415929203,10.015431415929203,0.07891316371681416,0.4584347345132743,0.2939021017699115,0.007562305569618866,34.552115597345136,12.27787610619469,0.060113574814595346,1.0,4.752265974483659,4604.026548672567,0.7563423101617172,0.07889933628318584,0.8788909087930106,0.29557343322433516,5.235969326559421,3.221850574016571,10.0,10.0,0.08974004424778761,0.4323838495575221,0.29632190265486724,0.014309891532546123,65.4012721238938,14.601769911504425,0.22185290077355055,1.0,4608.526548672567,0.9871919265890543,0.08974004424778761,0.762165531120469,0.4552273559969882,4.954559800899134,2.246248566998845,0.15866796337727423,2.2459580360260687,54.578878851708176,10.017146017699115,10.017146017699115,0.07771017699115045,0.4613292772861357,0.29363323500491645,0.006812573795960282,31.124431538839726,12.019665683382497,0.042142538596933656,1.0,4603.526548672567,0.7306923527809019,0.07769481317600786,0.8918603952010707,0.27783410847181816,5.267237051632787,2.245925754806871,0.13933021736385315,0.14126399196519523,0.47482544816700756,2.588753353672869,3.6227932151626137,2.4738600357295644,10.0,10.0,10.0,0.16731455453178462,0.1197285899782882,0.17260188392661757,41.23676470588235,60.63235294117647,39.08169934640523,0.17277914575739384,0.5153144126867547,0.13471967165413148,0.8616173601658021,0.6268491386928978,0.9787257760763168,0.5877517345391846,0.018458044983665732,0.013273140141630875,0.019034145521669606,0.17846804312831988,0.12641662117362906,0.18425153445661885,2.2455879390239715,2.2462776443537544,2.2455113050984408
