epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_choice_ce,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_subset_tf_expert_containment_at_1,train_subset_tf_expert_containment_at_10,train_subset_tf_expert_containment_at_5,train_subset_tf_expert_rank_mean,train_subset_tf_expert_rank_median,train_subset_tf_expert_regret_mean,train_subset_tf_ndcg_at_10,train_subset_tf_oracle_action_acc,train_subset_tf_spearman,train_subset_tf_tf_choice_ce,train_train_prefix_aggregate_future_mse,val_fr_expert_containment_at_10,val_fr_expert_rank_median,val_fr_expert_regret_mean,val_fr_ndcg_at_10,val_fr_oracle_action_acc,val_fr_selected_individual_future_mse,val_fr_spearman,val_fr_val_choice_ce,val_free_running_aggregate_future_mse,val_tf_expert_containment_at_1,val_tf_expert_containment_at_10,val_tf_expert_containment_at_5,val_tf_expert_rank_mean,val_tf_expert_rank_median,val_tf_expert_regret_mean,val_tf_ndcg_at_10,val_tf_oracle_action_acc,val_tf_spearman,val_tf_tf_choice_ce
1,0.8158078502674239,0.0,45.500999450683594,1.0,2.7301524596623494e-08,0.16812951397117842,False,0.06480022519826889,0.4384393095970154,0.10013695061206818,0.23861637639396152,0.484841789804527,7.915467109320299,0.010006738544474394,0.06849730458221025,0.04068396226415094,0.10643278887204204,859.0209400269541,443.26846361185983,0.5194588711681071,8070.379363207548,0.9654365396885216,0.010006738544474394,0.6709311312621816,0.44503484879160093,0.003683035714285714,0.02564174107142857,0.01484375,1158.8794921875,704.2089285714285,0.19808540458491602,0.8464937094599009,0.003683035714285714,-0.19887102616627558,7.759252733843667,0.07175039496985729,0.1140320616883117,602.1198051948052,0.317511237826797,0.6473391225779213,0.013717532467532467,1.4055811916363072,0.1887860887179677,6.926173285307822,0.8083497498269477,0.00270900974025974,0.020865462662337658,0.011099837662337662,1349.648341112013,931.400974025974,0.3504024576665244,0.8182902587601891,0.00270900974025974,-0.1719961326235373,7.884635517813942
2,0.7416663846550967,0.0,45.799129486083984,1.0,2.8180417999124074e-08,0.2317180297614896,False,0.0678589940071106,0.3825475871562958,0.10678814351558685,0.21188832684349698,,7.725318924885876,0.011590296495956873,0.07996967654986523,0.046378032345013476,0.09053166135028506,730.6790431266846,368.19299191374665,0.5089758877765458,8070.324528301887,0.9662276411634892,0.011590296495956873,0.6602917708637258,0.4422907016412134,0.004268973214285715,0.02993861607142857,0.01693638392857143,1072.8082868303572,649.1446428571429,0.19728620851840656,0.8473458729152169,0.004268973214285715,-0.20731580369373756,7.669777255398887,0.07159364817392914,0.10764001623376622,654.9435064935066,0.3131787112569316,0.6483942154746551,0.012713068181818183,1.39898341207632,0.21256506417624169,6.857155013471455,0.813416507516833,0.003119926948051947,0.023427353896103894,0.012890625,1282.5777090097404,869.8801948051947,0.34548966665665304,0.8225777216255665,0.003119926948051947,-0.17117904141167148,7.823007120791968
3,0.7403804584127135,0.0,45.80824661254883,1.0,2.8180417999124074e-08,0.2827153226927153,False,0.06752553582191467,0.3882766664028168,0.10398716479539871,0.21232499313569253,,7.659152255868012,0.011994609164420486,0.08401280323450135,0.04898921832884097,0.08698508129304532,702.0529986522911,346.2043126684636,0.5012754249283567,8070.324528301887,0.9665404809131777,0.011994609164420486,0.6532783402948367,0.44617857503544045,0.0048549107142857135,0.033565848214285716,0.0185546875,1039.0832310267856,622.3,0.1971571635414356,0.8513969073870353,0.0048549107142857135,-0.2085476920508122,7.628667293701853,0.07203027627096986,0.10272422889610391,618.773538961039,0.32339803038267784,0.6410869592655595,0.011764407467532465,1.4389430651804072,0.21957304701266223,6.860611701863153,0.8284504361892089,0.003424310064935065,0.02534496753246753,0.013347199675324675,1249.9376978490259,838.5386363636364,0.3259240261321852,0.8287381864890649,0.003424310064935065,-0.16779451431792763,7.796280707322158
4,0.7283348245906712,0.0,46.20294952392578,1.0,2.5860126484644752e-08,0.3254438645457144,False,0.06871020048856735,0.36823421716690063,0.0994827076792717,0.21819509968153253,,7.609727121749014,0.012853773584905661,0.08694407008086254,0.050640161725067384,0.08445395323161708,681.6226920485175,339.68301886792455,0.4982032284140587,8070.324528301887,0.9668049680254851,0.012853773584905661,0.6494860833425407,0.446261127392347,0.005580357142857144,0.03710937500000001,0.02114955357142857,993.3986328125,584.6348214285715,0.1801124219975983,0.8602840945656812,0.005580357142857144,-0.18442321062700553,7.5639706662723,0.07160311201988968,0.10677252435064936,684.4724025974026,0.3165152010344598,0.6414945972575384,0.012276785714285716,1.432954520557995,0.20495558903068725,6.8595818922117155,0.815283200122888,0.004677353896103896,0.02953530844155844,0.016786728896103897,1184.5284446022727,790.396590909091,0.3225796822345516,0.8344601084369344,0.004677353896103896,-0.14358203129907632,7.72970883335386
5,0.7265767458857589,0.0,46.25155258178711,1.0,2.4759184924505462e-08,0.36370602384563677,False,0.0685444325208664,0.3705422580242157,0.09849540144205093,0.23353962338643322,0.4955540583823684,7.5727031185941875,0.01214622641509434,0.08755053908355795,0.04973045822102426,0.08278541515268777,668.1515667115902,331.28463611859837,0.49852455332272777,8070.324528301887,0.9669697236500661,0.01214622641509434,0.6498472236317766,0.4459820563908151,0.005524553571428571,0.037500000000000006,0.022042410714285716,961.2061941964284,556.0375,0.18549475194480952,0.8574353967926331,0.005524553571428571,-0.19559717107741942,7.535058173111507,0.071626306836295,0.10863940746753246,548.7964285714286,0.3108638593258771,0.6392808064286198,0.0125,1.4297636151598014,0.22162107376015347,6.759587360357309,0.82592515084882,0.00393161525974026,0.028997564935064935,0.015711241883116882,1159.933380681818,763.3211038961039,0.3360583627850731,0.8320854679911168,0.00393161525974026,-0.15353329688871162,7.713638805104541
6,0.7216615264313082,0.0,46.23210144042969,1.0,2.3606958166055847e-08,0.3983699403096816,False,0.06891971826553345,0.3642251491546631,0.09603019058704376,0.23560994976913283,,7.545960035863913,0.012213611859838274,0.09063342318059299,0.05217318059299191,0.08081221915017424,652.2253032345013,316.7088948787062,0.48776604667346113,8070.324528301887,0.9672159212618825,0.012213611859838274,0.6392733644121741,0.4476930783130051,0.005887276785714286,0.03844866071428572,0.02220982142857143,933.1427176339287,538.8267857142857,0.1818765087258985,0.8588449586182832,0.005887276785714286,-0.18754946345267273,7.501248698149409,0.07170587026807819,0.1153713474025974,570.0922077922078,0.3023128963639512,0.6412377483030031,0.013484172077922078,1.3888549719265868,0.21420255870129784,6.727326268422139,0.8169429916627639,0.004580965909090909,0.03061586850649351,0.016867897727272728,1135.8432579139612,741.6746753246751,0.32706565922843844,0.8354756392490167,0.004580965909090909,-0.14455402322459182,7.680458652740949
