epoch,train_loss,val_base_mae,val_base_mse,val_final_mae,val_final_mse,val_gate_max,val_gate_mean,val_gate_min,val_gate_saturation_rate,val_gate_std,val_ret_mae,val_ret_mse
1,0.42098866717995337,0.5723176872851533,0.7319819327347338,0.5657224955350464,0.717054628846869,0.5059905052185059,0.12295236438512802,1.3985903053103123e-22,0.3260323107242584,0.1268458068370819,1.1219239239408552,2.4976228113101877
2,0.3659148691397793,0.5610914673062892,0.7181079859610061,0.5573784996059458,0.7063294204756919,0.6314107179641724,0.09188950806856155,3.949372710902071e-25,0.40477046370506287,0.10918700695037842,1.1219239239408552,2.4976228113101877
3,0.35881136160976485,0.5592518175974192,0.7161069193446474,0.5562357795149829,0.7055082988584104,0.6678707599639893,0.07636938989162445,1.875075379019702e-26,0.47448062896728516,0.10295645147562027,1.1219239239408552,2.4976228113101877
4,0.355429360326731,0.5566239252878864,0.7102552123035928,0.5531006919284901,0.6985036396008022,0.8359765410423279,0.07598163187503815,6.154984753513903e-27,0.4786868393421173,0.10411395132541656,1.1219239239408552,2.4976228113101877
5,0.3550387290288817,0.5562905502449786,0.7123418419730249,0.5527405041654446,0.6994361417766636,0.8512054681777954,0.07759655267000198,1.9376313169503494e-27,0.4739163815975189,0.10796864330768585,1.1219239239408552,2.4976228113101877
6,0.3529918281537182,0.5542758667215257,0.7051850620167698,0.5507836814659257,0.691136488254492,0.9421801567077637,0.0928049311041832,1.3483717207909405e-28,0.45385995507240295,0.13154758512973785,1.1219239239408552,2.4976228113101877
7,0.3504011277601404,0.5542779875849316,0.7079945300678581,0.5510092719065752,0.6940132958059221,0.9296957850456238,0.08751941472291946,4.28791508008703e-27,0.45863041281700134,0.1257883608341217,1.1219239239408552,2.4976228113101877
8,0.3510699155758012,0.5509756934391064,0.6965274195717147,0.5489968211077886,0.6841039935778357,0.8981282711029053,0.09259797632694244,2.179318576787437e-27,0.4477558434009552,0.13446076214313507,1.1219239239408552,2.4976228113101877
9,0.35039563679470204,0.5542180539359698,0.7102431608997288,0.5501419964555778,0.6928148529412778,0.9108450412750244,0.09441760182380676,1.9796216664893245e-25,0.43749678134918213,0.1341940015554428,1.1219239239408552,2.4976228113101877
10,0.3501077946626915,0.5519052560608478,0.7023097074387511,0.5490719425807684,0.6914684675591231,0.8017765283584595,0.06596856564283371,2.0674443184724154e-25,0.5044370293617249,0.10054496675729752,1.1219239239408552,2.4976228113101877
