epoch,train_loss,val_base_mae,val_base_mse,val_final_mae,val_final_mse,val_gate_max,val_gate_mean,val_gate_min,val_gate_saturation_rate,val_gate_std,val_ret_mae,val_ret_mse
1,0.5918670402163952,0.8805982338538338,1.564813197767008,0.8840358618213019,1.567128018081172,0.993728756904602,0.14228974282741547,7.168162547907531e-13,0.3047530949115753,0.1716846376657486,1.455687625299088,4.128806819851186
2,0.5435885192282432,0.85967638562371,1.5057272507411783,0.8715447277288403,1.5260579172439548,0.9999366998672485,0.15373557806015015,1.783407276023663e-11,0.32610562443733215,0.19861793518066406,1.455687625299088,4.128806819851186
3,0.5353986835848968,0.8713264277095132,1.5582378505218317,0.8737882176564807,1.560779947945359,0.941547155380249,0.10898205637931824,1.7505707488698726e-27,0.472598671913147,0.17018894851207733,1.455687625299088,4.128806819851186
4,0.5350773327909739,0.9909071428026276,1.908090840719868,1.0003610787892832,1.9549608023594676,0.8523529767990112,0.10207408666610718,0.0,0.631718099117279,0.17898553609848022,1.455687625299088,4.128806819851186
5,0.5565024688180569,0.8570497608098654,1.5035853263836094,0.8649625241101039,1.5157013630084728,0.9999961853027344,0.09822588413953781,2.956226005215615e-27,0.6072585582733154,0.18586525321006775,1.455687625299088,4.128806819851186
6,0.5302889179603189,0.8696157989095106,1.5442253553880387,0.8766958644816479,1.554392241607859,0.9998471736907959,0.14768023788928986,4.80917778880206e-15,0.3621339201927185,0.19556958973407745,1.455687625299088,4.128806819851186
7,0.5291032173992258,0.8665575661511471,1.5074948759932112,0.8762119053615729,1.5195308504603156,0.9999994039535522,0.1642671525478363,1.3754991069758749e-12,0.33377406001091003,0.22087769210338593,1.455687625299088,4.128806819851186
8,0.5272325982825946,0.8651606437888378,1.5390633557465772,0.8676135793051699,1.5397123165072755,0.9980469942092896,0.12392304092645645,1.2145818016096839e-17,0.3701989948749542,0.16881971061229706,1.455687625299088,4.128806819851186
9,0.5226497241353567,0.8677429684745543,1.5190838516302712,0.8708000280782431,1.5263654279473147,0.9992017149925232,0.14587664604187012,2.231696134163989e-21,0.440801203250885,0.2172633707523346,1.455687625299088,4.128806819851186
10,0.5234096155757397,0.8534897955125769,1.4938692450217785,0.8563014100695133,1.4951862325482213,0.9815316200256348,0.13825061917304993,1.7632380977515233e-19,0.38249486684799194,0.18679951131343842,1.455687625299088,4.128806819851186
