epoch,encoder_grad_norm,rep_dead_dim_ratio,rep_effective_rank,rep_embed_norm_mean,rep_embed_norm_std,rep_encoder_param_displacement,rep_has_nan,rep_mean_dim_std,rep_mean_pairwise_cosine,rep_sv1_fraction,score_layer_grad_norm,test_free_running_aggregate_future_mse,train_expert_containment_at_1,train_expert_containment_at_10,train_expert_containment_at_5,train_expert_rank_fraction,train_expert_rank_mean,train_expert_rank_median,train_expert_regret_mean,train_n_valid_mean,train_ndcg_at_10,train_oracle_action_acc,train_selected_individual_future_mse,train_spearman,train_train_prefix_aggregate_future_mse,train_wce,val_expert_containment_at_10,val_expert_containment_at_10_t0,val_expert_containment_at_10_tge1,val_expert_rank_median,val_expert_rank_median_t0,val_expert_rank_median_tge1,val_expert_regret_mean,val_expert_regret_mean_t0,val_expert_regret_mean_tge1,val_free_running_aggregate_future_mse,val_ndcg_at_10,val_ndcg_at_10_t0,val_ndcg_at_10_tge1,val_oracle_action_acc,val_oracle_action_acc_t0,val_oracle_action_acc_tge1,val_spearman,val_spearman_t0,val_spearman_tge1,val_val_wce,val_wce_weighted_topk_effective_positives,val_wce_weighted_topk_effective_positives_t0,val_wce_weighted_topk_effective_positives_tge1,val_wce_weighted_topk_oracle_mass,val_wce_weighted_topk_oracle_mass_t0,val_wce_weighted_topk_oracle_mass_tge1,val_wce_weighted_topk_weight_entropy,val_wce_weighted_topk_weight_entropy_t0,val_wce_weighted_topk_weight_entropy_tge1
1,1.3368878433694256,0.0,49.2014045715332,1.0,3.1672058753429155e-08,0.17667252786166257,False,0.061987005174160004,0.4854297339916229,0.0907115563750267,0.30894897701020113,0.41993092777855767,0.011539757412398922,0.07422506738544474,0.04418800539083558,0.09911050200550202,799.9041610512129,413.2679245283019,0.5119241114334276,8070.379363207548,0.9661093271003579,0.011539757412398922,0.663396374065921,0.4530294276962884,0.38105991248975224,7.3946107450521215,0.05991781655844155,0.05940543831168831,0.05997474747474748,758.790909090909,766.7321428571429,757.9085497835497,0.795667263296094,0.805630240619618,0.7945602658157026,0.7352770171239762,0.9577736781595589,0.9583583280637666,0.9577087170590914,0.0064782873376623374,0.005428165584415584,0.006594967532467533,0.41093170985100186,0.40304629914608575,0.4118078665959925,7.538449026547469,9.1354700285893,9.14472819264833,9.134441343693851,0.016086531316836187,0.01795641228653205,0.015878766764647757,2.1928219694595836,2.194384351275958,2.1926483714799865
2,1.1925411176329503,0.0,51.76356506347656,1.0,2.4189933611751258e-08,0.24100749975174848,False,0.06601817905902863,0.4204689562320709,0.08398918062448502,0.2849058378657593,,0.012651617250673854,0.08632075471698113,0.04969676549865229,0.08435329439857789,680.7972708894879,338.39892183288407,0.5059026048430857,8070.324528301887,0.9667876421280627,0.012651617250673854,0.6572184868176992,0.4512233874682633,0.3750590236762142,7.183250515415984,0.06358563311688312,0.05965909090909091,0.06402191558441557,722.936038961039,732.1672077922078,721.9103535353536,0.7696375527930168,0.8004598316083384,0.7662128551468699,0.7313770713485733,0.9597809231900548,0.9588729422781375,0.9598818099580456,0.007112418831168832,0.006189123376623377,0.007215007215007214,0.39914234635413504,0.3662548575676328,0.40279651177485754,7.505105355885122,9.13585790434441,9.14472819264833,9.134872316755086,0.018626519880558887,0.020617573136181132,0.0184052917410453,2.192843144667613,2.194384351275958,2.192671899488908
3,1.179402223362871,0.0,52.53152084350586,1.0,2.678635624420167e-08,0.2919378039213498,False,0.06681206077337265,0.40559670329093933,0.08492294698953629,0.28005082596306075,,0.013561320754716982,0.0932277628032345,0.054430592991913745,0.08021195273798692,647.3647742587601,315.79029649595685,0.49992276338554137,8070.324528301887,0.9670330036361262,0.013561320754716982,0.6519256783865212,0.45345926897014976,0.37520341588400125,7.110482374227272,0.06470170454545454,0.06290584415584416,0.06490124458874459,700.6905844155845,731.7711038961039,697.2371933621934,0.7824428258584691,0.8044266362021399,0.780000180264728,0.7432759721517166,0.9590659153248581,0.9583322216163982,0.9591474368480204,0.007122564935064936,0.005631087662337662,0.007288284632034633,0.42047964630672113,0.40370334008075914,0.422343680331828,7.463279907734363,9.133191916462664,9.14472819264833,9.131910107997589,0.01902688284168674,0.02129465402763994,0.018774908265469716,2.192387871540986,2.194384351275958,2.1921660404593224
4,1.1555431031241097,0.0,52.748958587646484,1.0,2.665600717932648e-08,0.3357676174816263,False,0.06961697340011597,0.35517483949661255,0.087469182908535,0.27469104427059104,,0.014016172506738544,0.09550202156334232,0.05547506738544474,0.07700766152099799,621.4967318059299,304.5326145552561,0.49083524148740537,8070.324528301887,0.9673180281312639,0.014016172506738544,0.6421180969701623,0.4542546801325388,0.3743409665005226,7.052953801065121,0.07168222402597405,0.06625405844155845,0.07228535353535354,698.6139610389611,722.7987012987013,695.9267676767677,0.766507881019845,0.784495319644981,0.764509276728163,0.7356482529883264,0.9597097623367586,0.9587186146285627,0.9598198898598918,0.0077313311688311705,0.006594967532467532,0.007857593795093796,0.4148828028697916,0.3959914701585395,0.4169818398377085,7.4646713908616595,9.133404006199402,9.14472819264833,9.132145763260633,0.02018971731004412,0.022156237531580938,0.019971215063206694,2.19247812404261,2.194384351275958,2.1922663210166826
5,1.1533160506758258,0.0,53.48196029663086,1.0,3.200027265393146e-08,0.37461561360900975,False,0.06914015859365463,0.36432790756225586,0.08317960053682327,0.2713431998791938,0.4173100884893929,0.014504716981132076,0.09747304582210242,0.05756401617250674,0.07424725548193521,599.2123652291106,290.7180592991914,0.49485018610793624,8070.324528301887,0.9674467261268123,0.014504716981132076,0.6461728573889746,0.44988733760297,0.3752907424482374,7.00762606566807,0.0701856737012987,0.06341314935064934,0.0709381764069264,714.577922077922,726.9561688311688,713.2025613275614,0.773589058649158,0.8078494207606978,0.7697823517478757,0.7450195277977766,0.9592019902130999,0.9580270994406241,0.959332533632264,0.007908887987012989,0.00588474025974026,0.00813379329004329,0.3989160569609552,0.38626678507219814,0.40032153161526157,7.460607230431074,9.134265613246273,9.14472819264833,9.133103104423824,0.02067129543542747,0.02281514086764644,0.02043309038740314,2.192629971093946,2.194384351275958,2.192435039962611
6,1.139481804446069,0.0,53.56201934814453,1.0,2.7932127721896904e-08,0.4108721724420744,False,0.06895855069160461,0.3706941604614258,0.07789634168148041,0.2738691362194425,,0.01566711590296496,0.10097708894878706,0.058507412398921835,0.07176210187702513,579.1603099730459,283.3202156334232,0.48664583319602306,8070.324528301887,0.9676217957648305,0.01566711590296496,0.6381531501394719,0.4464869321552516,0.37158035000540174,6.976021691088406,0.07300629058441559,0.06711647727272728,0.07366071428571429,695.9907467532468,722.6801948051948,693.0252525252524,0.7655180192002179,0.801157014665206,0.7615581308152193,0.7442526938954082,0.9599554883969296,0.9584582085152725,0.9601218528282247,0.008010349025974025,0.006392045454545455,0.008190160533910534,0.3958824635742385,0.3756976082299474,0.3981252252791598,7.447218803151862,9.134906793879225,9.14472819264833,9.133815527349324,0.021139262535291286,0.023060162068180613,0.020925829253859142,2.1926769230466383,2.194384351275958,2.192487208798936
7,1.1307065063224075,0.0,53.01249694824219,1.0,2.9032717563381993e-08,0.4435472751906268,False,0.07128970324993134,0.3240131139755249,0.08393413573503494,0.2676662770731508,,0.015768194070080864,0.10210579514824798,0.05960242587601078,0.07017031556166045,566.3034366576819,277.51913746630726,0.4850084818357406,8070.324528301887,0.967913611462174,0.015768194070080864,0.6364714654950762,0.44599778244127414,0.36797938306497113,6.942308774984108,0.07382305194805196,0.06747159090909091,0.07452876984126984,692.7542207792206,719.5227272727273,689.7799422799422,0.763622925611358,0.7999330648257361,0.7595884656986494,0.7381243732326243,0.9598306250649612,0.9585544898525461,0.9599724178663409,0.00802049512987013,0.006341314935064935,0.008207070707070708,0.38867523784732766,0.35703299608484806,0.39219104248760317,7.453384087302468,9.13471682621287,9.14472819264833,9.133604452164485,0.021783517518881784,0.023359604186957945,0.021608396777984436,2.1927647054195405,2.194384351275958,2.1925847447688276
