channel,arm,step,a_weighted_mean_this_batch,n_valid
5,b0_first,1,1.132813572883606,32
5,b0_first,2,0.745288074016571,32
5,b0_first,3,0.6022495031356812,32
5,b0_first,4,0.5320533514022827,32
5,b0_first,5,0.4962470531463623,32
5,b0_first,6,0.46179085969924927,32
5,b0_first,7,0.4374372363090515,32
5,b0_first,8,0.42226019501686096,32
5,b0_first,9,0.40615832805633545,32
5,b0_first,10,0.4044754207134247,32
5,oracle_first,1,0.13490626215934753,32
5,oracle_first,2,0.1690589040517807,32
5,oracle_first,3,0.17845036089420319,32
5,oracle_first,4,0.19820359349250793,32
5,oracle_first,5,0.2133055031299591,32
5,oracle_first,6,0.22564402222633362,32
5,oracle_first,7,0.23524102568626404,32
5,oracle_first,8,0.24617606401443481,32
5,oracle_first,9,0.2565411627292633,32
5,oracle_first,10,0.25897759199142456,32
6,dense_first,1,0.2291439175605774,32
6,dense_first,2,0.1772976815700531,32
6,dense_first,3,0.15846307575702667,32
6,dense_first,4,0.14382795989513397,32
6,dense_first,5,0.1397077739238739,32
6,dense_first,6,0.13563796877861023,32
6,dense_first,7,0.13536399602890015,32
6,dense_first,8,0.13676558434963226,32
6,dense_first,9,0.13694258034229279,32
6,dense_first,10,0.13718821108341217,32
6,b0_first,1,0.2082122266292572,32
6,b0_first,2,0.15534746646881104,32
6,b0_first,3,0.12939253449440002,32
6,b0_first,4,0.11838054656982422,32
6,b0_first,5,0.11304236203432083,32
6,b0_first,6,0.11156433075666428,32
6,b0_first,7,0.11153572797775269,32
6,b0_first,8,0.1116848811507225,32
6,b0_first,9,0.1111595630645752,32
6,b0_first,10,0.11052243411540985,32
6,oracle_first,1,0.030093051493167877,32
6,oracle_first,2,0.06042482703924179,32
6,oracle_first,3,0.07919825613498688,32
6,oracle_first,4,0.08775465935468674,32
6,oracle_first,5,0.08716781437397003,32
6,oracle_first,6,0.08773849904537201,32
6,oracle_first,7,0.08251409232616425,32
6,oracle_first,8,0.07906967401504517,32
6,oracle_first,9,0.08051460981369019,32
6,oracle_first,10,0.08168967068195343,32
0,dense_first,1,0.2313510775566101,32
0,dense_first,2,0.17670108377933502,32
0,dense_first,3,0.15950635075569153,32
0,dense_first,4,0.15467716753482819,32
0,dense_first,5,0.1519707888364792,32
0,dense_first,6,0.14893287420272827,32
0,dense_first,7,0.14903855323791504,32
0,dense_first,8,0.1484505832195282,32
0,dense_first,9,0.1493755578994751,32
0,dense_first,10,0.15081210434436798,32
0,b0_first,1,0.24116750061511993,32
0,b0_first,2,0.18302105367183685,32
0,b0_first,3,0.16614417731761932,32
0,b0_first,4,0.16064435243606567,32
0,b0_first,5,0.1572834849357605,32
0,b0_first,6,0.15453186631202698,32
0,b0_first,7,0.152785062789917,32
0,b0_first,8,0.15297934412956238,32
0,b0_first,9,0.15130820870399475,32
0,b0_first,10,0.15277650952339172,32
0,oracle_first,1,0.07250160723924637,32
0,oracle_first,2,0.11096612364053726,32
0,oracle_first,3,0.13216948509216309,32
0,oracle_first,4,0.15793058276176453,32
0,oracle_first,5,0.17174948751926422,32
0,oracle_first,6,0.19560426473617554,32
0,oracle_first,7,0.20662377774715424,32
0,oracle_first,8,0.2156495451927185,32
0,oracle_first,9,0.22061045467853546,32
0,oracle_first,10,0.22104129195213318,32
1,dense_first,1,0.7276812791824341,32
1,dense_first,2,0.662912130355835,32
1,dense_first,3,0.6402298212051392,32
1,dense_first,4,0.6466854810714722,32
1,dense_first,5,0.6212629079818726,32
1,dense_first,6,0.6501572132110596,32
1,dense_first,7,0.6417185068130493,32
1,dense_first,8,0.6485106945037842,32
1,dense_first,9,0.647829532623291,32
1,dense_first,10,0.6380034685134888,32
1,b0_first,1,0.894016683101654,32
1,b0_first,2,0.7526284456253052,32
1,b0_first,3,0.6883658170700073,32
1,b0_first,4,0.7211796045303345,32
1,b0_first,5,0.6869157552719116,32
1,b0_first,6,0.6672235727310181,32
1,b0_first,7,0.6665934920310974,32
1,b0_first,8,0.65317702293396,32
1,b0_first,9,0.6554184556007385,32
1,b0_first,10,0.6572822332382202,32
1,oracle_first,1,0.1922691911458969,32
1,oracle_first,2,0.49125948548316956,32
1,oracle_first,3,0.4685458838939667,32
1,oracle_first,4,0.4637652039527893,32
1,oracle_first,5,0.4781029224395752,32
1,oracle_first,6,0.5074465870857239,32
1,oracle_first,7,0.5227601528167725,32
1,oracle_first,8,0.5291225910186768,32
1,oracle_first,9,0.5622800588607788,32
1,oracle_first,10,0.5519251823425293,32
2,dense_first,1,0.17426040768623352,32
2,dense_first,2,0.12945477664470673,32
2,dense_first,3,0.11616992205381393,32
2,dense_first,4,0.11428755521774292,32
2,dense_first,5,0.11495763063430786,32
2,dense_first,6,0.11194892972707748,32
2,dense_first,7,0.11232303082942963,32
2,dense_first,8,0.11486072838306427,32
2,dense_first,9,0.11532500386238098,32
2,dense_first,10,0.11328794807195663,32
2,b0_first,1,0.1883716732263565,32
2,b0_first,2,0.13754501938819885,32
2,b0_first,3,0.12327560782432556,32
2,b0_first,4,0.11731047928333282,32
2,b0_first,5,0.11508026719093323,32
2,b0_first,6,0.11069853603839874,32
2,b0_first,7,0.11034180223941803,32
2,b0_first,8,0.111002117395401,32
2,b0_first,9,0.1118827760219574,32
2,b0_first,10,0.11239930987358093,32
2,oracle_first,1,0.04775535687804222,32
2,oracle_first,2,0.06365860998630524,32
2,oracle_first,3,0.07035365700721741,32
2,oracle_first,4,0.08015763759613037,32
2,oracle_first,5,0.08354851603507996,32
