query_id,anchor_policy,channel,i1,i2_dense,i2_oracle,A1,A2_dense,A2_oracle,delta_dense,delta_oracle,continuation_regret,dense_second_true_rank,dense_second_true_rank_fraction,oracle_second_predicted_rank,oracle_second_predicted_rank_fraction,n_remaining_valid,first_candidate_future_mse,dense_second_candidate_future_mse,oracle_second_candidate_future_mse,alpha1_dense,alpha2_dense,alpha1_oracle,alpha2_oracle,b0_score_i1,b0_score_i2_dense,b0_score_i2_oracle,spearman_all,spearman_true_top10pct,spearman_true_top5pct,spearman_true_top1pct,spearman_true_top50,spearman_true_top10,ratio_dense
42061_0,oracle_first,0,16292,6242,1734,0.0012084533227607608,0.013702492229640484,0.0007868457469157875,0.012494038790464401,-0.0004216075758449733,0.01291564665734768,14449,0.39377009865373086,33481,0.9124380007630676,36695,0.0012084533227607608,2.5713748931884766,0.0016454992583021522,0.9317986965179443,0.06820127367973328,0.5249635577201843,0.4750364124774933,0.8939311504364014,0.6324658393859863,0.883937418460846,0.2497236281633377,0.057382840663194656,0.025372838601469994,-0.2163969725370407,-0.2299639880657196,-0.09090910106897354,11.3388671875
42062_0,oracle_first,0,160,6244,16213,0.0011046624276787043,0.040802717208862305,0.0006347710732370615,0.039698053151369095,-0.00046989135444164276,0.04016794636845589,19081,0.5200032702894206,10593,0.2886847986046765,36695,0.0011046624276787043,2.5950937271118164,0.0037122457288205624,0.8848540782928467,0.11514591425657272,0.6356282830238342,0.36437171697616577,0.8378918170928955,0.6339694857597351,0.7822478413581848,0.11379043757915497,0.007615793030709028,0.00882229208946228,0.07585431635379791,0.0767827108502388,0.46666669845581055,36.93682098388672
42063_0,oracle_first,0,160,6244,16214,0.0010129965376108885,0.043178658932447433,0.0006308141746558249,0.042165663093328476,-0.0003821823629550636,0.04254784435033798,19595,0.5340110099743828,11793,0.32138769281081375,36695,0.0010129965376108885,2.592590570449829,0.003986349329352379,0.8806034326553345,0.11939661204814911,0.6489327549934387,0.35106727480888367,0.834637463092804,0.6348217725753784,0.7732023000717163,0.11078735440969467,0.011896123178303242,0.04203616827726364,0.18544432520866394,0.05699880048632622,-0.6484848856925964,42.62468719482422
42064_0,oracle_first,0,161,6244,16214,0.0009644164238125086,0.044990431517362595,0.0006505271303467453,0.04402601346373558,-0.00031388929346576333,0.04433990269899368,19218,0.523736850711288,12303,0.3352864228484221,36695,0.0009644164238125086,2.647141933441162,0.003285854123532772,0.8767631649971008,0.12323681265115738,0.6214017271995544,0.37859830260276794,0.8310171365737915,0.6348041892051697,0.7814669013023376,0.10622184723615646,0.02340683899819851,0.0321880467236042,0.18575860559940338,-0.5260504484176636,0.4060606360435486,46.650421142578125
42065_0,oracle_first,0,162,6244,16215,0.0009814916411414742,0.04254758358001709,0.0006286432035267353,0.041566092520952225,-0.00035284843761473894,0.04191894084215164,18764,0.5113642557366327,11876,0.32364964299340493,36695,0.0009814916411414742,2.679145336151123,0.003468779381364584,0.8822153210639954,0.11778467893600464,0.6479641795158386,0.3520357608795166,0.8346123099327087,0.6332544684410095,0.7736020088195801,0.11798826605081558,0.016264038160443306,0.0007742635789327323,0.07988502830266953,0.018487395718693733,0.8303031325340271,43.349918365478516
42066_0,oracle_first,0,1459,8774,16217,0.0011582357110455632,0.008749923668801785,0.0005347667611204088,0.007591688074171543,-0.0006234689499251544,0.008215157315135002,9310,0.2537199542159481,23073,0.6287948983485039,36695,0.0011582357110455632,0.3406769931316376,0.0031060180626809597,0.872309148311615,0.1276908665895462,0.6996774077415466,0.300322562456131,0.8661893010139465,0.6740361452102661,0.7816130518913269,0.42775049805641174,-0.0004263796436134726,0.043855905532836914,-0.12596362829208374,-0.3922688961029053,-0.6727273464202881,7.554527759552002
42067_0,oracle_first,0,167,31865,16219,0.00127669598441571,0.013151051476597786,0.0006609318079426885,0.011874355375766754,-0.0006157641764730215,0.01249011978507042,11887,0.3239494195236278,24169,0.6586635417234425,36695,0.00127669598441571,0.41033053398132324,0.0029354251455515623,0.8475266098976135,0.15247340500354767,0.6331524848937988,0.36684757471084595,0.8667040467262268,0.6951708793640137,0.8121275901794434,0.4106227159500122,-0.13839004933834076,0.04913095012307167,-0.0913177877664566,-0.1148139238357544,-0.17575758695602417,10.300848007202148
42068_0,oracle_first,0,167,28557,16218,0.0011189414653927088,0.0016858673188835382,0.0006459243595600128,0.0005669258534908295,-0.00047301710583269596,0.0010399429593235254,935,0.0254810050689486,17792,0.48487491142966155,36695,0.0011189414653927088,0.14000168442726135,0.003195040626451373,0.946599543094635,0.05340040847659111,0.6550479531288147,0.3449520170688629,0.8440611362457275,0.5565553307533264,0.7799307703971863,0.26473942399024963,-0.0466388575732708,-0.022000152617692947,0.05032188817858696,-0.11404561996459961,0.7212122082710266,1.5066626071929932
42069_0,oracle_first,0,167,28558,16219,0.0010246735764667392,0.0018088333308696747,0.0006240044021978974,0.0007841597544029355,-0.00040066917426884174,0.0011848289286717772,1039,0.028315255900147163,18564,0.5059137733689432,36695,0.0010246735764667392,0.1413324773311615,0.003278848249465227,0.9469197988510132,0.05308026820421219,0.6371833682060242,0.36281660199165344,0.8442243933677673,0.5560834407806396,0.7879083752632141,0.23946937918663025,-0.08681607246398926,0.02200450748205185,0.10144230723381042,-0.08993997424840927,0.5030303597450256,1.765277624130249
42070_0,oracle_first,0,169,28558,16220,0.0011168017517775297,0.0017929149325937033,0.0006621069042012095,0.0006761131808161736,-0.00045469484757632017,0.0011308080283924937,1203,0.03278465144165259,20663,0.5631165858178449,36695,0.0011168017517775297,0.15231037139892578,0.003256431547924876,0.9491156935691833,0.05088437348604202,0.6267704367637634,0.3732295036315918,0.857724130153656,0.5651265978813171,0.8058854341506958,0.28410229086875916,-0.10001426190137863,0.025957059115171432,-0.0006362547283060849,-0.10895558446645737,0.2606060802936554,1.6054012775421143
