epoch,epoch_wall_seconds,train_kl_local,train_kl_seasonal,train_kl_shared,train_kl_trend,train_loss,train_n_valid_mean,train_teacher_effective_positives,train_teacher_entropy,train_teacher_top1_mass,val_local_ndcg_at_10,val_local_oracle_retmse10,val_local_overall_agg_mse,val_local_recall_at_10,val_local_retmse10,val_n_queries_seen,val_seasonal_ndcg_at_10,val_seasonal_oracle_retmse10,val_seasonal_overall_agg_mse,val_seasonal_recall_at_10,val_seasonal_retmse10,val_shared_ndcg_at_10,val_shared_oracle_retmse10,val_shared_overall_agg_mse,val_shared_recall_at_10,val_shared_retmse10,val_trend_ndcg_at_10,val_trend_oracle_retmse10,val_trend_overall_agg_mse,val_trend_recall_at_10,val_trend_retmse10
1,5230.749869346619,4.992877248973705,5.341825075503916,4.541992179157322,4.093125334189804,9.35126819703917,32627.453449345667,4054.8677482136095,5.07796956387422,0.09638366898120204,0.8373158646655693,0.07520037680988133,0.7217138973567018,0.0013246696689767237,0.2221867928885781,4551,0.8072599213093211,0.45726939254830834,0.7251633272706777,0.0009364765823274719,1.4312757513679293,0.9489210392441385,0.3063484502671157,0.7161239836529828,0.006516621324895803,1.0483377464667956,0.9577566775249226,0.04547917312871298,0.7317330592447303,0.0016438041516815016,0.5302003123107591
2,5221.828074216843,4.642146386076146,5.1974453184384135,4.166667498752554,4.0080062011184765,8.782533596840556,32627.455691561372,4054.876410874014,5.077968307924328,0.09638393943976131,0.8345885726584326,0.07520037680988133,0.7244764248712181,0.0013916355757869186,0.22638544625343168,4551,0.8042595277762246,0.45726939254830834,0.7332991262866334,0.0009103180277691955,1.464916725748233,0.9495968881181105,0.3063484502671157,0.7298916228776413,0.007350556299434495,1.0523949816984068,0.9587064836981471,0.04547917312871298,0.7344488794192848,0.0018248214044350494,0.5280679494263836
3,5228.018621444702,4.528530724603444,5.144006229175624,4.0722521724003595,3.9629802027394145,8.617424682811222,32627.458695284295,4054.857808016534,5.077967753991528,0.09638409983957028,0.8365823481671185,0.07520037680988133,0.7254318555186148,0.0016846114577819334,0.2536354296846389,4551,0.8077649195158246,0.45726939254830834,0.731011607233799,0.0010641303586482857,1.487339788255018,0.9517969471404113,0.3063484502671157,0.7184373502524465,0.007982547312285464,1.045905811200328,0.9586728249849915,0.04547917312871298,0.7431581512779112,0.0017892457407206704,0.5186532655583366
4,5228.358797311783,4.443073953202966,5.082678208612732,3.958771918127811,3.892585972250686,8.431551431808272,32627.460909296027,4054.8535649949013,5.077963108825421,0.09638417692980401,0.840029818104799,0.07520037680988133,0.7258167325320883,0.0022119680816704806,0.2293256128251305,4551,0.8085340796105611,0.45726939254830834,0.7315111719185294,0.0012482866386660458,1.41369802360001,0.952175543799734,0.3063484502671157,0.7272359527087519,0.008018122766525106,1.0110332015105261,0.9596821457202793,0.04547917312871298,0.7446907454499633,0.0019189922000652586,0.5077162338068278
5,5228.2328090667725,4.370818261054577,4.992397161604424,3.8108020969630516,3.7839156891673533,8.193179259419658,32627.457327391698,4054.8835922326134,5.077976284556645,0.09638339534100734,0.8449616766326703,0.07520037680988133,0.733854921024438,0.0021889486158077867,0.20086137650045924,4551,0.8065666836329469,0.45726939254830834,0.7396720144374013,0.0013529209063248989,1.3531793635732041,0.9530188215252764,0.3063484502671157,0.7291268483017125,0.0080264936283433,0.9836580369670357,0.9601548174099622,0.04547917312871298,0.7469650804849929,0.0018509799406730566,0.5060355857460112
6,5226.279105901718,4.312707293991275,4.879525700025292,3.6520336191798326,3.657459799094628,7.935264670558866,32627.45784211417,4054.8422198560365,5.0779624482456995,0.09638361517202386,0.8469369584973149,0.07520037680988133,0.7443249930536754,0.002558307484690544,0.19706008294369337,4551,0.8123753968540077,0.45726939254830834,0.7467099693572874,0.0013728014251427716,1.3356225486054707,0.9533504145171685,0.3063484502671157,0.7378725090457536,0.00755459287055308,0.9893616625050028,0.9610589048529693,0.04547917312871298,0.7494871893496965,0.0018645823800937141,0.4975346161318794
