b1_global_mse,b1_oracle_mse,b2_global_mse,b2_oracle_mse,b3_global_mse,b3_oracle_mse,block_mse,channel,global10_mse,global30_mse,globalU_mse,overlap_b1_b2,overlap_b1_b3,overlap_b2_b3,overlap_g_b1,overlap_g_b2,overlap_g_b3,query_id,rank_b1_of_b3,rank_b3_of_b1,rank_g_of_b1,rank_g_of_b3,split,unique_u
0.49858221411705017,0.1923924684524536,0.32757842540740967,0.21895663440227509,0.19041137397289276,0.1813754290342331,0.19537144899368286,3,0.2772231698036194,0.2736795246601105,0.2736795246601105,0.0,0.0,0.0,0.0,0.20000000298023224,0.6000000238418579,5,3033.400146484375,1111.9000244140625,1002.4000244140625,12.800000190734863,train,30.0
0.5155736207962036,0.19523417949676514,0.30691200494766235,0.2086257040500641,0.18117603659629822,0.17856240272521973,0.19080641865730286,3,0.26767435669898987,0.2735125720500946,0.273512601852417,0.0,0.0,0.0,0.0,0.20000000298023224,0.699999988079071,6,3024.400146484375,1222.9000244140625,1102.800048828125,12.40000057220459,train,30.0
0.5095254778862,0.21032844483852386,0.30784016847610474,0.20888978242874146,0.18170814216136932,0.18010815978050232,0.1937313973903656,3,0.2674610912799835,0.26187145709991455,0.26187148690223694,0.0,0.0,0.0,0.0,0.20000000298023224,0.6000000238418579,7,3223.900146484375,1449.2000732421875,1289.800048828125,14.40000057220459,train,30.0
0.447569340467453,0.18393394351005554,0.347422331571579,0.21802155673503876,0.18391774594783783,0.18141894042491913,0.19395515322685242,3,0.27357280254364014,0.25786542892456055,0.257725328207016,0.0,0.0,0.10000000149011612,0.0,0.20000000298023224,0.699999988079071,8,3001.5,1973.2000732421875,1738.2000732421875,12.0,train,29.0
0.3883533477783203,0.17121317982673645,0.37102192640304565,0.2178579717874527,0.18421733379364014,0.175019770860672,0.18879161775112152,3,0.2737036645412445,0.2511874735355377,0.2511874735355377,0.0,0.0,0.0,0.0,0.10000000149011612,0.699999988079071,9,2757.5,2260.199951171875,2019.4000244140625,17.899999618530273,train,30.0
0.3767457604408264,0.16980230808258057,0.36519432067871094,0.1952604353427887,0.1848849654197693,0.17124226689338684,0.179056316614151,3,0.27056950330734253,0.25283101201057434,0.25114333629608154,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,0.6000000238418579,10,3521.0,2377.400146484375,2055.699951171875,24.700000762939453,train,29.0
0.39104875922203064,0.1734168827533722,0.37716254591941833,0.19008933007717133,0.18607911467552185,0.17514333128929138,0.17989513278007507,3,0.27710288763046265,0.24566598236560822,0.2456659972667694,0.0,0.0,0.0,0.0,0.10000000149011612,0.6000000238418579,11,3054.699951171875,2985.699951171875,2534.900146484375,25.100000381469727,train,30.0
0.4246532917022705,0.1793452501296997,0.3578455150127411,0.20578470826148987,0.18027500808238983,0.17895357310771942,0.1879495084285736,3,0.2720489501953125,0.24310848116874695,0.2431308627128601,0.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.699999988079071,12,2834.300048828125,3341.400146484375,2868.300048828125,21.5,train,28.0
0.4298582077026367,0.1851092278957367,0.3941490054130554,0.19830144941806793,0.1795390248298645,0.17915430665016174,0.1863306760787964,3,0.28445154428482056,0.2366320788860321,0.2366320937871933,0.0,0.0,0.0,0.0,0.0,0.699999988079071,13,2753.10009765625,3724.400146484375,3376.300048828125,15.100000381469727,train,30.0
0.40702664852142334,0.19307956099510193,0.40588444471359253,0.19984395802021027,0.17718760669231415,0.1716705858707428,0.18391624093055725,3,0.2840650975704193,0.2388199269771576,0.23881995677947998,0.0,0.0,0.0,0.0,0.0,0.699999988079071,14,2479.199951171875,4020.900146484375,3647.10009765625,18.899999618530273,train,30.0
0.4137357175350189,0.18757514655590057,0.40938156843185425,0.22394661605358124,0.17680172622203827,0.1724967211484909,0.191657155752182,3,0.28591954708099365,0.23923155665397644,0.23923155665397644,0.0,0.0,0.0,0.0,0.0,0.699999988079071,15,2765.300048828125,4058.800048828125,3707.699951171875,22.200000762939453,train,30.0
1.2631183862686157,0.7003175020217896,1.089889407157898,0.9408629536628723,1.3621286153793335,1.2678964138031006,1.0832078456878662,4,1.2581807374954224,1.228702187538147,1.2247753143310547,0.0,0.0,0.20000000298023224,0.0,0.4000000059604645,0.5,0,431.3000183105469,549.6000366210938,413.0,9.100000381469727,train,28.0
1.2128276824951172,0.8068469762802124,0.9967692494392395,0.9357120990753174,1.365842580795288,1.319968581199646,1.1234668493270874,4,1.2224160432815552,1.2499163150787354,1.2455365657806396,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.5,0.30000001192092896,1,1267.4000244140625,654.1000366210938,929.9000244140625,59.29999923706055,train,28.0
1.1596651077270508,0.7844961881637573,1.0313756465911865,0.9751288890838623,1.3775972127914429,1.3357833623886108,1.1420602798461914,4,1.2331324815750122,1.2701607942581177,1.2579330205917358,0.0,0.0,0.30000001192092896,0.0,0.4000000059604645,0.30000001192092896,2,1179.5,847.7999877929688,782.5,51.79999923706055,train,27.0
